"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"SumAbsDev"	"LargestDev"
"享有"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"人事部"	1	0	0	0	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	1.203	-0.048	-0.015	-0.073	-0.273	-0.027	-0.02	-0.033	1.692	"1"
"人力部"	0	0	0	0	0	0	1	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	-0.273	-0.027	1.354	-0.033	1.851	"7"
"人员"	0	0	0	0	9	0	1	3	0.814	1.353	0.443	2.006	6.072	0.796	0.575	0.94	-0.365	-0.621	-0.196	-0.946	1.054	-0.357	0.352	1.204	5.095	"8"
"人命"	0	0	0	1	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	0.812	-0.273	-0.027	-0.02	-0.033	1.256	"4"
"人民"	0	0	0	0	3	0	0	0	0.188	0.312	0.102	0.463	1.401	0.184	0.133	0.217	-0.084	-0.143	-0.045	-0.218	0.992	-0.082	-0.059	-0.098	1.721	"5"
"人道"	0	1	0	0	1	0	0	0	0.125	0.208	0.068	0.309	0.934	0.123	0.088	0.145	-0.056	0.705	-0.03	-0.146	0.145	-0.055	-0.039	-0.065	1.241	"2"
"今后"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"仍然"	0	0	0	0	2	0	0	0	0.125	0.208	0.068	0.309	0.934	0.123	0.088	0.145	-0.056	-0.095	-0.03	-0.146	0.661	-0.055	-0.039	-0.065	1.147	"5"
"从事"	0	1	0	0	1	0	0	0	0.125	0.208	0.068	0.309	0.934	0.123	0.088	0.145	-0.056	0.705	-0.03	-0.146	0.145	-0.055	-0.039	-0.065	1.241	"2"
"仔仔"	0	0	0	1	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	0.812	-0.273	-0.027	-0.02	-0.033	1.256	"4"
"代表"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"以便"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"以外"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"任"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"任何"	0	0	0	1	1	0	0	0	0.125	0.208	0.068	0.309	0.934	0.123	0.088	0.145	-0.056	-0.095	-0.03	0.545	0.145	-0.055	-0.039	-0.065	1.03	"4"
"任务"	1	1	0	1	5	0	0	0	0.501	0.833	0.273	1.234	3.737	0.49	0.354	0.579	0.394	0.233	-0.12	-0.191	0.532	-0.22	-0.157	-0.261	2.108	"5"
"任命状"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"伊拉克"	0	8	0	0	4	0	0	0	0.752	1.249	0.409	1.852	5.605	0.735	0.531	0.868	-0.337	5.334	-0.181	-0.873	-0.579	-0.329	-0.236	-0.391	8.26	"2"
"伊蚊"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"伏地区"	0	1	0	0	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	0.983	-0.015	-0.073	-0.273	-0.027	-0.02	-0.033	1.452	"2"
"优先"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"会"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"伟大"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"伤害"	0	0	0	0	0	0	0	1	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	-0.273	-0.027	-0.02	1.141	1.625	"8"
"余力"	0	0	0	0	1	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	-0.073	0.331	-0.027	-0.02	-0.033	0.575	"5"
"作为"	0	0	0	0	6	0	0	0	0.376	0.625	0.205	0.926	2.802	0.368	0.265	0.434	-0.169	-0.286	-0.09	-0.437	1.984	-0.165	-0.118	-0.196	3.445	"5"
"作战"	0	1	0	0	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	0.983	-0.015	-0.073	-0.273	-0.027	-0.02	-0.033	1.452	"2"
"你们"	1	0	0	0	3	0	0	0	0.251	0.416	0.136	0.617	1.868	0.245	0.177	0.289	0.642	-0.191	-0.06	-0.291	0.577	-0.11	-0.079	-0.13	2.08	"1"
"你我"	0	0	0	1	0	0	0	0	0.063	0.104	0.034	0.154	0.467	0.061	0.044	0.072	-0.028	-0.048	-0.015	0.812	-0.273	-0.027	-0.02	-0.033	1.256	"4"
