"Coll_Word"	"1"	"10"	"2"	"3"	"3\""	"4"	"5"	"6"	"7"	"8"	"9"	"exp_1"	"exp_10"	"exp_2"	"exp_3"	"exp_3\""	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"pbin_1"	"pbin_10"	"pbin_2"	"pbin_3"	"pbin_3\""	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"SumAbsDev"	"LargestDev"
"不成"	0	0	0	1	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	1.517	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.975	"3"
"不振"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"不料"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"不景气"	2	0	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	1.212	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	1.906	"1"
"不法"	0	0	0	0	0	2	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	2.374	-0.088	-0.098	-0.112	-0.039	-0.065	3.257	"4"
"不错"	3	0	0	0	0	0	0	0	0	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	1.818	-0.282	-0.029	-0.04	0	-0.088	-0.133	-0.148	-0.167	-0.059	-0.097	2.861	"1"
"丑闻"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"专攻"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"业"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"业务"	1	3	0	0	0	0	0	0	1	1	1	1.734	1.36	0.153	0.213	0.002	0.455	0.678	0.749	0.843	0.309	0.502	-0.346	0.859	-0.067	-0.094	-0.001	-0.204	-0.31	-0.344	0.227	0.567	0.391	3.41	"10"
"业态"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"业者"	4	0	0	0	0	0	0	0	0	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	2.424	-0.375	-0.038	-0.054	-0.001	-0.117	-0.177	-0.197	-0.223	-0.078	-0.129	3.813	"1"
"业高"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"严厉"	0	0	0	0	0	2	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	2.374	-0.088	-0.098	-0.112	-0.039	-0.065	3.257	"4"
"个股"	0	0	0	0	0	0	6	0	0	0	0	1.486	1.166	0.131	0.182	0.002	0.39	0.581	0.642	0.723	0.265	0.43	-0.742	-0.563	-0.058	-0.08	-0.001	-0.175	6.084	-0.295	-0.335	-0.118	-0.194	8.645	"5"
"中介"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"中国国"	0	0	1	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	1.659	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	2.12	"2"
"中央"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"中央产"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"中心"	0	4	0	0	0	1	0	0	6	16	1	6.936	5.442	0.613	0.851	0.01	1.82	2.711	2.998	3.374	1.237	2.008	-3.461	-0.466	-0.269	-0.375	-0.004	-0.348	-1.238	-1.377	0.948	14.416	-0.405	23.307	"8"
"中档"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"中葯商"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"主委"	0	0	1	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	1.659	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	2.12	"2"
"主导"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"乔装"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"买卖"	1	5	0	0	0	0	0	0	0	2	4	2.972	2.332	0.263	0.365	0.004	0.78	1.162	1.285	1.446	0.53	0.861	-0.789	1.185	-0.115	-0.161	-0.002	-0.35	-0.531	-0.59	-0.669	1.018	2.086	7.496	"9"
"买家"	2	0	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	1.212	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	1.906	"1"
"买方"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"买气"	1	0	0	0	0	0	0	2	0	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	0.241	-0.282	-0.029	-0.04	0	-0.088	-0.133	1.496	-0.167	-0.059	-0.097	2.632	"6"
"买盘"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"了"	4	0	0	0	0	0	0	0	0	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	2.424	-0.375	-0.038	-0.054	-0.001	-0.117	-0.177	-0.197	-0.223	-0.078	-0.129	3.813	"1"
"争"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"争取"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"争吵"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"争议点"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"事项"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"二00二年"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"二十七日"	0	0	0	0	0	0	1	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	1.014	-0.049	-0.056	-0.02	-0.032	1.441	"5"
"二手房"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"二日电"	0	0	0	0	0	0	0	0	0	1	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	1.355	-0.032	1.806	"8"
"亏本"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"互惠"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"互见"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"交"	0	1	0	0	0	0	1	1	1	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	-0.494	0.238	-0.038	-0.054	-0.001	-0.117	0.476	0.439	0.396	-0.078	-0.129	2.46	"1"
"交会"	0	1	0	0	0	0	0	0	4	0	0	1.239	0.972	0.11	0.152	0.002	0.325	0.484	0.535	0.602	0.221	0.359	-0.618	0.18	-0.048	-0.067	-0.001	-0.146	-0.221	-0.246	3.021	-0.098	-0.162	4.808	"7"
"交割"	0	4	0	0	0	0	0	0	0	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	-0.494	2.846	-0.038	-0.054	-0.001	-0.117	-0.177	-0.197	-0.223	-0.078	-0.129	4.354	"10"
"交割地"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"交投"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"交易"	0	37	0	0	0	3	14	1	6	1	4	16.348	12.827	1.446	2.006	0.023	4.291	6.39	7.066	7.953	2.915	4.734	-8.158	10.307	-0.635	-0.885	-0.01	-0.431	2.416	-2.296	-0.518	-0.687	-0.316	26.659	"10"
"交易价"	0	0	0	0	0	0	1	0	0	0	1	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	0.735	-0.098	-0.112	-0.039	0.859	2.382	"9"
"交易员"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"交易所"	0	5	0	0	0	0	2	1	0	1	1	2.477	1.943	0.219	0.304	0.004	0.65	0.968	1.071	1.205	0.442	0.717	-1.236	1.535	-0.096	-0.134	-0.002	-0.292	0.599	-0.15	-0.558	0.44	0.28	5.322	"10"
"交易案"	0	0	0	0	0	0	0	0	0	1	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	1.355	-0.032	1.806	"8"
"交易法"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"交易量"	0	1	0	0	0	0	6	2	1	0	0	2.477	1.943	0.219	0.304	0.004	0.65	0.968	1.071	1.205	0.442	0.717	-1.236	-0.405	-0.096	-0.134	-0.002	-0.292	3.912	0.536	-0.183	-0.196	-0.323	7.315	"5"
"交易额"	0	2	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	1.423	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	2.176	"10"
"产业展"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"产品"	0	0	0	0	0	0	0	0	4	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	-0.494	-0.375	-0.038	-0.054	-0.001	-0.117	-0.177	-0.197	3.676	-0.078	-0.129	5.336	"7"
"产权"	0	3	0	0	0	0	0	0	0	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	-0.371	2.134	-0.029	-0.04	0	-0.088	-0.133	-0.148	-0.167	-0.059	-0.097	3.266	"10"
"产权人"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"亿"	0	0	0	0	0	0	9	0	0	0	0	2.229	1.749	0.197	0.273	0.003	0.585	0.871	0.964	1.084	0.398	0.646	-1.112	-0.845	-0.087	-0.121	-0.001	-0.263	9.126	-0.443	-0.502	-0.177	-0.291	12.968	"5"
"亿安"	0	0	0	0	0	0	0	0	0	0	2	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	2.289	3.165	"9"
"今"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"今日"	0	2	0	0	0	0	1	0	0	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	-0.371	1.006	-0.029	-0.04	0	-0.088	0.58	-0.148	-0.167	-0.059	-0.097	2.585	"10"
"今早"	0	0	0	0	0	0	0	1	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	0.97	-0.056	-0.02	-0.032	1.392	"6"
"从事"	5	0	0	0	0	0	0	0	0	0	0	1.239	0.972	0.11	0.152	0.002	0.325	0.484	0.535	0.602	0.221	0.359	3.03	-0.469	-0.048	-0.067	-0.001	-0.146	-0.221	-0.246	-0.279	-0.098	-0.162	4.767	"1"
"从而"	1	0	1	0	0	1	0	1	0	0	0	0.991	0.777	0.088	0.122	0.001	0.26	0.387	0.428	0.482	0.177	0.287	0.168	-0.375	1.072	-0.054	-0.001	0.627	-0.177	0.439	-0.223	-0.078	-0.129	3.343	"2"
"仓"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"仓储"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"付款"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"代号"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"代客操"	0	0	0	0	0	0	0	0	0	0	2	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	2.289	3.165	"9"
"仰赖"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"仲介"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"价"	0	1	0	0	0	0	0	1	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	0.455	-0.019	-0.027	0	-0.058	-0.088	0.693	-0.112	-0.039	-0.065	1.803	"6"
"价差"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"价格"	1	0	0	0	0	0	1	2	0	0	2	1.486	1.166	0.131	0.182	0.002	0.39	0.581	0.642	0.723	0.265	0.43	-0.268	-0.563	-0.058	-0.08	-0.001	-0.175	0.34	0.891	-0.335	-0.118	1.197	4.026	"9"
"休假"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"休市"	0	0	0	1	0	0	0	2	0	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	-0.371	-0.282	-0.029	1.053	0	-0.088	-0.133	1.496	-0.167	-0.059	-0.097	3.775	"6"
"众所周知"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"优频道"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"伙伴"	0	0	0	2	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	3.035	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	3.949	"3"
"会"	0	6	13	0	0	1	3	2	11	0	2	9.413	7.385	0.833	1.155	0.013	2.471	3.679	4.069	4.579	1.678	2.726	-4.697	-0.429	12.061	-0.509	-0.006	-0.548	-0.309	-0.674	2.383	-0.746	-0.318	22.68	"2"
"会员"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"会期"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"传出"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"传单"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"伯勒尔"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"低价股"	0	1	0	0	0	0	0	1	0	0	1	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	-0.371	0.321	-0.029	-0.04	0	-0.088	-0.133	0.541	-0.167	-0.059	0.699	2.448	"9"
"低估"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"低点"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"住宅"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"住家"	2	0	0	0	0	0	0	0	0	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	1.212	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	-0.065	1.906	"1"
"住房"	1	0	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	0.606	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	0.953	"1"
"体委"	0	0	0	0	0	0	0	0	1	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	0.919	-0.02	-0.032	1.334	"7"
"佔"	0	0	0	0	0	0	5	0	0	0	0	1.239	0.972	0.11	0.152	0.002	0.325	0.484	0.535	0.602	0.221	0.359	-0.618	-0.469	-0.048	-0.067	-0.001	-0.146	5.07	-0.246	-0.279	-0.098	-0.162	7.204	"5"
"何去何从"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"何锳"	0	0	0	0	0	1	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	1.187	-0.044	-0.049	-0.056	-0.02	-0.032	1.629	"4"
"作业"	0	1	0	0	0	0	0	0	0	1	1	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	-0.371	0.321	-0.029	-0.04	0	-0.088	-0.133	-0.148	-0.167	0.897	0.699	2.893	"8"
"作局"	0	0	0	1	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	1.517	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.975	"3"
"佣"	0	0	0	0	0	0	0	0	0	0	1	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	-0.094	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	1.144	1.583	"9"
"佣金"	0	0	0	0	0	0	0	0	0	0	2	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	-0.112	-0.039	2.289	3.165	"9"
"佣金率"	0	0	0	0	0	0	0	0	2	0	0	0.495	0.389	0.044	0.061	0.001	0.13	0.194	0.214	0.241	0.088	0.143	-0.247	-0.188	-0.019	-0.027	0	-0.058	-0.088	-0.098	1.838	-0.039	-0.065	2.667	"7"
"併同"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"併购"	0	1	0	0	0	0	0	0	0	0	0	0.248	0.194	0.022	0.03	0	0.065	0.097	0.107	0.12	0.044	0.072	-0.124	0.711	-0.01	-0.013	0	-0.029	-0.044	-0.049	-0.056	-0.02	-0.032	1.088	"10"
"供应商"	2	0	0	0	0	0	0	0	1	0	0	0.743	0.583	0.066	0.091	0.001	0.195	0.29	0.321	0.361	0.133	0.215	0.813	-0.282	-0.029	-0.04	0	-0.088	-0.133	-0.148	0.495	-0.059	-0.097	2.184	"1"
