top20dca_collo	cluster	concept	variant_I	lect_I	manual_culling	notes	meaning
发佈 节目 中国 中心 出版 新闻局 台视 局 -- 单位 传播 全国 办公室 中视 宣传 封锁 摘要 行政院 陈毓芸 交流	7	news_06642138-n	0.5286111111	0.385	in		
好 后 传出 听到 接获 这 传 震惊 传来 伪钞 利 和尚 悟明 感到 接到 来说 烟客 坏 NA NA	8	news_06642138-n	0.8441358025	0.4305555556	in		
标题 北京 主要 摘选 要闻 今日 头条 世界 新华社 电 人民日报 新闻 之 地 邮报 各 今天 报导 NA NA	1	newspaper_06267145-n	0.974363299	0.4754596053	out	formulaic_language	今日北京主要报纸
报道 据 引述 马国 英国 西班牙 昨天 泰国 ： ） 伦敦 纷纷 话说 阿拉伯 妻子 干案 死者 港澳 阿申纳 动机	2	newspaper_06267145-n	0.6620118343	0.7074556213	in		
家 上 旧 新加坡 刊载 刊 电视台 读到 发表 看 批评 报业 采访 印刷 德国 控股 集团 报章 NA NA	3	newspaper_06267145-n	0.5076839014	0.4418072536	in		
份 》 华文 英文 《 早报 报 联合 信赖 社论 日报 不少 素质 报纸 指 文 NA NA NA NA	4	newspaper_06267145-n	0.52	0.4688888889	in		
广告 刊登 电视 杂志 广播 宣传 也许 上 水供 古辛斯基 回顾 图书 广 打开 瞄 观点 阿都拉 各 媒体 从	5	newspaper_06267145-n	0.5102040816	0.4610969388	in		
昨天 前天 律政司 在 记者会 6.3 star 万计 东德 主委 五十多 兆 克罗尔 党部 全国性 六 决议 切尼 卢维思 卫生部长	1	night_15169759-n	0.6337693222	0.4696789536	in		
将 九时 今天 三十分 七时 举行 台北 明天 十一时 十时 八时 酒会 六时 行政院 五时 晚宴 前往 三十 二十八 典礼	2	night_15169759-n	0.4990091161	0.7444180209	in		
8时 ： 7时 9时 30分 11时 时间 10时 至 上午 ） （ 6月 电话 2时 6时 地点 星期六 . 会馆	3	night_15169759-n	1	0.9113034072	out	formulaic_language	晚上7点20分
白天 个 动物园 服务 巡逻 灯火 ; 人们 你 保安 值班 冷 场所 基金会 常 开车 摇身 攻击 春节 月光	4	night_15169759-n	0.2965432099	0.3580246914	in		
点 到 天 从 7 当天 8点 9点 睡觉 早上 13日 7点 回家 星期一 （ 每逢 频道 11 12点 三亚	5	night_15169759-n	0.8304760604	0.4311863944	in		
” 设 长三角 新 NON-PC 回教国 小时 计 主流 提出 这 －－ %纯净 BarangBarang Brain Drawing 一宪 不仅 不用 予以	1	notion_05836598-n	0.5622222222	0.5555555556	in		
这 设计 有 创意 种 我 不同 不错 你 广告 想法 知道 音乐 他们 什么 展现 心 感受 数位 文字	2	notion_05836598-n	0.2841214917	0.5094194541	in		
文化 传统 经营 与 科学 价值 价值观 儒家 宋庆龄 打破 投资 理念 知识 毛泽东 下 治国 消费 争霸 企业 前瞻	3	notion_05836598-n	0.2616213152	0.3370181406	in		
」 「 提出 民主 了解 和平 施政 战略 东北亚 此 统合 建议 支持 他 一致 代工 借 决定 回收 并	4	notion_05836598-n	0.2703246194	0.5886239586	in		
卫星 地铁 消防 英雄 长城 connecteeople ODA 三十年 丑 中多 习 乡亲 乡会馆 交响曲 住家 偏激 兰新 化为 十全十美 号召	5	notion_05836598-n	0.1883454735	0.3673257024	in		
民众 家庭 全民 情绪 根深蒂固 错误 改变 动物 奥运 朝鲜 正确 申办 中国人 人们 作法 妻 子 学说 当初 性知识	6	notion_05836598-n	0.232266436	0.3464532872	in		
重要 代表 个 贯彻 ” 学习 指导 理论 实践 江泽民 兴起 全面 同志 高潮 认真 十六 总书记 新高潮 意义 邓小平	7	notion_05836598-n	0.9746877055	0.949704142	out	fixed_expression	三个代表思想
政治 工作 境界 班子 高校 中央 工作会 抓 议 领导 作风 思想 职工 NA NA NA NA NA NA NA	8	notion_05836598-n	0.8472222222	0.5972222222	in		
转变 择业 引导 职工 下岗 下岗职工 不挑不拣 岗位 岗女工 异族 总工会 投身 积累 通婚 鞍山市 以往 发生 新加坡人 方式 机制	9	notion_05836598-n	1	0.7222222222	?in		
道德 解放 统一 观念 工作 树立 和 上来 意识 切实 牢固 认识 全会 素质 教育 松懈 法制 要 创新 加强	10	notion_05836598-n	0.6101659315	0.8378491913	in		
公布 官方 经济 港元 个案 就业 赤字 数字 包括 1963年 617亿 互联 包 原先 情报部门 投票率 括 挂牌 救援 既	1	number_05121418-n	1	0.4328922495	out	fixed_expression	公布XX数字
统计 新 表明 公布 上半年 根据 最 全球 发表 对外 NA NA NA NA NA NA NA NA NA NA	2	number_05121418-n	0.9232	0.3728	out	fixed_expression	统计数字
显示 统计 今年 2000年 卫生署 注册局 统计处 非正式 发表 贸易 最 政府 普查 人口 去年 NA NA NA NA NA	3	number_05121418-n	1	0.3367346939	out	fixed_expression	数字显示
减少 增加 明显 不断 武器 航班 显著 下降 到 500亿 80亿 三分之一 以往 关掉 军用 出入境 参展 城乡 复赛 多样性	4	number_05121418-n	0.4288888889	0.4022222222	in		
上升 达 出货 比 可 台 家 笔 股票 元 订单 预估 大 单月 可观 批 美元 金额 倍 较	5	number_05121418-n	0.267456	0.340672	in		
化 图书馆 系统 技术 医疗 建设 电视 计算机 影像 设备 传输 党校 网 数字 卫星 仅 信号 共享 屏幕 差距	6	number_05121418-n	0.9500328731	0.811965812	out	polysemy	digital
进球 鸿沟 ： －－ 姓氏 拯救 捐款 时代 染病 正确 组 美军女 透 露 具体 总值 有关 透露 NA NA	7	number_05121418-n	0.4099269337	0.3791887125	in		
巨大 计算 其 数量 相当 赔偿 这些 一定 他人 出院 动物 只 境内 特别 病人 相应 财经 质量 多 个	8	number_05121418-n	0.3461938399	0.3900103984	in		
名 公司 新航 航空 工作 酒店 服务 机场 300 侵犯 医院 大火 形容 打开 接 提供 搭客 派 病人 立刻	1	official_10372373-n	0.5034722222	0.5324074074	in		
公务员 制度 公务人员 培训 高层 市府 涉案 规定 课程 香港 「 」 人员 假期 入党 哈玛斯 失职 总司 服务法 民进党	2	official_10372373-n	0.3502331962	0.4348422497	in		
透露 愿 姓名 驻巴 泰国 利比亚 塔利班 联合国 商务部 白宫 教育部门 杨霞 柯林顿 楼坚 私底下 约旦 缉毒 车臣 阳江市 NA	3	official_10372373-n	1	0.3514739229	?out	fixed_expression	官员透露,用于外交场合
说 表示 卫生 引述 位 卫生部 话说 资深 负责 称 17日 办公室 劳委会 学者 据 广东省 指出 主管 主计处 保安	4	official_10372373-n	0.9622781065	0.3661242604	in		
高级 会议 前天 被捕 加拿大 萨达姆 释放 美 政府 卫生 NA NA NA NA NA NA NA NA NA NA	5	official_10372373-n	0.8528	0.4176	in		
美国 伊拉克 国防部 美军 联军 告诉 美英 情报 8日 乌代 炸死 移民 答覆 美方 调查组 说 其他 国务院 前往 反恐	6	official_10372373-n	1	0.3580165289	?out	fixed_expression	用于外交场合
中共 外交部 政府 南韩 韩国 以色列 印度 部长 任命 巴方 约谈 阿盟 朝鲜 会议 会晤 会见 俄 巴 当天 美	7	official_10372373-n	1	0.4093491736	?out	fixed_expression	用于外交场合
测验 公布 尼坦雅胡 权威 皮尤 美国报 显示 今日 机构 一半 东山再起 出兵 初布 参与 大都 实事 已往 影星 教训 浪潮	1	opinion_05949726-n	1	0.4238227147	out	fixed_expression	民意测验
调查 显示 结果 进行 最 项 新 公布 根据 做 选民 领先 所 最近 份 选 初选 发现 差距 瑞典	2	opinion_05949726-n	0.9802	0.3632	out	fixed_expression	民意调查
主流 对话 少数 台湾 方向 机制 民意 会面 汇集 倾听 立法 护照 正视 求 陈水扁 回归 认同 国民党 声音 NA	3	opinion_05949726-n	1	0.5291319857	out	fixed_expression	主流民意
认为 此 间 普遍 举 当地 美国 紧张 会晤 北约 议员 加强 表明 法国 阿拉伯 国际 NA NA NA NA	4	opinion_05949726-n	1	0.5940082645	out	fixed_expression	舆论认为
监督 机关 作用 副首长 群众 和 合力 加强 发挥 宣传 充分 形成 一併 人大 公评 力度 务必 县议会 响彻云霄 喉	5	opinion_05949726-n	0.545	0.385	in		接受民意监督接受舆论监督
对 日本 和 批评 关注 强烈 美国 基础 社会 国际 压力 指出 受到 媒体 新闻 导向 小泉 广泛 引发 引起	6	opinion_05949726-n	0.5865900235	0.3383742911	in		
顺应 当局 做为 台湾 希望 争论 何不 埃里克松 州政府 废除 整体 民选 自我 认清 越州 保守 加註 回避 採取 新版	7	opinion_05949726-n	1	0.4380165289	out	fixed_expression	顺应民意
民意 尊重 听取 民进党 支持度 改选 政党 罢免案 诉诸 反映 民主 政策 透过 在野 罢免 联盟 党 施政 回应 朝野	8	opinion_05949726-n	0.9661117717	0.4939060642	in		
远东 法国 组建 裕廊 出版 创办 友发 子宫 房地产 生产 通 道达尔 长实 阿尔斯 集 零售业 拥有 NA NA NA	1	organization_08008335-n	0.4731445313	0.333984375	in		
团体 民间 慈善 业者 个 主办 冠军 男子 项目 单打 女子 守法 彩砖 所 职业 表演 金牌 锦标赛 学校 教育	2	organization_08008335-n	0.552734375	0.337890625	in		
金融 外资 贷款 国内 家 ATM 中外 去路 另方面 合併 含 增加额 外 多角化 存放 存款 往来 提款 收账款 流动性	3	organization_08008335-n	1	0.4325259516	out	fixed_expression	金融机构
集团 企业 公司 ） 中国 家 （ 报 业务 银行 底 盈利 航空 业绩 净 净利 季 董事长 证券 投资	4	organization_08008335-n	0.6673272559	0.3589641961	in		
世界 卫生 旅游 加入 专家 警告 台湾 标准 WHO WTO 下乡 旅行 宣布 联合 23日 NA NA NA NA NA	5	organization_08008335-n	1	0.399691358	out	fixed_expression	世界卫生组织
巴勒斯坦 圣战 伊斯兰 阿拉法特 哈马斯 权力 回教 巴 民族 领袖 哈玛斯 激进 解放 停火 抵抗 武装 法塔 辛迪 革命 马晓霖	6	organization_08008335-n	0.6718192628	0.5719381688	in		
机构 研究 负责 或 监管 有关 学术 部门 预防 医疗 以及 基层 各 疾病 监督 管理 加强 专门 广大 指定	7	organization_08008335-n	0.4773273514	0.4648293543	in		
恐怖 该 分子 情报 非法 窃车 CPU 查获 犯罪 贩毒 袭击 反 NA NA NA NA NA NA NA NA	8	organization_08008335-n	0.4380165289	0.3572084481	in		
国际 原子能 伊朗 货币 基金 体育 刑警 单项 合作 NA NA NA NA NA NA NA NA NA NA NA	9	organization_08008335-n	0.5034722222	0.6493055556	in		
成员 世卫 合作 非 劳工 亚太 社会 经合 会议 非洲 任何 工商 强烈 成员国 立法院 首脑 政府 军事 及 等	10	organization_08008335-n	0.4535251505	0.379859198	in		
肺炎 非典型 疑似 收治 非典 典型 救治 非 医院 农民 城镇 集中 重症 隔离 定点 确诊 公立 北京市 小汤山 病区	1	patient_10405694-n	0.4340183883	0.6162790698	in		
沙斯 SARS 病毒 艾滋 感染 医护 感冒 发烧 接触 传染 卫生部 艾滋病 过 歧视 出现 可疑 人员 染病 一旦 传染给	2	patient_10405694-n	0.3771701389	0.4012586806	in		
照顾 医疗 弱势 男性 得到 中药 家人 权益 营养 本身 痛苦 人数 NA NA NA NA NA NA NA NA	3	patient_10405694-n	0.3640715545	0.3378684807	in		
手术 移植 心脏 切除 干细胞 脑 肿瘤 功能 动脉瘤 憩室 海绵状 神经 软骨 化疗 肝脏 接受 外科 NA NA NA	4	patient_10405694-n	0.498216409	0.4673008323	in		
治疗 接受 方法 院 脓疡 大部分 留 非典 仍然 位 临床 NA NA NA NA NA NA NA NA NA	5	patient_10405694-n	0.4677640604	0.5418381344	in		
患者 慢性 疼痛 糖尿病 死亡 疾病 症状 中风 些 高血压 病患 急性 死亡率 癌症 呼吸 早期 骨癌 有 药物 帮助	6	patient_10405694-n	0.3735180055	0.3486980609	in		
出院 康复 90％ 留医 名 外科 专门 心理 1408 56％ 67 一千一百六十 准备 准确 复健部门 外线 抗毒 早日 栓剂 梁智鸿	7	patient_10405694-n	0.7222222222	0.3765432099	in		
医院 病人 医生 家属 病情 住院 医师 病房 药 接待 精神科 给 需要 测试 观察 一面 动手术 化验 处方 多巴	8	patient_10405694-n	0.5932936723	0.3791238507	in		
作用 先锋 发挥 党员 干部 共产党员 和 广大 建设 乐龄 切实 堡垒 战斗 挥 起到 身先士卒 党 人民 NA NA	1	pattern_05938795-n	0.6543209877	0.8950617284	rerun		
为 成为 ” “ 学习 树立 个 实践 希望 人物 抗击 非典 当 斗争 立下 自由 英雄 连队 被 授予	2	pattern_05938795-n	0.1806247171	0.3660027162	rerun		
劳动 楷模 表扬 全国 张俊雄 接见 -- 大会 届 被 先进 及 评为 . 「 」 中央社 义消 典礼 消防	3	pattern_05938795-n	0.4279778393	0.4473684211	rerun		
发展 合作 传统 欧盟 建立 成功 设计 经济 贸易 改变 新 推广 新型 生态 谈判 形成 农产品 南南 国 头条	4	pattern_05938795-n	0.6567145377	0.3684807256	rerun		
经营 管理 运作 监管 商业 企业 通关 生产 全程 出租车 大刀阔斧 宏观 承包 报关 理念 租赁 食品安全 核心 海关 相同	5	pattern_05938795-n	1	0.4872904273	rerun		
模式 护理 种 十国 建立起 所谓 苏联 理论 销售 即 AVVID LightPlus Low SuperNight 关税 减让 制作 前者 华西 南街	6	pattern_05938795-n	1	0.3395061728	rerun		
种 采取 标志 玩家 选择 新 ⒈ 4S 891016 以往 优点 位置 保养 修正为 全新 全运会 具体 培养 基础 天坛	7	pattern_05938795-n	0.8347107438	0.4008264463	rerun		
一 副 她 人 依旧 着 ？ 从小 你 动物园 可爱 打扮成 另 NA NA NA NA NA NA NA	8	pattern_05938795-n	0.9286694102	0.3854595336	rerun		
思考 比照 统一 决策 完全 排放 改採 处理 按照 按 例如 分配 厂商 参照 参考 取代 思维 採 原来 循	9	pattern_05938795-n	0.8665743306	0.3898122499	rerun		
乐龄 残疾 残障 NC 不便 不幸 意料 手语 星球 精子库 非公有制 团体 福利 NA NA NA NA NA NA NA	1	people_07942152-n	0.5237839291	0.3469497447	in		
对 与 世界 发展 发现 它 生活 病毒 精神 人类 成为 文明 种 传染病 动物 改变 疾病 科学 使 健康	2	people_07942152-n	0.4193098808	0.438485198	in		
各界 与会 潘连生 澳门 及 香港 以及 邀请 产官学界 关切 参考 台三 将就 建言 招待 政情 数百 涵盖 演艺 科技化	3	people_07942152-n	1	0.4253308129	out	fixed_expression	各界人士
专业 协会 国民党 香港 华人 内 专长 军界 华裔 反核 回教 在内 坐视 拥核 许多 马来 马来人 NA NA NA	4	people_07942152-n	1	0.3846153846	out	fixed_expression	专业人士
工商界 政界 大陆 及 参加 反对 海外 相关 位 党 在野 外籍 异议 政党 港澳台 示威 香港 表示 业界 抗议	5	people_07942152-n	0.9848493678	0.4023658295	out	fixed_expression	
业内 认为 李显扬 称 不旺 不满 今秋 典疫情 对对碰 广电 港务 花农 观察 青睐 报名 NA NA NA NA NA	6	people_07942152-n	1	0.5029585799	out	fixed_expression	业内人士
分析 市场 消息 认为 指出 有关 间 此 透露 据 引述 普遍 新闻社 话 业 内 一些 预测 NA NA	7	people_07942152-n	0.9642975207	0.3838016529	out	fixed_expression	分析人士消息人士
在 访问 至 会议 将 访 与 总统 沙斯 曾 天 台 战争 执政 代表团 江泽民 与会 二战 奥运会 总理	1	period_15113229-n	0.7733496723	0.3509510363	rerun		
十五 2001 2005年 我国 主干 北海市 十一五 将要 相比 通信网 黑龙江省 将 共 安排 NA NA NA NA NA NA	2	period_15113229-n	0.8347107438	0.8347107438	rerun		
春节 旅客 将 春运 节日 流量 过年 在 书展 假日 假期 元旦 参观 寒假 广场 影展 推出 民工 节 铜锣湾	3	period_15113229-n	0.8412098299	0.3903591682	rerun		
进入 第一 已 第二 阶段 比赛 个 同 分 建设 三 全面 去年 完成 第三 联赛 进行 决赛 工程 开始	4	period_15113229-n	0.6762688615	0.3930803231	rerun		
九五 我国 福建省 预计 57.3 粮豆单产比 组团 1997年 抓住 八五 NA NA NA NA NA NA NA NA NA NA	5	period_15113229-n	1	0.8347107438	rerun		
非典 单亲家庭 抗击 招生 污 海尔 特写 锻炼 高校 旅游 案件 肆虐 迎 防治 爆发 NA NA NA NA NA	6	period_15113229-n	0.5	1	rerun		
新 经济 发展 工作 时代 社会主义 今后 初级 处于 主题 处在 当前 跟上 转型 正 思想 适应 重要 化 推向	7	period_15113229-n	0.3374655647	0.4329660239	rerun		
石器 历史 特殊 不同 改变 旧 段 遗址 《 》 主义 冷战 殖民 精神 网络 那 青年 黄金 NA NA	8	period_15113229-n	0.298767301	0.3340181661	rerun		
足球 教练 教练员 本 佳 奥委会 搏 代表 水平 世纪 羽毛球 中国 十 国家队 评选 最佳 们 优秀 训练 拚	1	player_10439851-n	0.5113164696	0.4915811732	in		
.  决赛 击败 亚军 种子 对手 冠军 斯坦 老将 晋级 法国 澳大利亚 4 号 泰国 瑞典 四分之一 马 德国	2	player_10439851-n	0.9740304709	0.7427285319	in		
男子 选手 女子 韩国 比赛 前 牌 位 米 夺 排名 欧洲 赛 年轻 获得 中华队 包揽 场地 第四 世界杯	3	player_10439851-n	0.8412098299	0.4925435833	in		
参加 参赛 名 比赛 登山 派出 届 尼泊尔 总集训 注册 派 海拔 熘冰场 长跑 前来 运动会 此次 羽球 来自 我国	4	player_10439851-n	0.5457003786	0.4645754462	in		
女 男 名 共有 国手 共 组 青少年 中国队 全部 报名 3 第三 另 获 NA NA NA NA NA	5	player_10439851-n	0.7944835046	0.4981070849	in		
参赛 木球 大赛 强 运动会 届 ３ 以貌取人 入场券 利此前 外国 大部份 奋战 席地而坐 库尔登 张家栋 杜罗赫 松赛 残障奥 相比	6	player_10439851-n	1	0.4183673469	?in	fixed_expression	参赛选手
金牌 枚 代表团 自行车 奥运 运动员 游泳 田径 举重 乒乓球 奥运会 成绩 体操 悉尼奥运会 奖牌 取得 体育 荣誉 银牌 摔跤	7	player_10439851-n	0.5075999249	0.5811596922	in		
逮捕 美军 被 联电 泰国 现已 891001 入狱 刀子 嫌疑犯 居留 巴尔 巴拉圭 巴格达 张柏芝 当街 抢劫者 押解 挥之不去 提控	1	police_08209687-n	0.6296296296	0.4074074074	in		
嫌犯 非法 案 涉嫌 正 警方 清查 捕 歹徒 追缉 案件 恐怖 查获 专案 侦办 全力 到案 华族 拘捕 破获	2	police_08209687-n	0.7792388049	0.3584629995	in		
调查 根据 初步 李姓 蒐证 据 被告 展开 经过 找到 进一步 司机 被 起 NA NA NA NA NA NA	3	police_08209687-n	1	0.4644970414	?in		警方调查
向 报案 后 接获 受 询 赶到 当场 发言人 现场 事发 早 紧急 发现 受伤 昨天 于是 假 封锁 少女	4	police_08209687-n	0.6127625842	0.3874355925	in		
机关 、 犯罪 部门 民警 司法 巡逻 交通 开展 总队 要 依法 公安 公安局 分局 各 员警 存在 工作 检察	5	police_08209687-n	0.3888408304	0.3905709343	in		
总监 报道 警察 巴拿马 回祈团 总部 成龙 特种 过失 金边 首长 酒精 分子 消息 称 随后 告诉 NA NA NA	6	police_08209687-n	0.4304	0.3632	in		
部队 示威 维持 伊拉克 秩序 武装 保安 人民 军人 天安门 巴士 印尼 治安 便衣 雅加达 伯利恒 免办 利建润 加里曼丹 国家	7	police_08209687-n	0.4975101856	0.3372566772	in		
轮替 中华民国 民主 陈水扁 五月 和平 当选 台湾 政权 总统 民进党 则 十八日 完成 首 张俊雄 执政党 少数 NA NA	1	political_party_08256968-n	1	0.8276643991	out	fixed_expression	政党轮替
朝野 对立 僵局 吴乃仁 易位 唿吁 握手 立委 能够 和解 NA NA NA NA NA NA NA NA NA NA	2	political_party_08256968-n	0.8892733564	0.9429065744	in		
候选人 席 席位 参选 竞选 选举 代表制 得票 或 名单 推荐 选区 泰爱泰党 民主党 众议员 依 提名 最多 比例 组阁	3	political_party_08256968-n	0.9687578735	0.5933484505	in		
分 不 用人 民众 立 族群 且 九二一 信念 历来 唯 年龄 延揽 彰显 携手 萧万长 认真 讲 逗 高声	4	political_party_08256968-n	1	1	out	fixed_expression	不分党派
其他 送交给 所有 与 争夺 仅有 体谅 先进国家 党部 公正党 分化 剧烈 协 协商会 商 社团 遭 配 领军 NA	5	political_party_08256968-n	0.8950617284	0.7222222222	in		
无 人士 各 团体 工商 负责人 全国 联 中央 党派 会议 民主党派 议政 身份 领导 代表 委员 虽 邀请 NA	6	political_party_08256968-n	0.5082182774	0.3898750822	in		
领导人 领袖 议会 国会 共产党 右翼 沙龙 共商 利库德 回教 各 交流 友好 北爱 印度 国是 抛弃 教义派 无分 王新庆	7	political_party_08256968-n	0.750148721	0.4193932183	in		
右派 公假 极 柯尔 德国 查禁 绝不 891104 891114 Thon ThrakulThai 一律 不论 丑闻 两极化 中常会 二十万 从旁 作生意 信託	8	political_party_08256968-n	0.7126654064	0.4480151229	in		
政治 超越 跨 协商 任何 利益 在野 宋楚瑜 强调 政党 亲民党 之 或是 跨党派小组 连战 组成 多数 意见 考量 执政	9	political_party_08256968-n	0.6737667093	0.5921130413	in		
地理 优越 沪宁 特殊 重要 三亚 口 常州 战略 新区 极为 水水 江岸 洋山港 观测 适中 适合 优势 接近 它	1	position_posture_stance_06196284-n	1	0.3580246914	rerun	polysemy	地理位置
李铁 球员 中场 占据 排名 马刺队 上 主力 亚军 军团队 列 前锋 取代 埃弗顿 季后赛 引进 榜 球队 第二 缺	2	position_posture_stance_06196284-n	1	0.5473372781	rerun	polysemy	role中锋位置
度 飞机 中心 确定 重要 突出 站 距离 位于 北纬 坐 摆 八时 劳工 半 摸清 放 放在 断层 火星	3	position_posture_stance_06196284-n	0.6051792081	0.3424657534	rerun		
持 乐观 对 保留 观望 傅栋成 叙利亚 否定 NA NA NA NA NA NA NA NA NA NA NA NA	4	position_posture_stance_06196284-n	0.6730103806	0.3685121107	rerun		
以 积极 科学 种 低调 对待 抱 较为 对 来 着 理性 看 认真 较 不同 审慎 非常 友善 客气	5	position_posture_stance_06196284-n	0.6519638731	0.3639991598	rerun		
採取 采取 强硬 宽容 沉默 布希 对 伸 信义 刘坤原 势将 同样战 哈玛斯 哈瑟威 宝山 容 容忍 巴拉克 开明 当政	6	position_posture_stance_06196284-n	0.6352	0.4304	rerun		
改变 政府 问题 中国 核四 欧盟 两岸 支持 反对 坚持 中共 国民党 并 政策 台湾 希望 政治 表明 方 表达	7	position_posture_stance_06196284-n	0.6348191979	0.3696778435	rerun		
排除 不 索罗门 的 891019 不能 但是 因此 出道 建交 死者 猪肉 群岛 其他 自杀 NA NA NA NA NA	1	potentiality_14482620-n	1	0.37125	rerun	formulaic_language	排除xxx的可能性
的 犯人 秘密 大增 刑求 袭击 降低 讨论 提高 出现 恐怖 战争 十足 发动 大大 抗议 生化 兴建 爆发 891215	2	potentiality_14482620-n	0.7934215501	0.3584877127	rerun		
大 很 发生 挖 队员 年轻 可能性 球员 较 增加 伦蒂尼 否决权制 地质 灾害 不 比较 越 NA NA NA	3	potentiality_14482620-n	0.4583766909	0.3563995838	rerun		
高 小 低 种 病毒 的 存在 不 感染 但 减低 牛奶 申贷 非常 不能 几乎 南安普敦 开战 患上 病	4	potentiality_14482620-n	0.9389648438	0.3432617188	rerun		
巨大 着 市场 蕴藏 非洲 合作 中国 发展 领域 两国 经贸 得天独厚 期刊 环保产业 开发 广告商 开展 NA NA NA	5	potentiality_14482620-n	0.8977355734	0.7209642075	rerun		
具 最 发展 杜宾 阿力米 更 高科技 全球 区域 极 二一世纪 企 位 再生 原 周边 国际化 奥斯卡 实验 平淡	6	potentiality_14482620-n	0.6239669421	0.3512396694	rerun		
品牌奖 ” “ 品牌 新加坡 潜质 之 得主 中小型 访 功 对于 届 展现成 企业 20 2003年度 BrandAward Jackspeed Promising	7	potentiality_14482620-n	1	1	rerun		
市场 发展 开发 看好 庞大 忽视 成长 城市 前景 潜力 西部 企业 投资 需求 经济 增长 ' 60％ ECEC 不容	8	potentiality_14482620-n	0.4803240741	0.3476080247	rerun		
合作 具有 发挥 有 探讨 方面 发 孩子 本地 学习 学生 文化 身心 运动员 障碍 韩 充分 双方 经贸 其	9	potentiality_14482620-n	0.3244575937	0.3717948718	rerun		
发球 速度 个人 升高 外在 悲痛 散发 本身 深具 激化 练 认知 借助 爱心 NA NA NA NA NA NA	1	power_force_10461424-n	0.6997621879	0.3626634958	rerun		
对 有 最 美国 政治 具 具有 它 巨大 大 地区 更 东南亚 仍 国际 好莱坞 媒体 扶贫 支 柏林	2	power_force_10461424-n	0.3476261963	0.3398386189	rerun		
贡献 自己 一切 尽 智慧 份 凝聚 团结 才能 靠 起来 展现 力量 事业 信仰 奉献 小康社会 无穷尽 究竟 萧丽君	3	power_force_10461424-n	1	0.3513705945	rerun		
发挥 推动 结合 民间 重要 社会 组织 集中 后备 在野 加强 主要 制衡 知识 资源 动员 运用 优势 国防 强	4	power_force_10461424-n	0.8134156851	0.3678540649	rerun		
武装 革命 哥伦比亚 联合 游击队 反恐 演习 参谋 反政府武装 安哥拉 解放 成员国 NA NA NA NA NA NA NA NA	5	power_force_10461424-n	0.926035503	0.6715976331	rerun		
势力 反 主义 右翼 残余 台独 打击 反对 保守 华 政权 美 西方 阿富汗 塔利班 分子 分离 分裂 回教 外国	6	power_force_10461424-n	0.8755555556	0.3944888889	rerun		
军事 强大 依赖 后盾 慑 海湾 国会 和平 拥有 中期 二次大战 价何 倾向于 关系法案 南亚 基督教 威慑 工商界 弹性 强有力	7	power_force_10461424-n	0.7743055556	0.3333333333	rerun		
机构 巴勒斯坦 民族 阿拉法特 巴 主席 以色列 民 族 驱逐 巴勒斯坦人 自治 停火 哈马斯 巴勒 巴民族 应对 政治局 晚 特	1	power_office_13945102-n	1	0.8647959184	rerun		
犯罪 预防 案件 件 贪污 检察 贿赂 国有企业 ﹑ 侦查 土壤 敬大力 查办 税务 说 院 工作 等 ﹐ NA	2	power_office_13945102-n	0.8550295858	0.6301775148	rerun		
行使 利用 便 列 调整 之 机关 检察官 等 收受 执行 分配 部门 司法 因 下放 便利 审批 期间 调动	3	power_office_13945102-n	0.4912344777	0.3926223521	rerun		
政治 使 拥有 斗争 权力 地位 政党 观 赋予 陈水扁 国家 国会 享有 任何 宪法 手 更多 之间 交换 体制	4	power_office_13945102-n	0.7594135555	0.3962506009	rerun		
辞去 宣布 主席团 格鲁吉亚队 波黑 田北俊 舒沙克 军委 唐飞 请求 议员 部长 主教练 主席 董事长 NA NA NA NA NA	5	power_office_13945102-n	0.8673469388	0.387755102	rerun		
免去 撤销 处分 书记 主任 教育局 县 副 党籍 副主任 开除 县委 党委 县长 给予 局长 人大 行政 察看 市委	6	power_office_13945102-n	0.82	0.5088888889	rerun		
担任 军官 出任 接任 专业 技术 任职 董事 塞尔维亚 ; 相当 人选 从未 党政 副总理 布希 年限 总经理 或者 旅职	7	power_office_13945102-n	0.9185151652	0.3644182888	rerun		
解除 任命 军团 伊拉克 总统 部长 任 参谋长 证券 代理 卸下 命令 大使 政务 移交给 饶颖奇 将 总理 会长 去	8	power_office_13945102-n	0.5372656607	0.3482700808	rerun		
中 在 发现 成长 实施 出现 作用 创作 抗击 基因 重建 发展 NA NA NA NA NA NA NA NA	1	process_01023820-n	1	0.3649437716	out		
整 个 上人 事发 六四 国安条 完美 实况 差错 平面化 建立完 录像 收看 政制 暴露 朝向 枯燥 犯错 留情 葬礼	2	process_01023820-n	1	0.3765432099	out		
全 生产 扮演 个 干净 角色 化 学习 制作 中都 修宪 复杂 暴雨 漫长 软件 发展 不断 解决 下载 办妥	3	process_01023820-n	0.7068685776	0.3366985157	in		
办理 相关 乘客 犬类 职员 货物 提供 通关 正常 才能 有关 NA NA NA NA NA NA NA NA NA	4	process_01023820-n	0.6487603306	0.3347107438	in		
简化 规定 完成 根据 作业 审批 签证 处理 进行 严格 旅客 入境 办 文件 机师 消毒 监理 规范 陈履安 制度	5	process_01023820-n	0.5212202528	0.3384647977	in		
