"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"中秋"	0	1	0	0	0.093	0.369	0.116	0.422	-0.042	0.433	-0.053	-0.238	0.766	"2"
"中秋节"	0	1	0	0	0.093	0.369	0.116	0.422	-0.042	0.433	-0.053	-0.238	0.766	"2"
"中科院"	0	0	0	1	0.093	0.369	0.116	0.422	-0.042	-0.2	-0.053	0.374	0.669	"4"
"丰收"	0	1	0	0	0.093	0.369	0.116	0.422	-0.042	0.433	-0.053	-0.238	0.766	"2"
"临时"	0	1	0	0	0.093	0.369	0.116	0.422	-0.042	0.433	-0.053	-0.238	0.766	"2"
"临澧县"	0	0	0	2	0.185	0.738	0.231	0.845	-0.084	-0.4	-0.107	0.749	1.34	"4"
"临管"	0	0	0	2	0.185	0.738	0.231	0.845	-0.084	-0.4	-0.107	0.749	1.34	"4"
"临行"	0	0	0	1	0.093	0.369	0.116	0.422	-0.042	-0.2	-0.053	0.374	0.669	"4"
"主办"	0	1	1	0	0.185	0.738	0.231	0.845	-0.084	0.22	0.661	-0.477	1.442	"3"
"主办国"	1	0	0	0	0.093	0.369	0.116	0.422	1.033	-0.2	-0.053	-0.238	1.524	"1"
"主厨"	0	0	0	1	0.093	0.369	0.116	0.422	-0.042	-0.2	-0.053	0.374	0.669	"4"
"主委"	0	1	0	2	0.278	1.108	0.347	1.267	-0.127	-0.16	-0.16	0.415	0.862	"4"
"主席"	0	2	0	0	0.185	0.738	0.231	0.845	-0.084	0.865	-0.107	-0.477	1.533	"2"
"主持"	1	5	27	8	3.798	15.138	4.744	17.319	-1.016	-3.387	15.46	-2.724	22.587	"3"
"举"	2	2	2	1	0.648	2.585	0.81	2.957	0.88	-0.311	0.721	-0.882	2.794	"4"
"举办"	2	6	0	1	0.834	3.323	1.041	3.802	0.699	1.162	-0.481	-1.266	3.608	"4"
"举手投足"	1	0	0	0	0.093	0.369	0.116	0.422	1.033	-0.2	-0.053	-0.238	1.524	"1"
"举行"	14	27	10	101	14.082	56.123	17.589	64.206	-0.251	-6.701	-1.532	8.812	17.296	"4"
"义安"	0	0	1	0	0.093	0.369	0.116	0.422	-0.042	-0.2	0.937	-0.238	1.417	"3"
"义工"	1	0	0	0	0.093	0.369	0.116	0.422	1.033	-0.2	-0.053	-0.238	1.524	"1"
"之后"	0	2	0	1	0.278	1.108	0.347	1.267	-0.127	0.511	-0.16	-0.211	1.009	"2"
"乐队"	0	1	0	0	0.093	0.369	0.116	0.422	-0.042	0.433	-0.053	-0.238	0.766	"2"
"乘"	0	1	0	0	0.093	0.369	0.116	0.422	-0.042	0.433	-0.053	-0.238	0.766	"2"
"九十年"	0	3	0	0	0.278	1.108	0.347	1.267	-0.127	1.298	-0.16	-0.715	2.3	"2"
"九时"	1	2	0	2	0.463	1.846	0.579	2.112	0.415	0.216	-0.267	-0.192	1.09	"1"
"九月"	1	0	1	0	0.185	0.738	0.231	0.845	0.753	-0.4	0.661	-0.477	2.291	"1"
"书展"	0	0	1	0	0.093	0.369	0.116	0.422	-0.042	-0.2	0.937	-0.238	1.417	"3"
"争相"	0	0	0	1	0.093	0.369	0.116	0.422	-0.042	-0.2	-0.053	0.374	0.669	"4"
"二八九"	1	0	0	0	0.093	0.369	0.116	0.422	1.033	-0.2	-0.053	-0.238	1.524	"1"
"二十一"	1	0	0	0	0.093	0.369	0.116	0.422	1.033	-0.2	-0.053	-0.238	1.524	"1"
"二十九日"	1	0	0	0	0.093	0.369	0.116	0.422	1.033	-0.2	-0.053	-0.238	1.524	"1"
