"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"保卫"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"保密"	0	0	0	1	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	-0.288	1.034	-0.014	-0.032	1.525	"4"
"保护"	1	0	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	1.218	-0.13	-0.288	-0.042	-0.014	-0.032	1.724	"1"
"保级"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"保证"	1	0	5	0	0	0	0.364	1.554	2.908	0.555	0.194	0.425	0.505	-0.781	1.019	-0.253	-0.086	-0.192	2.836	"3"
"保险"	0	0	5	0	0	1	0.364	1.554	2.908	0.555	0.194	0.425	-0.163	-0.781	1.019	-0.253	-0.086	0.448	2.75	"3"
"保障"	0	0	4	0	0	1	0.303	1.295	2.424	0.462	0.162	0.355	-0.136	-0.651	0.772	-0.211	-0.071	0.512	2.353	"3"
"保额"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"候选国"	0	0	0	0	2	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	-0.26	-0.576	-0.084	2.981	-0.064	4.019	"5"
"值勤"	0	1	0	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	0.587	-0.288	-0.042	-0.014	-0.032	0.99	"2"
"做为"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"做好"	1	1	1	0	0	0	0.182	0.777	1.454	0.277	0.097	0.213	0.767	0.227	-0.282	-0.126	-0.043	-0.096	1.541	"1"
"做成"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"健全"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"僵局"	0	0	0	0	0	1	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	-0.288	-0.042	-0.014	1.149	1.65	"6"
"元首"	0	0	1	0	0	0	0.061	0.259	0.485	0.092	0.032	0.071	-0.027	-0.13	0.314	-0.042	-0.014	-0.032	0.559	"3"
"光荣"	0	1	1	0	0	0	0.121	0.518	0.969	0.185	0.065	0.142	-0.054	0.346	0.134	-0.084	-0.029	-0.064	0.711	"2"
"全"	1	2	0	0	0	0	0.182	0.777	1.454	0.277	0.097	0.213	0.767	0.779	-0.864	-0.126	-0.043	-0.096	2.675	"3"
