"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"中小企业"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"中心"	0	2	8	0	0	5	0.828	4.364	2.685	3.382	1.034	2.708	-0.37	-0.845	2.692	-1.664	-0.465	0.929	6.965	"3"
"中心区"	0	0	1	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	0.747	-0.111	-0.031	-0.086	1.149	"3"
"中日"	0	2	0	0	0	0	0.11	0.582	0.358	0.451	0.138	0.361	-0.049	1.072	-0.171	-0.222	-0.062	-0.173	1.749	"2"
"中欧"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"中美"	1	0	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	1.258	-0.149	-0.086	-0.111	-0.031	-0.086	1.721	"1"
"中美洲"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"中英"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"中西部"	0	0	0	0	1	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	1.162	-0.086	1.619	"5"
"中间"	0	0	0	0	1	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	1.162	-0.086	1.619	"5"
"丰"	0	0	0	0	0	1	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	-0.031	0.744	1.146	"6"
"丰隆银"	0	0	0	0	1	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	1.162	-0.086	1.619	"5"
"为了"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"为限"	0	0	0	0	0	1	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	-0.031	0.744	1.146	"6"
"主义"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"主任委员"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"主张"	1	0	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	1.258	-0.149	-0.086	-0.111	-0.031	-0.086	1.721	"1"
"主要"	0	2	1	2	1	0	0.331	1.746	1.074	1.353	0.414	1.083	-0.148	0.252	-0.151	0.39	0.458	-0.519	1.918	"6"
"举足轻重"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"之内"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"之间"	0	4	0	1	1	0	0.331	1.746	1.074	1.353	0.414	1.083	-0.148	1.197	-0.514	-0.227	0.458	-0.519	3.063	"2"
"九十二年"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"九百九十五"	0	0	1	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	0.747	-0.111	-0.031	-0.086	1.149	"3"
"买卖"	0	0	0	0	0	7	0.387	2.037	1.253	1.578	0.482	1.264	-0.173	-1.045	-0.6	-0.777	-0.217	5.205	8.017	"6"
"买家"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"买方"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"买盘"	0	0	1	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	0.747	-0.111	-0.031	-0.086	1.149	"3"
"乳制品"	0	0	0	0	0	1	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	-0.031	0.744	1.146	"6"
"争端"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"事务"	0	2	0	1	0	0	0.166	0.873	0.537	0.676	0.207	0.542	-0.074	0.689	-0.257	0.271	-0.093	-0.259	1.643	"2"
"二0一0年"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"二手"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"二百五十八"	0	0	0	0	1	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	1.162	-0.086	1.619	"5"
"亏损"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"亏本"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"互"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"互见"	0	0	1	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	0.747	-0.111	-0.031	-0.086	1.149	"3"
"五成"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"亚太经合会"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"亚欧"	0	3	0	0	0	0	0.166	0.873	0.537	0.676	0.207	0.542	-0.074	1.609	-0.257	-0.333	-0.093	-0.259	2.625	"2"
"亚细安"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"亚裔"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"交换"	0	1	0	0	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	0.536	-0.086	-0.111	-0.031	-0.086	0.875	"2"
"交换球"	0	0	0	1	0	0	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	0.647	-0.031	-0.086	1.024	"4"
"交易"	0	0	0	0	0	24	1.325	6.982	4.296	5.411	1.654	4.332	-0.592	-3.584	-2.056	-2.663	-0.744	17.844	27.483	"6"
"交易价"	0	0	0	0	0	1	0.055	0.291	0.179	0.225	0.069	0.181	-0.025	-0.149	-0.086	-0.111	-0.031	0.744	1.146	"6"
"交易所"	0	0	0	0	0	5	0.276	1.455	0.895	1.127	0.345	0.903	-0.123	-0.747	-0.428	-0.555	-0.155	3.718	5.726	"6"
"交易量"	0	0	0	1	0	2	0.166	0.873	0.537	0.676	0.207	0.542	-0.074	-0.448	-0.257	0.271	-0.093	1.066	2.209	"6"
"交流"	0	3	0	0	0	0	0.166	0.873	0.537	0.676	0.207	0.542	-0.074	1.609	-0.257	-0.333	-0.093	-0.259	2.625	"2"
"产品"	0	6	1	0	0	0	0.387	2.037	1.253	1.578	0.482	1.264	-0.173	2.497	-0.197	-0.777	-0.217	-0.605	4.466	"2"
"产权"	0	0	2	0	0	0	0.11	0.582	0.358	0.451	0.138	0.361	-0.049	-0.299	1.494	-0.222	-0.062	-0.173	2.299	"3"
