"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"进球/N/XIN_CMN_20001101_wpr/82223","进球/N/XIN_CMN_20001101_wpr/82223","进球","XIN","Mainland","quality","德甲/N;打进/V;马加特/N;主教练/N","""<small>中 后场 。 此 人 上 周六 弗赖堡队 的 交锋</small> 中 <u>打进</u><sup>4.931</sup> 了 他 登陆 <u>德甲</u><sup>4.897</sup> 后 的 首 例 <span class='target'>进球</span> , <u>主教练</u><sup>2.538</sup> <u>马加特</u><sup>4.342</sup> 跑上去 拥抱 了 他 , 说明 <u>马加特</u><sup>4.342</sup> <small>非常 中意 这 位 黑人 青年 。 本 周五 ,</small>""",0.0345092872731145,4.44831145173281,3
"得分/N/CNA_CMN_20010831_wpr/153354","得分/N/CNA_CMN_20010831_wpr/153354","得分","CNA","Taiwan","quality","相同/V;排名/N;次/N;前/N;指标/N;分/N;排名/N;第四/N;指标/N;七十三/N;得分/N","""<small>, 评分 七 十二 分 , 排名 第五 , 分数</small> 与 <u>排名</u><sup>2.085</sup> <u>前</u><sup>1.163</sup> <u>次</u><sup>1.294</sup> 报告 <u>相同</u><sup>1.165</sup> 。 营运 风险 <u>指标</u><sup>1.19</sup> <span class='target'>得分</span> <u>七十三</u><sup>1.473</sup> <u>分</u><sup>3.389</sup> , <u>排名</u><sup>2.085</sup> <u>第四</u><sup>1.514</sup> ; 政治 风险 <u>指标</u><sup>1.19</sup> <u>得分</u><sup>4.774</sup> <small>六十 分 , 排名 第十六 名 , 前 次 退步</small>""",5.04016969277758,0.317919706478811,NA
"进球/N/CNA_CMN_20010331_wpr/114672","进球/N/CNA_CMN_20010331_wpr/114672","进球","CNA","Taiwan","quality","挂零/V;进球/N;挂零/V","""<small>胜利 , 今天 杨清顺 前 九 次 开球 仅有 二</small> 次 <u>进球</u><sup>6.0</sup> 七 次 <u>挂零</u><sup>3.159</sup> , 后 四 次 有 <span class='target'>进球</span> 则 全数 清光 台面 , 不过 七 次 <u>挂零</u><sup>3.159</sup> 中 <small>, 有 四 次 吊球 , 最后 才能 逆转胜 。</small>""",-1.68269688101536,0.688448047658754,NA
"得分/N/CNA_CMN_19950805_wpr/46683","得分/N/CNA_CMN_19950805_wpr/46683","得分","CNA","Taiwan","quality","安打/N;建功/V;本垒/N;苏哲毅/N;送回/V;满垒/V;第/N;零/N;郑嘉明/N;一棒/N;出场/V","""<small>两 人 利用 对方 失误 , 盗上 二 、 三垒</small> , 小 老鼠 胡仁伟 <u>安打</u><sup>4.367</sup> <u>建功</u><sup>2.829</sup> , <u>苏哲毅</u><sup>5.913</sup> <u>送回</u><sup>2.852</sup> <u>本垒</u><sup>5.949</sup> <span class='target'>得分</span> , 一 <u>零</u><sup>1.714</sup> 。 <u>第</u><sup>1.209</sup> <u>一棒</u><sup>3.245</sup> <u>郑嘉明</u><sup>5.609</sup> <u>出场</u><sup>2.734</sup> , <u>满垒</u><sup>5.018</sup> <small>情况 下 , 击出 四 分 全垒 打 , 比数</small>""",0.695224577758148,-4.42118767905964,NA
"破门/N/XIN_CMN_19970611_wpr/10988","破门/N/XIN_CMN_19970611_wpr/10988","破门","XIN","Mainland","quality","点球/N;马/N;中国队/N;机会/N;上半时/N;两/N;建树/N;易边/N;队/N;得分/N","""<small>造 成 险情 。 战 至 第十二 分钟 时 ,</small> <u>中国队</u><sup>3.175</sup> 获得 <u>点球</u><sup>4.766</sup> 的 <u>机会</u><sup>3.763</sup> 。 <u>马</u><sup>1.206</sup> 亮主罚 , 结果 <span class='target'>破门</span> <u>得分</u><sup>6.019</sup> 。 <u>上半时</u><sup>5.416</sup> , <u>两</u><sup>1.213</sup> <u>队</u><sup>3.1</sup> 无 <u>建树</u><sup>4.942</sup> 。 <u>易边</u><sup>6.298</sup> <small>战 , 中国队 进攻 积极 。 第五十三 分钟 时 ,</small>""",-3.82257252713382,-0.451684069300497,NA
"得分/N/XIN_CMN_19980601_wpr/6529","得分/N/XIN_CMN_19980601_wpr/6529","得分","XIN","Mainland","quality","分钟/N;两/N;最后/N;机会/N;两/N;制胜/V;拚/V;篮板/N;下/N","""<small>, 最后 一 节 中 仅 得到 一 次 投篮</small> 的 <u>机会</u><sup>2.891</sup> ; 是 他 <u>最后</u><sup>2.019</sup> <u>两</u><sup>1.204</sup> <u>分钟</u><sup>3.601</sup> 内 妙传朗利 <span class='target'>得分</span> , 并 <u>拚</u><sup>1.247</sup> <u>下</u><sup>1.156</sup> <u>两</u><sup>1.204</sup> 个 <u>制胜</u><sup>3.439</sup> 的 <u>篮板</u><sup>4.755</sup> 。 <small>“ 我 认为 是 乔丹 打败 了 我们 , 我</small>""",-2.28981157243072,-0.361685907317245,NA
"得分/N/XIN_CMN_19950510_wpr/15478","得分/N/XIN_CMN_19950510_wpr/15478","得分","XIN","Mainland","quality","利用/V;两/N;决胜/V;局/N;第五/N;发球/N;抢攻/V;17/N;场/N;18/N","""<small>平 后 拿 2 分 , 胜 了 第四 局</small> 。 <u>第五</u><sup>1.461</sup> <u>局</u><sup>2.659</sup> <u>决胜</u><sup>2.873</sup> , <u>两</u><sup>1.204</sup> 人 <u>利用</u><sup>1.055</sup> <u>发球</u><sup>5.193</sup> <u>抢攻</u><sup>3.525</sup> <span class='target'>得分</span> , <u>场</u><sup>2.68</sup> 上 分交 上升 。 <u>18</u><sup>1.076</sup> : <u>17</u><sup>1.192</sup> 冯哲 <small>领先 一分 时 , 轮到 刘南奎 发球 。 冯哲 处理</small>""",-2.81563088269559,-3.58079052744339,NA
"得分/N/CNA_CMN_20020509_wpr/122634","得分/N/CNA_CMN_20020509_wpr/122634","得分","CNA","Taiwan","quality","队友/N;分/N;三十七/N;攻下/V;塞尔提克队/N;攻击/N;活塞队/N","""<small>两 人 五 日 举行 的 季后赛 第二 轮 比赛</small> 首役 <u>攻下</u><sup>4.152</sup> <u>三十七</u><sup>1.437</sup> <u>分</u><sup>3.389</sup> , 不过 缺乏 其他 <u>队友</u><sup>3.699</sup> 的 <span class='target'>得分</span> 奥援 。 <u>塞尔提克队</u><sup>4.947</sup> 昨晚 有效 的 封锁 <u>活塞队</u><sup>4.407</sup> 的 <u>攻击</u><sup>1.798</sup> <small>。 活塞 队 首 场 比赛 攻下 九十六 分 。</small>""",4.08565449136488,-1.71001743069187,NA
"得分/N/CNA_CMN_20020608_wpr/82142","得分/N/CNA_CMN_20020608_wpr/82142","得分","CNA","Taiwan","quality","几乎/D;驰/V;前/N;守/V;几乎/D;其余/N;疯狂/V;比赛/N","""<small>, 南非队 获胜 。 今天 是 週六 假日 , 全</small> 南非人 <u>几乎</u><sup>1.524</sup> <u>守</u><sup>1.802</sup> 电视机 <u>前</u><sup>1.163</sup> 看 转播 , 南非 <u>驰</u><sup>2.347</sup> <span class='target'>得分</span> 使 南非人 <u>几乎</u><sup>1.524</sup> <u>疯狂</u><sup>1.921</sup> , <u>其余</u><sup>1.167</sup> <u>比赛</u><sup>2.314</sup> 时 间 紧张 <small>万分 , 深怕 斯洛温尼亚 进球 , 期盼 南非 进 球</small>""",-0.252360592377818,0.380777878354464,NA
"得分/N/CNA_CMN_20010712_wpr/182613","得分/N/CNA_CMN_20010712_wpr/182613","得分","CNA","Taiwan","quality","犯规/V;罚球/N;队/N;攻势/N;智利队/N;厄瓜多/N;比赛/N","""<small>半 场 举 红牌 之后 , 哥伦比亚队 的 阿里亚嘉 制造</small> 委 内 瑞拉 <u>队</u><sup>2.84</sup> 的 龚萨雷兹 <u>犯规</u><sup>3.792</sup> , 阿里斯提萨巴尔 <u>罚球</u><sup>5.178</sup> <span class='target'>得分</span> 。 稍早 智利 <u>厄瓜多</u><sup>1.634</sup> 的 <u>比赛</u><sup>2.314</sup> 中 , <u>智利队</u><sup>2.869</sup> <u>攻势</u><sup>3.361</sup> <small>凌厉 , 智利队 员 蒙特西诺斯 表现 突出 , 个人 独得</small>""",-2.1302975585195,-0.517629847862847,NA
"得分/N/XIN_CMN_20010516_wpr/55433","得分/N/XIN_CMN_20010516_wpr/55433","得分","XIN","Mainland","quality","赛出/V;分钟/N;4/N;16/N;黄蜂/N;队/N;高潮/N;42/N;34/N;领先/V","""<small>平 后 , 戴维斯 的 第二 次 远 投 使</small> <u>黄蜂</u><sup>3.756</sup> <u>队</u><sup>2.84</sup> 五 <u>分钟</u><sup>3.601</sup> 内 <u>赛出</u><sup>4.366</sup> <u>16</u><sup>1.195</sup> : <u>4</u><sup>1.309</sup> 的 <span class='target'>得分</span> <u>高潮</u><sup>2.381</sup> , 从而 <u>42</u><sup>1.193</sup> : <u>34</u><sup>1.004</sup> <u>领先</u><sup>3.249</sup> 。 卡塞尔 五 <small>次 失手 后 , 半 场 前 两 分 钟</small>""",1.01272652770506,1.08750197448282,NA
"破门/N/XIN_CMN_19960308_wpr/56385","破门/N/XIN_CMN_19960308_wpr/56385","破门","XIN","Mainland","quality","扳平/V;分钟/N;时/N;点球/N;巴赫队/N;分/V;第四十三/N;但/C;超出/V","""<small>时 首开 纪录 , 费耶 诺 德队 34 分钟 时</small> <u>分</u><sup>2.799</sup> <u>扳平</u><sup>5.616</sup> 。 门兴格拉德 <u>巴赫队</u><sup>4.74</sup> <u>第四十三</u><sup>3.712</sup> <u>分钟</u><sup>5.096</sup> <u>时</u><sup>1.78</sup> 以罚 <u>点球</u><sup>4.766</sup> <span class='target'>破门</span> , <u>超出</u><sup>2.136</sup> 。 <u>但</u><sup>1.787</sup> 5万 名 德国 观众 的 高兴 <small>劲儿 持续 到 上半场 结束 哨声吹响 , 费耶 诺 德队</small>""",-3.68308826899784,1.34815958745904,NA
"进球/N/XIN_CMN_20020511_wpr/21975","进球/N/XIN_CMN_20020511_wpr/21975","进球","XIN","Mainland","quality","分钟/N;球迷/N;在场/V;上半场/N;大饱眼福/V;10/N;攻/V;双方/N;球员/N;惜/V;狂潮/N;掀起/V","""<small>的 盘带 、 过人 配合 、 断球反抢 不断 , 使</small> <u>在场</u><sup>1.672</sup> <u>球迷</u><sup>2.759</sup> <u>大饱眼福</u><sup>3.82</sup> 。 <u>上半场</u><sup>4.732</sup> <u>10</u><sup>1.127</sup> <u>分钟</u><sup>4.038</sup> , 蒙沙 的 <span class='target'>进球</span> <u>掀起</u><sup>2.757</sup> 了 <u>双方</u><sup>1.583</sup> <u>球员</u><sup>3.333</sup> <u>攻</u><sup>2.908</sup> 的 <u>狂潮</u><sup>5.738</sup> 。 <u>惜</u><sup>2.864</sup> 甘肃农 <small>垦 守门员 刘昆 的 出色 表现 下 , 浙江 三花绿城</small>""",-3.94492286400345,-0.919907645500497,NA
"进球/N/XIN_CMN_19980607_wpr/11208","进球/N/XIN_CMN_19980607_wpr/11208","进球","XIN","Mainland","quality","分钟/N;个/N;5/N;唯一/N;结束/N;全/N;攻进/V;场/N;两/N;2/N;场/N;队/N;比赛/N","""<small>热内卢 进行 , 瓦 队 17 号 前锋 佩德利尼奥 上半时</small> <u>结束</u><sup>1.348</sup> 前 <u>5</u><sup>1.164</sup> <u>分钟</u><sup>4.038</sup> <u>攻进</u><sup>5.458</sup> <u>全</u><sup>1.248</sup> <u>场</u><sup>3.05</sup> <u>唯一</u><sup>3.441</sup> 一 <u>个</u><sup>1.536</sup> <span class='target'>进球</span> 。 <u>两</u><sup>1.142</sup> <u>队</u><sup>3.105</sup> <u>2</u><sup>2.291</sup> 日 的 首 <u>场</u><sup>3.05</sup> <u>比赛</u><sup>2.733</sup> 中 <small>1 : 1 踢平 。 瓦斯 科队 是 巴西 去年</small>""",-1.24672103050323,1.78068017913554,NA
"得分/N/CNA_CMN_20020107_wpr/128772","得分/N/CNA_CMN_20020107_wpr/128772","得分","CNA","Taiwan","quality","局局/N;投手/N;全/N;队/N","""<small>, 开南 因此 善化 一 轮 勐攻 失掉 八分 ,</small> 由于 <u>投手</u><sup>3.331</sup> 的 球质 善化 产生 威胁性 , 善化 <u>局局</u><sup>3.236</sup> <span class='target'>得分</span> , <u>全</u><sup>1.316</sup> <u>队</u><sup>2.84</sup> 有 沈福仁 、 陈宗宏 、 沙青圣 三 <small>支 全垒打 、 及 两 支 三垒 打 和 三</small>""",1.614469789785,-2.64020478785803,NA
"进球/N/CNA_CMN_20011014_wpr/92389","进球/N/CNA_CMN_20011014_wpr/92389","进球","CNA","Taiwan","quality","分钟/N;分/N;进/V","""<small>。 另 一 场 A 组 比赛 , 实力 颇</small> 强 的 日本人 学校 的 武辉一 郎 二 <u>分钟</u><sup>4.038</sup> 时 <span class='target'>进球</span> , 平野 顺 四 <u>分</u><sup>1.332</sup> 和 九 <u>分</u><sup>1.332</sup> <u>进</u><sup>2.169</sup> 一 <small>球 , 佐 籐 健人 二十六 分 进球 , 犬</small>""",-3.27959312038273,1.86500189117291,NA
"破门/N/XIN_CMN_19920809_wpr/11815","破门/N/XIN_CMN_19920809_wpr/11815","破门","XIN","Mainland","quality","主力/N;混战/N;后卫/N;西班牙队/N;获得/V;大门/N;送进/V;波兰队/N;轻轻/V;挑/V;机会/N;球/N","""<small>攻势 。 最后 两分钟 , 西班牙队 同 波兰队 禁区 进行</small> <u>混战</u><sup>5.463</sup> , <u>西班牙队</u><sup>3.72</sup> 的 <u>主力</u><sup>2.488</sup> <u>后卫</u><sup>4.71</sup> 费雷尔 <u>混战</u><sup>5.463</sup> 中 <u>获得</u><sup>1.528</sup> <span class='target'>破门</span> <u>机会</u><sup>3.763</sup> 。 他 <u>轻轻</u><sup>3.107</sup> <u>挑</u><sup>2.064</sup> <u>球</u><sup>4.711</sup> <u>送进</u><sup>2.959</sup> <u>波兰队</u><sup>3.525</sup> 的 <u>大门</u><sup>3.092</sup> <small>, 使 西班牙队 取得 了 最后 的 胜利 。 国际</small>""",-5.20625556773389,0.111813343050207,NA
"进球/N/CNA_CMN_20020622_wpr/104998","进球/N/CNA_CMN_20020622_wpr/104998","进球","CNA","Taiwan","quality","分钟/N;正规/V;双方/N;比赛/N;分/V;半/N;第二十/N;延长赛/N;场/N","""<small>土耳其 两 匹 黑马 竞逐 最后 一 席 四 强</small> 资格 。 由于 <u>双方</u><sup>1.583</sup> <u>正规</u><sup>2.033</sup> 的 九十 <u>分钟</u><sup>4.038</sup> <u>比赛</u><sup>2.733</sup> 中 <span class='target'>进球</span> , 进入 <u>延长赛</u><sup>3.938</sup> <u>分</u><sup>1.982</sup> 高下 。 上 <u>半</u><sup>2.449</sup> <u>场</u><sup>3.05</sup> <u>第二十</u><sup>2.858</sup> <small>分钟 , 塞内加尔 右侧 开 界外球 , 传 吊中 之后</small>""",-0.966343513786773,1.22880575501214,NA
"得分/N/XIN_CMN_20000331_wpr/50174","得分/N/XIN_CMN_20000331_wpr/50174","得分","XIN","Mainland","quality","表现力/N;得分/N;裁判/N;差距/N;没有/V;打出/V","""<small>得到 了 裁判 的 承认 , 更 令 人 鼓舞</small> 的 是 他 的 艺术 <u>表现力</u><sup>3.563</sup> <u>得分</u><sup>4.774</sup> 同 技术 水平 <span class='target'>得分</span> <u>没有</u><sup>1.122</sup> 什么 <u>差距</u><sup>2.071</sup> , 其中 一 名 <u>裁判</u><sup>2.777</sup> <u>打出</u><sup>2.847</sup> 的 <small>艺术 表现 高过 技术 分 , 这 中国 单人滑 选手</small>""",-1.81750994461235,-3.64159372158821,NA
"得分/N/CNA_CMN_20031218_wpr/71020","得分/N/CNA_CMN_20031218_wpr/71020","得分","CNA","Taiwan","quality","先发/V;塞尔提克队/N;三分球/N;两/N;位数/N;赢/V;球/N","""<small>的 捷克籍 前锋 威尔 许 攻下 了 二 十一 分</small> , 包括 三 个 <u>三分球</u><sup>4.447</sup> , <u>塞尔提克队</u><sup>4.947</sup> <u>先发</u><sup>3.315</sup> 五 人 <span class='target'>得分</span> 达 <u>两</u><sup>1.204</sup> <u>位数</u><sup>5.042</sup> , 是 <u>赢</u><sup>2.197</sup> <u>球</u><sup>3.395</sup> 的 另 一 <small>个 关键 。 小牛队 诺威斯基 的 三十 分 、 十一</small>""",3.2886717598249,-1.64959953106723,NA
"得分/N/XIN_CMN_19980129_wpr/15987","得分/N/XIN_CMN_19980129_wpr/15987","得分","XIN","Mainland","quality","球星/N;踢/V;分/N;5/N;钟/N;不错/V;仅/D","""<small>3 分钟 后 , 为 法国 马赛队 效力 的 意大</small> 利 著名 <u>球星</u><sup>2.491</sup> 拉瓦内利 <u>踢</u><sup>2.869</sup> 了 一 个 反弹球 而 <span class='target'>得分</span> 。 <u>仅</u><sup>1.127</sup> 过 了 <u>5</u><sup>1.268</sup> <u>分</u><sup>3.389</sup> <u>钟</u><sup>2.613</sup> , 状态 <u>不错</u><sup>1.711</sup> <small>的 球星 皮埃罗 利用 对方 后卫 的 一 次 解围</small>""",3.48601848443268,-0.0674186379618482,NA
"进球/N/XIN_CMN_20011209_wpr/34184","进球/N/XIN_CMN_20011209_wpr/34184","进球","XIN","Mainland","quality","罗纳尔多/N;又/C;罗纳尔多/N;两/N","""<small>项 大赛 如此 特别 ? 因为 这 是 一 项</small> 规 模 大 <u>又</u><sup>1.07</sup> 时尚 的 集市 。 ” <u>罗纳尔多</u><sup>4.672</sup> <span class='target'>进球</span> 新华社 北京 12月 10日 电 <u>罗纳尔多</u><sup>4.672</sup> 时隔 <u>两</u><sup>1.142</sup> 年 多 <small>进球 了 。 外电报道 , 9日 意大利 甲级 联赛 中</small>""",-2.16787702222769,4.75616196685291,NA
"得分/N/CNA_CMN_20010703_wpr/101273","得分/N/CNA_CMN_20010703_wpr/101273","得分","CNA","Taiwan","quality","分/N;八十九/N;银牌/N;铜牌/N;六十五/N;得分/N","""<small>此 基准 百分之九十 以上 者 获 金牌 , 得分 为</small> 百 <u>分</u><sup>3.389</sup> <u>八十九</u><sup>1.431</sup> 至 七十 八 者 为 <u>银牌</u><sup>1.553</sup> , <span class='target'>得分</span> 为 百分之七十七 至 <u>六十五</u><sup>1.144</sup> 者 为 <u>铜牌</u><sup>1.308</sup> , <u>得分</u><sup>4.774</sup> 为 <small>百分之六十四 至 五十 者 获 荣誉 奖状 。 林明瑞 教授</small>""",5.08688633267692,0.215468981574478,NA
"得分/N/CNA_CMN_19970602_wpr/110297","得分/N/CNA_CMN_19970602_wpr/110297","得分","CNA","Taiwan","quality","分/N;公牛队/N;添/V;爵士队/N;皮朋/N;分/N;马龙/N;最多/V;获得/V","""<small>两 罚 落空 。 乔丹 全 场 获得 三十一 分</small> , <u>皮朋</u><sup>4.196</sup> <u>公牛队</u><sup>3.745</sup> <u>添</u><sup>2.409</sup> 了 二十 七 <u>分</u><sup>3.389</sup> 。 <u>爵士队</u><sup>3.96</sup> <span class='target'>得分</span> <u>最多</u><sup>3.026</sup> 的 为 <u>马龙</u><sup>3.949</sup> , 他 <u>获得</u><sup>1.221</sup> 二十三 <u>分</u><sup>3.389</sup> 。 <small>队友 史塔克顿 攻进 十六 分 , 他 助攻 十二 次</small>""",4.35628398716339,-1.90323847524522,NA
"得分/N/CNA_CMN_19970127_wpr/27970","得分/N/CNA_CMN_19970127_wpr/27970","得分","CNA","Taiwan","quality","九十九/N;码/N;攻/V;缔造/V;球/N;纪录/N;胜/V","""<small>开赛 十一分 五十秒 , 对方 达阵 后 兴奋 直接 接</small> <u>球</u><sup>3.395</sup> 回 <u>攻</u><sup>3.08</sup> , <u>缔造</u><sup>1.694</sup> 一 项 跑 <u>九十九</u><sup>1.653</sup> <u>码</u><sup>2.262</sup> <span class='target'>得分</span> 的 超级盃 新 <u>纪录</u><sup>2.032</sup> , 同时 乘 <u>胜</u><sup>1.711</sup> 追击 , <small>二 度 达阵 成功 获得 两 分 , 这时 包装人</small>""",-2.03227821862282,0.419529999453241,NA
"得分/N/CNA_CMN_20040417_wpr/39043","得分/N/CNA_CMN_20040417_wpr/39043","得分","CNA","Taiwan","quality","拚/V;后卫/N;守/V;灰/N;季后赛/N","""<small>情形 下 推出 小球 战术 ( 上场 五 人 前锋</small> 与 <u>后卫</u><sup>4.486</sup> 为 主体 ) , 拚防 <u>守</u><sup>1.802</sup> 只 <u>拚</u><sup>1.247</sup> <span class='target'>得分</span> , 与 传统 <u>季后赛</u><sup>4.073</sup> 的 概念 大不相同 。 <u>灰</u><sup>3.18</sup> 熊创队 <small>以来 第一 次 与 季后赛 摸到 边 , 队 上</small>""",-1.80696273384231,-1.84384062421398,NA
"得分/N/XIN_CMN_20000313_wpr/15119","得分/N/XIN_CMN_20000313_wpr/15119","得分","XIN","Mainland","quality","紧/V;外线/N;三分球/N;37/N;得了/V;王治郅/N;赛/N;技巧/N;场/N","""<small>高 的 三 分 远投 。 昨天 姚明 “ 看</small> 管 ” 很 <u>紧</u><sup>1.109</sup> , 他 <u>外线</u><sup>4.6</sup> 施展 <u>三分球</u><sup>4.447</sup> 的 <span class='target'>得分</span> <u>技巧</u><sup>1.597</sup> 。 这 <u>场</u><sup>2.68</sup> <u>赛</u><sup>2.061</sup> 中 , <u>王治郅</u><sup>3.998</sup> <u>得了</u><sup>3.291</sup> <u>37</u><sup>1.778</sup> <small>分 , 其中 有 3 个 三分球 进帐 。 李楠</small>""",-0.596307435736684,-2.35754613298702,4
"得分/N/CNA_CMN_19960211_wpr/59955","得分/N/CNA_CMN_19960211_wpr/59955","得分","CNA","Taiwan","quality","分/N;防守/V;破纪录/V;攻下/V;严密/V;前/N;仗/N;五十一/N;半/N;三十九/N;钥/N","""<small>完成 五 连 霸 。 国泰 今晚 之 战 ,</small> <u>严密</u><sup>2.304</sup> <u>防守</u><sup>4.098</sup> <u>前</u><sup>1.163</sup> <u>仗</u><sup>1.589</sup> <u>破纪录</u><sup>1.897</sup> <u>攻下</u><sup>4.152</sup> 五十三 <u>分</u><sup>3.389</sup> 的 亚东 <span class='target'>得分</span> 之 <u>钥</u><sup>5.795</sup> 伦达 , 上 <u>半</u><sup>2.199</sup> 时 取得 <u>五十一</u><sup>1.725</sup> <u>三十九</u><sup>1.269</sup> <small>超前 优势 ; 最后 陈淑真 斩获 二十 分 、 钱薇娟</small>""",3.28962269537648,-1.73476334522296,NA
"得分/N/CNA_CMN_19920815_wpr/63724","得分/N/CNA_CMN_19920815_wpr/63724","得分","CNA","Taiwan","quality","分/N;张志民/N;张/N;六九三/N;分/N;葛雨琴/N;张/N;五四六/N","""<small>蒋乃辛 , 一八五八 张 , 八六九 张 , 得分 三十五点二一</small> <u>分</u><sup>3.389</sup> 。 <u>张志民</u><sup>3.412</sup> , 二二九九 <u>张</u><sup>1.7</sup> , <u>六九三</u><sup>6.051</sup> <u>张</u><sup>1.7</sup> , <span class='target'>得分</span> 二十四点六八 <u>分</u><sup>3.389</sup> 。 <u>葛雨琴</u><sup>2.508</sup> , 一三七六 <u>张</u><sup>1.7</sup> , <u>五四六</u><sup>6.302</sup> <u>张</u><sup>1.7</sup> <small>, 得分 二十三点八五 分 。 洪冬桂 , 一三三二 张 ,</small>""",7.53853249968771,-0.172084733854792,NA
"得分/N/CNA_CMN_20040924_wpr/88485","得分/N/CNA_CMN_20040924_wpr/88485","得分","CNA","Taiwan","quality","门/N;高/V;最/D","""<small>, 结果 全部 落榜 的 教训 , 因此 , 金</small> <u>门</u><sup>2.23</sup> 陈氏 宗亲会 决定 举办 立委 宗亲 初选 , 支持 <span class='target'>得分</span> <u>最</u><sup>1.179</sup> <u>高</u><sup>1.661</sup> 子弟 出马 。 金门 陈氏 宗亲会 表示 , <small>经过 三 天 的 受理 登记 , 计有 陈清宝 、</small>""",8.13424015942631,2.45281702718505,7
"得分/N/XIN_CMN_20001203_wpr/3271","得分/N/XIN_CMN_20001203_wpr/3271","得分","XIN","Mainland","quality","队员/N;篮/N;频频/V;远/V;投/V;上半时/N;48/N;结束/N;山东队/N;62/N;落后/V","""<small>。 虽然 新 球员 达柳斯 表现 不错 , 但 前卫</small> <u>队员</u><sup>2.795</sup> 具 杀伤力 , <u>远</u><sup>1.062</sup> <u>投</u><sup>1.683</sup> 、 上 <u>篮</u><sup>4.205</sup> <u>频频</u><sup>3.911</sup> <span class='target'>得分</span> 。 <u>上半时</u><sup>4.198</sup> <u>结束</u><sup>1.61</sup> 时 , <u>山东队</u><sup>3.792</sup> <u>48</u><sup>1.082</sup> : <u>62</u><sup>1.46</sup> <u>落后</u><sup>2.28</sup> <small>14 分 。 下 半 场 , 主队 依然 保持</small>""",-3.16784341216957,-1.43198177166324,NA
"得分/N/CNA_CMN_19970314_wpr/45264","得分/N/CNA_CMN_19970314_wpr/45264","得分","CNA","Taiwan","quality","但/C;次/N;次/N","""<small>郑永年 认为 , 去 年初 台海 爆发 的 危机 ,</small> 大陆 赢家 , <u>但</u><sup>1.11</sup> 江泽民 肯定 这 <u>次</u><sup>1.294</sup> 危机 中 <span class='target'>得分</span> 。 因为 大陆 这 <u>次</u><sup>1.294</sup> 危机 中 台 使用 更 <small>强硬 的 手段 看 , 江泽民 的 路线 中共 党</small>""",-5.79815401553009,-3.91978027949107,NA
"得分/N/XIN_CMN_20040418_wpr/63635","得分/N/XIN_CMN_20040418_wpr/63635","得分","XIN","Mainland","quality","距离/N;球门/N;替换/V;16/N;上场/V;远射/V;反败为胜/V;远/V","""<small>抓住 机会 , 迅速 发动 进攻 , 下 半 场</small> <u>替换</u><sup>2.787</sup> <u>上场</u><sup>3.494</sup> 的 巴特列斯 <u>距离</u><sup>1.119</sup> <u>球门</u><sup>3.812</sup> <u>16</u><sup>1.195</sup> 米 处 <u>远射</u><sup>4.715</sup> <span class='target'>得分</span> , <u>反败为胜</u><sup>3.427</sup> 。 马赛队 本 周四 <u>远</u><sup>1.062</sup> 赴 英格兰 参加 <small>欧洲 联盟杯 半 决赛 纽卡斯尔 联队 首 回合 的 比赛</small>""",-5.32799984151696,0.535342563349881,NA
"得分/N/XIN_CMN_20000214_wpr/41925","得分/N/XIN_CMN_20000214_wpr/41925","得分","XIN","Mainland","quality","士气/N;最后/N;下/N;分/N;结束/V;优势/N;场/N;15/N","""<small>而 八一 队 王治郅 串 漂亮 的 扣篮 和 盖帽</small> 的 激励 <u>下</u><sup>1.156</sup> <u>士气</u><sup>2.299</sup> 大增 , <u>最后</u><sup>2.019</sup> 几分 钟拼 命 <span class='target'>得分</span> , 净胜 <u>15</u><sup>1.498</sup> <u>分</u><sup>3.389</sup> 的 <u>优势</u><sup>1.831</sup> <u>结束</u><sup>1.158</sup> 了 这 <u>场</u><sup>2.68</sup> <small>比赛 。 预赛 第二 名 广东 宏远队 凭借 球员 卡尔顿</small>""",2.76176896209129,1.1916219121051,NA
"得分/N/CNA_CMN_19980622_wpr/57985","得分/N/CNA_CMN_19980622_wpr/57985","得分","CNA","Taiwan","quality","分/N;平均/N;下降到/V;八十学年/N;分/N;八十六学年/N;下降到/V;一百一十三/N","""<small>八十六学年 度 下降到 八十八点七四 分 , 女生 平均 得分 一百一十五</small> <u>分</u><sup>3.389</sup> , <u>下降到</u><sup>5.689</sup> 一百零三 <u>分</u><sup>3.389</sup> ; 社会科 <u>八十学年</u><sup>3.629</sup> 度男生 <u>平均</u><sup>2.726</sup> <span class='target'>得分</span> 为 一百二十五 <u>分</u><sup>3.389</sup> , <u>八十六学年</u><sup>3.085</sup> 度 <u>下降到</u><sup>5.689</sup> <u>一百一十三</u><sup>2.475</sup> <u>分</u><sup>3.389</sup> , <small>女生 平均 得分 一百二十四 分 下降到 一 百零八 分 。</small>""",7.28320754206164,0.80459471382275,NA
