"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"手球/N/XIN_CMN_20000525_wpr/17129","手球/N/XIN_CMN_20000525_wpr/17129","手球","XIN","Mainland","quality","罚/V;决赛/N;球/N;裁判/N;判罚/V;中国队/N","""<small>好 一些 , 我们 有 可能 拿 冠军 。 世界杯</small> <u>决赛</u><sup>3.139</sup> 中 , 美国队员 两 次 <u>罚</u><sup>3.018</sup> <u>球</u><sup>2.85</sup> 区 内 <span class='target'>手球</span> , 结果 <u>裁判</u><sup>3.162</sup> <u>判罚</u><sup>4.712</sup> 。 ” 马元安 表示 , <u>中国队</u><sup>2.801</sup> <small>经过 一 个 多 月 的 集训 , 目前 精神</small>""",-3.72869432517036,6.73062486889327,NA
"手球/N/CNA_CMN_19941215_wpr/76901","手球/N/CNA_CMN_19941215_wpr/76901","手球","CNA","Taiwan","quality","足球/N;篮球/N;、/P;观众/N;排球/N","""<small>及 布国 人民 参加 , 钱复 代表 政府 赠送布 国</small> 八千 个 <u>足球</u><sup>3.199</sup> <u>、</u><sup>1.055</sup> 五百 个 <u>篮球</u><sup>4.206</sup> <u>、</u><sup>1.055</sup> 三百 个 <span class='target'>手球</span> 及 三百 个 <u>排球</u><sup>4.992</sup> , 受到 在场 <u>观众</u><sup>1.252</sup> 的 热烈 <small>掌声 感谢 , 钱复 邀 致词 , 典 礼 结束</small>""",-1.12631720440532,-5.75769676670832,5
"手球/N/CNA_CMN_20010518_wpr/84716","手球/N/CNA_CMN_20010518_wpr/84716","手球","CNA","Taiwan","quality",";潘建宏/N;选手/N;山地/N","""<small>游泳 选手 林谦如 这 回 穿着 传统 服装 , 表现出</small> 中国 女性 特有 的 身段 美 , 来自 阿美族 的 <span class='target'>手球</span> <u>选手</u><sup>1.481</sup> <u>潘建宏</u><sup>8.043</sup> 是 <u>山地</u><sup>1.604</sup> 服装 亮相 。 开幕式 接受 大会 <small>採访 的 代表 包括 武术 选手 郭姿伶 、 手球 教练</small>""",-4.07063096334265,-0.540455954000652,NA
"手球/N/CNA_CMN_19950719_wpr/124922","手球/N/CNA_CMN_19950719_wpr/124922","手球","CNA","Taiwan","quality","师生/N;代表队/N;教练/V;国小/N;、/P","""<small>锦标赛 」 , 荣获 第二 名 , 消息 传 来</small> 社区 各界 及 全 校 <u>师生</u><sup>1.073</sup> 咸感 振奋 。 中华 <span class='target'>手球</span> <u>代表队</u><sup>3.048</sup> 复兴 <u>国小</u><sup>1.411</sup> 校长 李绪兰 <u>、</u><sup>1.055</sup> <u>教练</u><sup>2.624</sup> 徐仁 智 率 <small>全体 队员 中华民国 手球 协会 理事长 陈金树 授旗 后 ,</small>""",-0.955396587991958,-2.40416349898661,NA
"手球/N/CNA_CMN_19950105_wpr/3178","手球/N/CNA_CMN_19950105_wpr/3178","手球","CNA","Taiwan","quality","世界/N;第十三/N;伊兹米尔/N;届/N;举行/V;锦标赛/N;中华队/N","""<small>败 主因 分析 ( 世 – 一 ) ( 中央社</small> 记者 郭 传信 <u>伊兹米尔</u><sup>5.619</sup> 特稿 ) <u>第十三</u><sup>3.387</sup> <u>届</u><sup>2.413</sup> <u>世界</u><sup>2.109</sup> 大学 <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> 古希腊 诗人 荷马 的 家乡 伊兹米尔市 <u>举行</u><sup>1.729</sup> , <u>中华队</u><sup>2.084</sup> <small>出赛 六 场 输 六 场 , 而且 每 场</small>""",2.21963238683647,0.942690144213937,NA
"手球/N/CNA_CMN_19980212_wpr/60520","手球/N/CNA_CMN_19980212_wpr/60520","手球","CNA","Taiwan","quality","队/N;手球/N;台湾区/N;标赛/N;锦/N;师生/N;协会/N;中小学/N","""<small>市 中和 国小 举行 四 天 , 报名队 数 共计</small> 七十三 <u>队</u><sup>2.284</sup> , 创 历年 最 高 纪录 。 中华民国 <span class='target'>手球</span> <u>协会</u><sup>2.395</sup> 表示 , <u>台湾区</u><sup>2.28</sup> <u>中小学</u><sup>1.064</sup> <u>师生</u><sup>1.073</sup> <u>手球</u><sup>6.898</sup> <u>锦</u><sup>3.718</sup> <u>标赛</u><sup>4.451</sup> 由于 <small>报名 队伍 踊跃 , 为 沈寂 久 的 手球 运动</small>""",1.46783333644802,-2.3373039554259,1
"手球/N/XIN_CMN_20000811_wpr/6553","手球/N/XIN_CMN_20000811_wpr/6553","手球","XIN","Mainland","quality","女子/N;亚洲/N;第八/N;届/N;11日电/N;上海/N;8月/N;新华社/N;锦标赛/N;战/V;场/N","""<small>开普敦 西蒙斯敦 军港 , 开始 南非 进行 为期 3 天</small> 的 正式 友好 访问 的 。 <u>第八</u><sup>2.623</sup> <u>届</u><sup>2.413</sup> <u>亚洲</u><sup>2.705</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> <u>战</u><sup>1.312</sup> 三 <u>场</u><sup>1.189</sup> <u>新华社</u><sup>1.251</sup> <u>上海</u><sup>1.13</sup> <u>8月</u><sup>1.602</sup> <u>11日电</u><sup>1.892</sup> ( 记者 <small>郭礼华 ) 第八 届 亚洲 女子 手球 锦标赛 今天 进入</small>""",2.76042185960627,2.36068366117827,3
"手球/N/CNA_CMN_19980212_wpr/60527","手球/N/CNA_CMN_19980212_wpr/60527","手球","CNA","Taiwan","quality","手球/N;台湾区/N;师生/N;协会/N;中小学/N;标赛/N;报名/V;锦/N;队伍/N","""<small>报名队 数 共计 七十三 队 , 创 历年 最 高</small> 纪录 。 中华民国 <u>手球</u><sup>6.898</sup> <u>协会</u><sup>2.395</sup> 表示 , <u>台湾区</u><sup>2.28</sup> <u>中小学</u><sup>1.064</sup> <u>师生</u><sup>1.073</sup> <span class='target'>手球</span> <u>锦</u><sup>3.718</sup> <u>标赛</u><sup>4.451</sup> 由于 <u>报名</u><sup>1.475</sup> <u>队伍</u><sup>2.062</sup> 踊跃 , 为 沈寂 久 <small>的 手球 运动 无形 注 入 一 针 强心剂 ,</small>""",1.52320512113298,-2.47808245139084,NA
"手球/N/CNA_CMN_19950101_wpr/54796","手球/N/CNA_CMN_19950101_wpr/54796","手球","CNA","Taiwan","quality","手球/N;世界/N;男子/N;第十三/N;锦标赛/N;国际/N;届/N;青年/N;主办/V;体育部/N","""<small>胜 一 负 ) 、 巴 西 ( 二负 )</small> 。 <u>第十三</u><sup>3.387</sup> <u>届</u><sup>2.413</sup> <u>世界</u><sup>2.109</sup> 大学 <u>男子</u><sup>3.919</sup> <u>手球</u><sup>6.898</sup> <u>锦标赛</u><sup>4.675</sup> 是 <u>国际</u><sup>1.011</sup> <span class='target'>手球</span> 土耳其 国家 <u>青年</u><sup>2.619</sup> <u>体育部</u><sup>3.597</sup> <u>主办</u><sup>1.247</sup> , 在 古希腊 诗人 荷 <small>马 的 家乡 是 土耳其 观光 暨 大城 伊兹米尔市 举行</small>""",1.84152729919879,-0.431343392238212,NA
"手球/N/CNA_CMN_20010519_wpr/78799","手球/N/CNA_CMN_20010519_wpr/78799","手球","CNA","Taiwan","quality","林谦如/N;穿着/N;选手/N;游泳/V;山地/N;潘建宏/N;穿着/N;选手/N","""<small>、 武术 和 田径 内 , 吴志伟掌旗 , 后 是</small> <u>穿着</u><sup>1.723</sup> 阿美族 传统 <u>山地</u><sup>1.604</sup> 服装 的 <u>游泳</u><sup>3.512</sup> <u>选手</u><sup>1.481</sup> <u>林谦如</u><sup>5.942</sup> 和 <span class='target'>手球</span> <u>选手</u><sup>1.481</sup> <u>潘建宏</u><sup>8.043</sup> , 此外 , <u>穿着</u><sup>1.723</sup> 蓝色 西装 的 我国 <small>代表队 , 我国 奥会 总领队 曾永权 率队 进场 。 大坂</small>""",-4.15668893809593,-1.49401655648394,NA
"手球/N/XIN_CMN_19950501_wpr/2340","手球/N/XIN_CMN_19950501_wpr/2340","手球","XIN","Mainland","quality","瑞典队/N;巴黎/N;选手/N;男子/N;网球/N;夺得/V;排名/N;自行车/N;亚洲/N;奥运会/N;锦标赛/N;冠军/N;邀请赛/N;足球赛/N","""<small>冠军 巴西 与 日本 球队 进行 赈灾 足球 义赛 世界</small> <u>男子</u><sup>3.919</sup> 职业 <u>网球</u><sup>3.643</sup> <u>选手</u><sup>1.481</sup> 最 新 <u>排名</u><sup>1.283</sup> <u>瑞典队</u><sup>4.249</sup> <u>夺得</u><sup>2.376</sup> <u>巴黎</u><sup>1.432</sup> <span class='target'>手球</span> <u>邀请赛</u><sup>4.6</sup> <u>冠军</u><sup>2.727</sup> <u>亚洲</u><sup>2.705</sup> <u>自行车</u><sup>2.976</sup> <u>锦标赛</u><sup>4.675</sup> 继续 进行 <u>奥运会</u><sup>2.251</sup> <u>足球赛</u><sup>1.376</sup> 非洲区 <small>预选 赛 有 4 队 进入 第二 轮 比赛 世界</small>""",-0.0235471454750603,2.60480317042795,NA
"手球/N/CNA_CMN_19980212_wpr/60586","手球/N/CNA_CMN_19980212_wpr/60586","手球","CNA","Taiwan","quality","手球/N;赐爵/V;蔡/N;全国/N;、/P;理事长/N;协会/N;","""<small>与 中华民国 手球 协会 主 办 , 台北县 长 苏贞昌</small> <u>、</u><sup>1.055</sup> <u>全国</u><sup>1.697</sup> <u>手球</u><sup>6.898</sup> <u>协会</u><sup>2.395</sup> <u>理事长</u><sup>1.939</sup> <u>蔡</u><sup>2.745</sup> <u>赐爵</u><sup>7.651</sup> <u>、</u><sup>1.055</sup> 台 北县 <span class='target'>手球</span> 委员会 主委 廖龙安 期盼 各界 人士 踊跃 到场 参 观 <small>予 选手 鼓励 , 开幕 典礼 预定 二月 十四日 上午</small>""",2.53541265838599,-4.34202646465719,NA
"手球/N/XIN_CMN_19960820_wpr/2154","手球/N/XIN_CMN_19960820_wpr/2154","手球","XIN","Mainland","quality","亚洲/N;青年/N;男子/N;第五/N;潘立文/N;20日电/N;届/N;赛/V;锦标赛/N;组委会/N;锦标/N","""<small>亚洲 青年 男子 手球 锦标赛 开赛 新华社 阿布 扎 8月</small> <u>20日电</u><sup>1.765</sup> ( 记者 <u>潘立文</u><sup>4.191</sup> ) <u>第五</u><sup>2.033</sup> <u>届</u><sup>2.413</sup> <u>亚洲</u><sup>2.705</sup> <u>青年</u><sup>2.619</sup> <u>男子</u><sup>3.919</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> <u>组委会</u><sup>2.038</sup> 今天 迪拜 宣布 , 该 <u>锦标</u><sup>4.5</sup> <u>赛</u><sup>3.097</sup> 明天 <small>晚上 阿联 的 迪拜市 开赛 。 首 场 比赛 东道主</small>""",2.41427927309762,1.48858454916606,NA
"手球/N/XIN_CMN_19980609_wpr/14283","手球/N/XIN_CMN_19980609_wpr/14283","手球","XIN","Mainland","quality","女子/N;青年/N;全国/N;参/N;9日/N;6月/N;新华社/N;锦标赛/N;电/N;闭幕/V","""<small>中 联部 部长 戴秉国 、 罗马尼亚 大使 康斯坦 丁 内</small> 斯库 等 <u>参</u><sup>1.443</sup> 加 了 会见 。 <u>全国</u><sup>1.697</sup> <u>青年</u><sup>2.619</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> <u>闭幕</u><sup>1.653</sup> <u>新华社</u><sup>1.251</sup> 郑州 <u>6月</u><sup>1.103</sup> <u>9日</u><sup>1.525</sup> <u>电</u><sup>1.247</sup> ( 记者 王恒涛 <small>) 全国 青年 女子 手球 锦标赛 经过 8 天 紧张</small>""",3.46614845041521,2.24317841834368,NA
"手球/N/CNA_CMN_19961028_wpr/72636","手球/N/CNA_CMN_19961028_wpr/72636","手球","CNA","Taiwan","quality","手球/N;男女/N;中县/N;夺金/N;参加/V","""<small>卫冕 失利 , 而 一 为 台中县 球类 主力 的</small> <u>男女</u><sup>3.109</sup> <u>手球</u><sup>6.898</sup> , 今年 双双 <u>夺金</u><sup>2.758</sup> , 使 台 <u>中县</u><sup>3.34</sup> <span class='target'>手球</span> 王国 的 美誉 延续 。 今年 <u>参加</u><sup>1.568</sup> 区运会 的 二十五 <small>县市 代表队 , 台中县 名列 第十 名 , 前 三</small>""",0.606148682090112,-2.74571179282936,NA
"手球/N/CNA_CMN_19980824_wpr/79244","手球/N/CNA_CMN_19980824_wpr/79244","手球","CNA","Taiwan","quality","参加/V;协会/N","""<small>am Festplatz ; 八月 二十六日 布兰登堡邦 Zehdenick , Oberhavel ,</small> Zentrum der beruflichen Bildung ; 八月 二十九日 奥伯威森塔市 <u>参加</u><sup>1.568</sup> Annaberg-Buchholz <span class='target'>手球</span> <u>协会</u><sup>2.395</sup> 成立 五十週年 庆祝 大会 , 大会 中 演出 。 <small>棒球 高峰会 延期 九月 八日 召开 ( 中央社 记者 韦枢</small>""",3.61062240312104,-3.86541154510555,NA
"手球/N/XIN_CMN_20020723_wpr/25857","手球/N/XIN_CMN_20020723_wpr/25857","手球","XIN","Mainland","quality","新华社/N;运/V;球员/N","""<small>出席 国际 时尚 球类 大赛 元老 手球赛 的 陈 自安</small> 接受 <u>新华社</u><sup>1.251</sup> 记者 采访 时 说 : “ 中国 缺乏 <span class='target'>手球</span> <u>运</u><sup>1.29</sup> 动 的 好 苗子 , 有 很多 青少年 <u>球员</u><sup>1.934</sup> <small>的 水平 不比 亚洲 手球 强国 日本 和 韩国 的</small>""",-2.02909171236551,6.99266546545892,NA
"手球/N/XIN_CMN_20000105_wpr/36908","手球/N/XIN_CMN_20000105_wpr/36908","手球","XIN","Mainland","quality","普及/V;手球/N;杨超/N","""<small>的 韩国 , 这 项 运动 小 学到 大学 的</small> 校园 里 很 <u>普及</u><sup>2.574</sup> 。 如果 走向 社会 , 中国 <span class='target'>手球</span> 强国 的 距离 越来越 大 。 <u>杨超</u><sup>7.012</sup> 认为 , <u>手球</u><sup>6.898</sup> <small>的 观赏性 很 强 , 精彩 绝伦 的 配合 ,</small>""",1.13152521071919,-3.58364234150493,NA
"手球/N/XIN_CMN_20020304_wpr/20420","手球/N/XIN_CMN_20020304_wpr/20420","手球","XIN","Mainland","quality","体操/N;足球/N;田径/N;篮球/N;、/P;壁球/N;赛/V;游泳/V;、/P","""<small>设 10 个 比赛 项目 ( 大项 ) , 它们</small> 是 : <u>田径</u><sup>3.616</sup> <u>、</u><sup>1.055</sup> <u>篮球</u><sup>4.206</sup> <u>、</u><sup>1.055</sup> <u>体操</u><sup>4.18</sup> <u>、</u><sup>1.055</sup> <u>足球</u><sup>3.199</sup> <u>、</u><sup>1.055</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> <u>壁球</u><sup>4.364</sup> <u>、</u><sup>1.055</sup> <u>游泳</u><sup>3.512</sup> <u>、</u><sup>1.055</sup> 潜泳 <u>、</u><sup>1.055</sup> <u>赛</u><sup>3.097</sup> 车 <u>、</u><sup>1.055</sup> <small>击剑 。 中国 抗春 旱 新华社 北京 3月 4日电 春耕</small>""",-2.90875040700024,-4.44830482862347,NA
"手球/N/XIN_CMN_19910424_wpr/249","手球/N/XIN_CMN_19910424_wpr/249","手球","XIN","Mainland","quality","手球/N;反/V;击/V;打/V;球/N","""<small>不及 当年 灵活 。 由于 速度 够 , 以前 惯于</small> 用 双手 <u>打</u><sup>1.02</sup> <u>反</u><sup>1.654</sup> <u>手球</u><sup>6.898</sup> 的 博格 用 <u>击</u><sup>1.191</sup> <u>反</u><sup>1.654</sup> <span class='target'>手球</span> , 另外 , 回 <u>球</u><sup>2.85</sup> 和 击球 缺乏 当年 的 <small>自信 , 造成 了 过多 的 失误 。 善于 打</small>""",1.06858059263143,-3.48048707326295,NA
"手球/N/CNA_CMN_20000923_wpr/83095","手球/N/CNA_CMN_20000923_wpr/83095","手球","CNA","Taiwan","quality","女子/N;赛/V;雪梨/N;九时/N;一时/N","""<small>十时 三十分 , 预赛 澳洲 美国 。 足球 : 雪梨</small> 时间 下午 五时 三十分 七时 三十分 , <u>女子</u><sup>4.202</sup> <u>赛</u><sup>3.097</sup> 。 <span class='target'>手球</span> : <u>雪梨</u><sup>2.267</sup> 时间 上午 <u>九时</u><sup>1.261</sup> 三十分 下午 <u>一时</u><sup>1.283</sup> 十分 , <small>下午 二 时 三十 分 六时 十分 , 与 晚上</small>""",-2.01912256816945,1.24198121387361,NA
"手球/N/XIN_CMN_19940516_wpr/5389","手球/N/XIN_CMN_19940516_wpr/5389","手球","XIN","Mainland","quality","杭州/N;男女/N;举行/V;国际/N;、/P;邀请赛/N;韩国/N","""<small>9日 在 湖南 长沙 、 广西 南宁 、 安徽 合肥</small> 和 浙江 <u>杭州</u><sup>1.306</sup> 分别 <u>举行</u><sup>1.729</sup> 1 994 年 <u>国际</u><sup>1.011</sup> <u>男女</u><sup>3.109</sup> <span class='target'>手球</span> <u>邀请赛</u><sup>4.6</sup> 。 据悉 , 日本 <u>、</u><sup>1.055</sup> <u>韩国</u><sup>1.809</sup> <u>、</u><sup>1.055</sup> 朝鲜 <u>、</u><sup>1.055</sup> <small>哈萨克 斯坦 和 中国 的 6 支 球队 参赛 。</small>""",4.52706868727046,1.66522570738965,NA
"手球/N/XIN_CMN_19920828_wpr/2872","手球/N/XIN_CMN_19920828_wpr/2872","手球","XIN","Mainland","quality","亚洲/N;青年/N;男子/N;第三/N;今晚/N;冠军/N;届/N;锦标赛/N;韩国队/N;决赛/N;战胜/V","""<small>。 韩国队 技高一筹 , 获得 这 两 项 比赛 的</small> <u>冠军</u><sup>2.727</sup> 。 <u>今晚</u><sup>2.243</sup> 进行 的 <u>第三</u><sup>1.39</sup> <u>届</u><sup>2.413</sup> <u>亚洲</u><sup>2.705</sup> <u>青年</u><sup>2.619</sup> <u>男子</u><sup>3.919</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> <u>决赛</u><sup>3.139</sup> 中 , <u>韩国队</u><sup>3.672</sup> 38 : 15 <u>战胜</u><sup>2.308</sup> 科威 <small>队 , 科威特队 获得 亚军 。 日本队 和 中国 台北队</small>""",0.0664883343148392,2.80933812834794,NA
"手球/N/XIN_CMN_20000126_wpr/12504","手球/N/XIN_CMN_20000126_wpr/12504","手球","XIN","Mainland","quality","亚洲/N;男子/N;新华社/N;26日电/N;中国女队/N;击败/V;1月/N;锦标赛/N;东京/N;台北队/N","""<small>由于 重量级 选手 萨乌丁 的 出现 , 中国 选手 明天</small> 的 <u>男子</u><sup>3.919</sup> 项 目 中 任务 更加 艰巨 。 <u>亚洲</u><sup>2.705</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> <u>中国女队</u><sup>3.344</sup> <u>击败</u><sup>2.032</sup> 中国 <u>台北队</u><sup>2.852</sup> <u>新华社</u><sup>1.251</sup> <u>东京</u><sup>1.19</sup> <u>1月</u><sup>1.133</sup> <u>26日电</u><sup>2.248</sup> ( <small>记者 马兴华 ) 日本 熊 本 县 参加 第七 届</small>""",0.256148964396209,3.64389552791506,NA
"手球/N/XIN_CMN_20011109_wpr/21908","手球/N/XIN_CMN_20011109_wpr/21908","手球","XIN","Mainland","quality",";比赛/N","""<small>采访 要 坐车 、 过 海 , 颠簸 半 天</small> 。 如今 高速 公路 四通八达 , 他 这 次 采访 <span class='target'>手球</span> <u>比赛</u><sup>2.476</sup> 仅 花 了 一 个 多 小 时 , <small>“ 上车 才 打 了 个 盹 到 了 珠海</small>""",-1.22365747318505,4.18362685666385,NA
"手球/N/CNA_CMN_19980929_wpr/101699","手球/N/CNA_CMN_19980929_wpr/101699","手球","CNA","Taiwan","quality","足球/N;田径/N;篮球/N;排球/N;网球/N;、/P;场地/N;、/P;槌球/N;垒球/N","""<small>范例 内容 共 分成 八 种 场地 类型 , 包括</small> <u>田径</u><sup>3.616</sup> <u>、</u><sup>1.055</sup> <u>篮球</u><sup>4.206</sup> <u>、</u><sup>1.055</sup> <u>排球</u><sup>4.992</sup> <u>、</u><sup>1.055</sup> <u>足球</u><sup>3.199</sup> <u>、</u><sup>1.055</sup> <u>网球</u><sup>3.643</sup> <u>、</u><sup>1.055</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> <u>槌球</u><sup>4.064</sup> <u>、</u><sup>1.055</sup> <u>垒球</u><sup>5.55</sup> 等 , 各 <u>场地</u><sup>1.783</sup> 内容 包括 <small>工程 施工 准则 、 工程 图说 、 工程 预算 三</small>""",-1.86649069062261,-5.52437314431823,5
"手球/N/CNA_CMN_20040127_wpr/63863","手球/N/CNA_CMN_20040127_wpr/63863","手球","CNA","Taiwan","quality","足球/N;自由车/N;保龄球/N;篮球/N;、/P;羽球/N;桌球/N;排球/N;射击/V;网球/N;、/P;水球/N","""<small>十五 种 竞赛 项目 , 即 田径 、 游泳 、</small> <u>篮球</u><sup>4.206</sup> <u>、</u><sup>1.055</sup> <u>羽球</u><sup>4.325</sup> <u>、</u><sup>1.055</sup> <u>保龄球</u><sup>4.532</sup> <u>、</u><sup>1.055</sup> <u>自由车</u><sup>4.002</sup> <u>、</u><sup>1.055</sup> <u>足球</u><sup>3.199</sup> <u>、</u><sup>1.055</sup> <span class='target'>手球</span> <u>、</u><sup>1.055</sup> <u>桌球</u><sup>4.128</sup> <u>、</u><sup>1.055</sup> <u>网球</u><sup>3.643</sup> <u>、</u><sup>1.055</sup> <u>排球</u><sup>4.992</sup> <u>、</u><sup>1.055</sup> <u>水球</u><sup>5.651</sup> <u>、</u><sup>1.055</sup> <u>射击</u><sup>3.036</sup> <small>、 角力 及 定向 运动 , 另 举行 武 道</small>""",-2.42741802900347,-5.64638125772663,NA
"手球/N/XIN_CMN_19950504_wpr/3046","手球/N/XIN_CMN_19950504_wpr/3046","手球","XIN","Mainland","quality","手球/N;女子/N;全国/N;崛起/V;杭州/N;5月/N;阶段赛/N;新华社/N;第一/N;4日/N;锦标赛/N","""<small>不断 发生 犹太人 图 进入 清真寺 的 事件 。 题</small> : 中国 <u>手球</u><sup>6.898</sup> 何 日 <u>崛起</u><sup>1.996</sup> -- 写 <u>全国</u><sup>1.697</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> <u>第一</u><sup>1.015</sup> <u>阶段赛</u><sup>6.682</sup> 之后 <u>新华社</u><sup>1.251</sup> <u>杭州</u><sup>1.306</sup> <u>5月</u><sup>1.525</sup> <u>4日</u><sup>1.381</sup> 电题 : <small>中国 手球 何 日 崛起 -- 写 全国 女子 手球</small>""",1.316087247694,-0.461418519443833,NA
"手球/N/XIN_CMN_19971214_wpr/44095","手球/N/XIN_CMN_19971214_wpr/44095","手球","XIN","Mainland","quality","女子/N;世界/N;举行/V;第/N;德国/N;柏林/N;届/N;进入/N;对手/N;锦标赛/N;决赛/N;战胜/V","""<small>欧洲 冠军 挪 威 女子 手球队 和 卫冕 冠军 丹麦队</small> 今天 <u>德国</u><sup>1.189</sup> <u>柏林</u><sup>1.102</sup> <u>举行</u><sup>1.729</sup> 的 <u>第</u><sup>1.086</sup> 13 <u>届</u><sup>2.413</sup> <u>世界</u><sup>2.109</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> 半 <u>决赛</u><sup>3.139</sup> 中 <u>战胜</u><sup>2.308</sup> 各自 的 <u>对手</u><sup>1.7</sup> , <u>进入</u><sup>1.365</sup> <small>决赛 。 挪威队 的 对手 是 东道主 德国 女子 手球队</small>""",0.576611265396055,2.86570780123499,NA
"手球/N/XIN_CMN_19980905_wpr/25062","手球/N/XIN_CMN_19980905_wpr/25062","手球","XIN","Mainland","quality","女子/N;亚洲/N;青年/N;盛会/N;手球/N;女子/N;亚洲/N;结束/N;青年/N;新华社/N;锦标赛/N;东京/N;9月/N;5日电/N","""<small>, 是 加强 两岸 学 术 联系 、 促进 国际</small> 学术 交流 的 一 次 <u>盛会</u><sup>1.254</sup> 。 <u>亚洲</u><sup>2.705</sup> <u>青年</u><sup>2.619</sup> <u>女子</u><sup>4.202</sup> <span class='target'>手球</span> <u>锦标赛</u><sup>4.675</sup> <u>结束</u><sup>2.49</sup> <u>新华社</u><sup>1.251</sup> <u>东京</u><sup>1.19</sup> <u>9月</u><sup>1.176</sup> <u>5日电</u><sup>2.166</sup> <u>亚洲</u><sup>2.705</sup> <u>青年</u><sup>2.619</sup> <u>女子</u><sup>4.202</sup> <u>手球</u><sup>6.898</sup> <small>锦标赛 4日 日本 大阪市 结束 , 中国队 获得 亚军 。</small>""",1.69222372189882,-0.405569949189209,NA
"手球/N/CNA_CMN_19970614_wpr/92214","手球/N/CNA_CMN_19970614_wpr/92214","手球","CNA","Taiwan","quality","、/P;","""<small>贸易 、 七明 企业 、 艾瑞克 等 公司 董事长 外</small> , 是 津津 公司 <u>、</u><sup>1.055</sup> 合 发 兴业 董事 和 <span class='target'>手球</span> 协 会 理事 。 高市 二信 一 僱员 挪用 公款 <small>两千余万 遭 起诉 ( 中央社 记者 程启峰 高雄 十四 日</small>""",5.52512589584811,-3.52605028893946,NA
"手球/N/CNA_CMN_20011030_wpr/114795","手球/N/CNA_CMN_20011030_wpr/114795","手球","CNA","Taiwan","quality","自由车/N;获/V;、/P;、/P","""<small>, 其中 突破 上 届 奖牌 部分 县长 加发 了</small> 六百零三万 元 , 包括 <u>自由车</u><sup>4.002</sup> 项 <u>获</u><sup>1.804</sup> 七百二十四万余 元 <u>、</u><sup>1.055</sup> <span class='target'>手球</span> 三百三十万 元 <u>、</u><sup>1.055</sup> 角力 二百三十四余万 元 为 前 三 名 <small>。 今年 加发 奖金 部分 , 个人 项目 增加 一</small>""",-4.0762928679666,-5.86851141237804,NA
"手球/N/CNA_CMN_19950125_wpr/80705","手球/N/CNA_CMN_19950125_wpr/80705","手球","CNA","Taiwan","quality","全/V;八十四/N;周扬力/N;国中/N;盃/N;男子组/N;青年/N;一时/N;选拔赛/N","""<small>中正盃 手球 选拔 补赛 国体 与 北师 获胜 ( 中央社</small> 记者 <u>周扬力</u><sup>3.399</sup> 台北 二十五日电 ) <u>八十四</u><sup>2.574</sup> 年 <u>全</u><sup>1.166</sup> <u>国中</u><sup>2.409</sup> <u>盃</u><sup>3.514</sup> <span class='target'>手球</span> <u>青年</u><sup>2.619</sup> <u>男子组</u><sup>2.658</sup> <u>选拔赛</u><sup>2.552</sup> , 今天 下午 <u>一时</u><sup>1.283</sup> 起 国 立体 <small>、 明新 工专 、 新竹 与 台北 师院 四 队</small>""",5.75781604775086,-0.741007884396254,NA
"手球/N/CNA_CMN_19940907_wpr/60098","手球/N/CNA_CMN_19940907_wpr/60098","手球","CNA","Taiwan","quality","手球/N;棒球/N;网球/N;、/P;垒球/N;参赛/N;足/V;比赛/N","""<small>篮球 、 排球 、 足球 、 桌球 、 羽球 、</small> <u>网球</u><sup>3.643</sup> <u>、</u><sup>1.055</sup> <u>网球</u><sup>3.643</sup> <u>、</u><sup>1.055</sup> <u>垒球</u><sup>5.55</sup> <u>、</u><sup>1.055</sup> <u>棒球</u><sup>3.843</sup> 及 <u>手球</u><sup>6.898</sup> , <span class='target'>手球</span> <u>比赛</u><sup>2.476</sup> <u>参赛</u><sup>2.957</sup> 队伍数 <u>足</u><sup>1.855</sup> , 取消 <u>比赛</u><sup>2.476</sup> 。 今年 花莲县 <small>运动 大会 筹备处 敦请 台湾省 政府 主席 宋 楚 瑜</small>""",-1.39340579813538,-4.58416474614637,NA
