,_id,lemma,newspaper,region,formality,_cws.model,_ctxt.model,model.x,model.y,cluster,inout
门将/N/CNA_CMN_19960106_wpr/19278,门将/N/CNA_CMN_19960106_wpr/19278,门将,CNA,Taiwan,quality,上前/V;撞倒/V,"""<small>饭店 」 出来 , 开走 这 辆 赃车 , 埋伏</small> 的 警员 林珀玄 见状 <u>上前</u><sup>3.31</sup> 盘查 , 梁俊雄 即 推车 <span class='target'>门将</span> 他 <u>撞倒</u><sup>3.685</sup> , 驾车 义勇路 逃逸 。 警方 后 追赶 <small>并 连 开 五 枪 , 正义 与 义勇路 口</small>""",-5.28661540556069,0.087151584986562,NA,NA
门将/N/CNA_CMN_20011204_wpr/48391,门将/N/CNA_CMN_20011204_wpr/48391,门将,CNA,Taiwan,quality,阵容/N;后卫/N;黄守/N,"""<small>了 很 大 的 变化 , 让 南韩队 不 看出</small> 中华队 的 <u>阵容</u><sup>2.9</sup> 强弱 。 今晚 的 先发 <u>阵容</u><sup>2.9</sup> 包括 <span class='target'>门将</span> <u>黄守</u><sup>6.597</sup> 每 、 <u>后卫</u><sup>5.457</sup> 陈淑琼 、 月 、 许淑芬 、 <small>陈巧鹃 、 中场 黄春兰 、 张卉静 、 廖樱湾 、 张慈云</small>""",3.43366502965052,2.59087032473567,NA,NA
门将/N/CNA_CMN_20020622_wpr/107587,门将/N/CNA_CMN_20020622_wpr/107587,门将,CNA,Taiwan,quality,决胜负/V;八强/N;赛/N;世界盃/N;战/N;罚球/V;李云/N;中场/N;西班牙/N;救下/V;射出/V;璜奎恩/N,"""<small>中央社 南韩 光州 二十二 日 法新电 ) 南韩 与 西班牙</small> 今天 <u>世界盃</u><sup>2.202</sup> <u>八强</u><sup>1.535</sup> <u>赛</u><sup>1.799</sup> 之 <u>战</u><sup>1.417</sup> <u>罚球</u><sup>3.316</sup> <u>决胜负</u><sup>4.793</sup> , 南韩 <span class='target'>门将</span> <u>李云</u><sup>6.862</sup> <u>救下</u><sup>6.094</sup> <u>西班牙</u><sup>1.358</sup> <u>中场</u><sup>5.012</sup> <u>璜奎恩</u><sup>7.29</sup> ( Joaquin ) <u>射出</u><sup>5.366</sup> 的 <small>一 球 , 使 西班牙 落 败 出局 ; 号称</small>""",-0.548498815320567,-0.998452774705669,NA,NA
门将/N/CNA_CMN_20040723_wpr/39076,门将/N/CNA_CMN_20040723_wpr/39076,门将,CNA,Taiwan,quality,侧/N;接/V,"""<small>很 熟 。 警方 指出 , 去年 十月 二十日 清晨</small> 三时 三十分 , 陈敏 张家 二楼 窗户 潜入 张家 <u>侧</u><sup>1.459</sup> <span class='target'>门将</span> 张东岳 掳走 。 张东岳 失踪 当日 , 张家 父母 <u>接</u><sup>2.259</sup> <small>获 密西沙加市 打来 的 两 通电话 , 但 接起来 没有</small>""",-5.39451352440827,-0.013481260991067,NA,NA
守门员/N/XIN_CMN_20020707_wpr/24153,守门员/N/XIN_CMN_20020707_wpr/24153,守门员,XIN,Mainland,quality,成功/V;回传球/N;失误/N;后卫/N;从容/V;比分/N;下/N;对/N,"""<small>记录 。 第26 分钟 , 外援 卡斯蒂亚 诺 利用 山东队</small> <u>后卫</u><sup>5.705</sup> 范学伟 的 一 次 <u>回传球</u><sup>7.283</sup> <u>失误</u><sup>4.111</sup> 抢断 <u>成功</u><sup>1.364</sup> , <span class='target'>守门员</span> 形成 一 <u>对</u><sup>1.082</sup> 一 的 情况 <u>下</u><sup>1.235</sup> <u>从容</u><sup>4.401</sup> <u>比分</u><sup>3.375</sup> 扩大为 <small>2 : 0 。 下 半 时 仅 4 分钟</small>""",-2.47400872472483,2.76534388551784,NA,NA
守门员/N/XIN_CMN_19990227_wpr/6631,守门员/N/XIN_CMN_19990227_wpr/6631,守门员,XIN,Mainland,quality,波尔/N;但/C;进/V;队/N;球/N;球门/N;不失/V;救/V;球/N;几/N;险/N;扑/V,"""<small>特别 是 下 半 时 左右 两 路 多次 试图</small> 打开 缺口 , <u>但</u><sup>1.099</sup> <u>进</u><sup>1.494</sup> <u>球</u><sup>4.774</sup> 。 <u>波尔</u><sup>2.746</sup> 多 <u>队</u><sup>3.015</sup> <span class='target'>守门员</span> <u>几</u><sup>1.096</sup> 次 <u>扑</u><sup>5.193</sup> <u>球</u><sup>4.774</sup> <u>救</u><sup>2.028</sup> <u>险</u><sup>3.113</sup> , 为 <u>球门</u><sup>5.778</sup> <u>不失</u><sup>4.211</sup> <small>立下 头功 。 波尔 多 队 虽然 败北 , 但</small>""",-2.14433395075836,0.253205619265985,NA,NA
门将/N/XIN_CMN_20010530_wpr/31162,门将/N/XIN_CMN_20010530_wpr/31162,门将,XIN,Mainland,quality,踢球/N;左脚/N;但/C;区楚良/N,"""<small>外援 , 戚务生 表示 了解 多 , 只 知 是</small> 惯 <u>左脚</u><sup>5.226</sup> <u>踢球</u><sup>2.935</sup> 的 。 昨日 到 昆明 的 国足 <span class='target'>门将</span> <u>区楚良</u><sup>7.253</sup> 出现 训练场 上 , <u>但</u><sup>1.054</sup> 戚务生 表示 , <u>区楚良</u><sup>7.253</sup> <small>近期 国足 的 训练 状态 , 难 应付 周四 的</small>""",-2.788831594667,4.60848341543422,NA,NA
门将/N/CNA_CMN_20020616_wpr/84702,门将/N/CNA_CMN_20020616_wpr/84702,门将,CNA,Taiwan,quality,码/N;塞内加尔/N;记/N;分钟/N;瓦/N;救下/V;Tony/F,"""<small>头筹 。 瑞典 浪费 太多 时间 , 林德洛斯 ( Tobias</small> Linderoth ) 一 <u>记</u><sup>3.619</sup> 二十五 <u>码</u><sup>2.247</sup> 的 长射 , <u>塞内加尔</u><sup>2.8</sup> <span class='target'>门将</span> 塞尔 <u>瓦</u><sup>1.225</sup> ( <u>Tony</u><sup>6.933</sup> Sylva ) <u>救下</u><sup>6.094</sup> 。 第四 <u>分钟</u><sup>3.642</sup> <small>, 瑞典 梅尔柏格 ( Olof Mellberg ) 的 带 动</small>""",-6.07971136731524,0.628038672910326,NA,NA
门将/N/CNA_CMN_19940718_wpr/91778,门将/N/CNA_CMN_19940718_wpr/91778,门将,CNA,Taiwan,quality,邮电部/N;,"""<small>和 设备 , 光缆 、 交换机 、 移动 通讯 先进</small> 技术 和 设备 等 。 报导 说 , 大陆 <u>邮电部</u><sup>3.613</sup> <span class='target'>门将</span> 引进 国外 的 资金 和 先进 技 术 发展 一些 <small>高科技 项目 , 如 发展 信息高速公路 , 同时 国外 购买</small>""",-0.09036274182461,-6.99932319965024,NA,NA
守门员/N/CNA_CMN_20020629_wpr/127619,守门员/N/CNA_CMN_20020629_wpr/127619,守门员,CNA,Taiwan,quality,最佳/V;防守/V;卡恩/N;德国队/N,"""<small>最佳 攻击 队伍 最佳 防守 队伍 。 但 週知 ,</small> 一 支 队伍 <u>防守</u><sup>4.426</sup> 取得 冠军 , 拥有 世界 <u>最佳</u><sup>3.215</sup> <span class='target'>守门员</span> <u>卡恩</u><sup>6.637</sup> 的 <u>德国队</u><sup>3.546</sup> , 虽然 累积 五 胜 一 和 <small>的 佳绩 , 但 几 是 头 槌 取胜 ,</small>""",3.02216037581012,-2.73045393752883,6,in
守门员/N/XIN_CMN_19910801_wpr/5928,守门员/N/XIN_CMN_19910801_wpr/5928,守门员,XIN,Mainland,quality,逼/V;卫/N;大门/N;晃过/V;假动作/N;对方/N;后卫/N,"""<small>当时 , 张贞杰 前 场 右边 接 同伴 传 球</small> , <u>假动作</u><sup>6.555</sup> <u>晃过</u><sup>7.38</sup> <u>对方</u><sup>4.92</sup> 后 <u>卫</u><sup>2.254</sup> <u>逼</u><sup>2.466</sup> <u>大门</u><sup>3.531</sup> , <u>对方</u><sup>4.92</sup> <span class='target'>守门员</span> 和 <u>后卫</u><sup>5.705</sup> 他 扑过来 , 他 然 一 转身 , <small>球 拨给 左边 插上 的 同伴 , 同伴 球 轻松</small>""",-4.15986675203679,3.43309596539928,NA,NA
门将/N/XIN_CMN_20030413_wpr/50108,门将/N/XIN_CMN_20030413_wpr/50108,门将,XIN,Mainland,quality,0/N;保住/V;阿森纳/N;1/N;队/N;西曼/N;神勇/V;场/N;比赛/N;扑救/V,"""<small>, 并 导致 了 永贝 里 的 致命 击 。</small> <u>阿森纳</u><sup>4.626</sup> <u>队</u><sup>2.672</sup> <u>保住</u><sup>2.093</sup> <u>1</u><sup>1.194</sup> : <u>0</u><sup>1.312</sup> 的 胜果 , 老 <span class='target'>门将</span> <u>西曼</u><sup>7.297</sup> 的 <u>神勇</u><sup>6.847</sup> <u>扑救</u><sup>6.202</sup> 。 本 <u>场</u><sup>1.665</sup> <u>比赛</u><sup>1.472</sup> 是 他 <small>的 第1000 场 职业 比赛 。 他 比赛 剩 六</small>""",1.59388396424724,-0.834647345279171,NA,NA
守门员/N/XIN_CMN_20010607_wpr/6280,守门员/N/XIN_CMN_20010607_wpr/6280,守门员,XIN,Mainland,quality,队员/N;3/N;后防/N;突破/N;面对/N;防守/N;名/N;澳大利亚队/N;门柱/N;射门/V;擦/V;脚/N;场/N;球/N,"""<small>, 中田英 寿 队友 几 次 传球 配合 后 ,</small> <u>突破</u><sup>2.1</sup> <u>澳大利亚队</u><sup>2.254</sup> <u>3</u><sup>1.076</sup> <u>名</u><sup>1.22</sup> <u>后防</u><sup>4.259</sup> <u>队员</u><sup>3.791</sup> 的 <u>防守</u><sup>3.993</sup> , <u>面对</u><sup>3.165</sup> <span class='target'>守门员</span> 一 <u>脚</u><sup>4.345</sup> <u>射门</u><sup>5.797</sup> , <u>球</u><sup>4.774</sup> <u>擦</u><sup>3.841</sup> 着 <u>门柱</u><sup>5.818</sup> 飞到 <u>场</u><sup>2.056</sup> <small>外 。 仅 过 了 5 分钟 , 日本队 抢</small>""",-2.29418528273936,1.9794695999736,NA,NA
门将/N/CNA_CMN_20020531_wpr/169716,门将/N/CNA_CMN_20020531_wpr/169716,门将,CNA,Taiwan,quality,但/C;塞内加尔/N;太/D;角度/N;席尔瓦/N;分钟/N;抓住/V;法国队/N,"""<small>里 泽克 和 亨利 有 不少 攻门 的 机会 ,</small> <u>但</u><sup>1.054</sup> 是 <u>角度</u><sup>2.802</sup> <u>太</u><sup>1.071</sup> 大 偏 出 , 就是 <u>塞内加尔</u><sup>2.8</sup> <span class='target'>门将</span> <u>席尔瓦</u><sup>3.481</sup> 一 把 <u>抓住</u><sup>1.982</sup> , <u>法国队</u><sup>3.188</sup> 最 后 五 <u>分钟</u><sup>3.642</sup> <small>倾巢而出 , 连 门将 巴泰斯 冲到 中场 助攻 , 但</small>""",0.4936071975306,-0.18509040156585,3,in
门将/N/XIN_CMN_20031206_wpr/33264,门将/N/XIN_CMN_20031206_wpr/33264,门将,XIN,Mainland,quality,但/C;主力/N;防守/V;城队/N;西曼/N;场/N,"""<small>迪斯 丁 三 人 组成 的 后卫线 。 三 后卫</small> <u>防守</u><sup>3.957</sup> 提出 更 高 要求 , <u>但</u><sup>1.054</sup> <u>城队</u><sup>4.013</sup> 的 <u>主力</u><sup>4.096</sup> <span class='target'>门将</span> <u>西曼</u><sup>7.297</sup> 上 <u>场</u><sup>1.665</sup> , 还要 看 他 最后 的 身体 <small>测试 而 定 。 如果 不成 , 那么 守门 重任</small>""",2.55580579286337,1.40162846369106,NA,NA
门将/N/CNA_CMN_19950613_wpr/14623,门将/N/CNA_CMN_19950613_wpr/14623,门将,CNA,Taiwan,quality,行政部/N;,"""<small>交代 ; 中方 表示 , 立法院 这 项 四百八十 项</small> 货品 税则 降 税 修正案 列为 优先 法案 , <u>行政部</u><sup>3.576</sup> <span class='target'>门将</span> 尽力 和 立法院 协调 , 促 其 通过 。 不过 <small>, 如此 , 这 项 方案 确定 拖到 立法院 九月</small>""",-1.12469743953104,-7.07876868801326,NA,NA
守门员/N/CNA_CMN_19970819_wpr/90508,守门员/N/CNA_CMN_19970819_wpr/90508,守门员,CNA,Taiwan,quality,号/N;射门/V;起脚/V;号/N;补进/V;扑出/V;获得/V,"""<small>三十一分 三十秒 , 十五 号 DITT RICH KAI 吊 中</small> , 十一 <u>号</u><sup>3.048</sup> SCHREYER T HOMAS <u>起脚</u><sup>6.28</sup> <u>射门</u><sup>5.797</sup> , 高雄县 <span class='target'>守门员</span> <u>扑出</u><sup>7.585</sup> , 十三 <u>号</u><sup>3.048</sup> VOIGT MIKE 六码处 <u>补进</u><sup>5.288</sup> , <u>获得</u><sup>1.078</sup> <small>宝贵 的 一 分 。 南韩 住宅 银行队 晚上 七时</small>""",-2.30524292535761,4.07609260984491,NA,NA
门将/N/CNA_CMN_20020623_wpr/9854,门将/N/CNA_CMN_20020623_wpr/9854,门将,CNA,Taiwan,quality,裁判/N;西班牙/N;卡席拉斯/N;裁判/N;场/N;比赛/N,"""<small>而 怪罪 外在 的 环境 。 」 西班牙 宣称 ,</small> 他们 是 败 埃及 <u>裁判</u><sup>2.442</sup> 甘杜尔 的 判决 。 <u>西班牙</u><sup>1.358</sup> <span class='target'>门将</span> <u>卡席拉斯</u><sup>7.85</sup> 暗示 , 整 <u>场</u><sup>1.665</sup> <u>比赛</u><sup>1.472</sup> 中 , <u>裁判</u><sup>2.442</sup> 较 <small>偏 坦 南韩队 。 910623 国民党籍 立委 何智辉 率 团</small>""",3.37065740948161,-0.479525953576361,NA,NA
守门员/N/XIN_CMN_20010821_wpr/88002,守门员/N/XIN_CMN_20010821_wpr/88002,守门员,XIN,Mainland,quality,但/C;守门员/N;脚/N;禁区/N;远射/V;没收/V;低级/V;失误/N;球门球/N;球/N,"""<small>得 南非队 喘不 过气 。 第8 分钟 , 法国队 球员</small> <u>禁区</u><sup>5.394</sup> 外 一 <u>脚</u><sup>4.345</sup> <u>远射</u><sup>5.845</sup> , <u>守门员</u><sup>6.119</sup> <u>没收</u><sup>3.15</sup> 。 <u>但</u><sup>1.099</sup> <span class='target'>守门员</span> 开 <u>球门球</u><sup>7.543</sup> 时 出现 <u>低级</u><sup>4.594</sup> <u>失误</u><sup>4.111</sup> , 直接 <u>球</u><sup>4.774</sup> 开 <small>法国队 右 前卫 麦赫斯 ・ 琳达 脚 下 , 麦赫斯</small>""",-3.44182369333097,2.82030739116133,2,in
门将/N/CNA_CMN_19980614_wpr/69506,门将/N/CNA_CMN_19980614_wpr/69506,门将,CNA,Taiwan,quality,攻门/V;单刀/N;日队/N;球/N;川口/N;扑出/V,"""<small>八分 钟 时 , 阿队 中场 大将 奥特嘉 和 西蒙尼</small> 的 穿针引线 作 <u>球</u><sup>4.436</sup> 下 , <u>单刀</u><sup>6.729</sup> <u>攻门</u><sup>5.589</sup> , <u>日队</u><sup>4.428</sup> <span class='target'>门将</span> <u>川口</u><sup>4.95</sup> 活 见状 <u>扑出</u><sup>7.636</sup> 封阻 , 巴提斯图塔 来 个 急停 <small>, 脚 轻佻 皮球 , 球 儿 越过 川 口头</small>""",-1.92739370024922,3.94105298678088,NA,NA
守门员/N/CNA_CMN_19911117_wpr/36202,守门员/N/CNA_CMN_19911117_wpr/36202,守门员,CNA,Taiwan,quality,攻势/N;几乎/D;场/N;不错/V;救/V;球/N,"""<small>能 方面 , 远 年轻 的 奈队 高出 一筹 ,</small> <u>几乎</u><sup>1.412</sup> 掌握 全 <u>场</u><sup>2.056</sup> 九 成 的 <u>攻势</u><sup>3.115</sup> , 奈队 <span class='target'>守门员</span> 把关 技术 <u>不错</u><sup>1.951</sup> , <u>救</u><sup>2.028</sup> 了 不少险 <u>球</u><sup>4.774</sup> , 加上 <small>全 队 拼劲 有力 , 防守 , 才 输 得</small>""",-0.727313216575269,0.511148312586517,NA,NA
守门员/N/CNA_CMN_19940624_wpr/35438,守门员/N/CNA_CMN_19940624_wpr/35438,守门员,CNA,Taiwan,quality,喀麦隆/N;球员/N;贝尔/N,"""<small>高下 。 塔塔乌 说 : 「 我们 明天 上阵 。</small> 」 <u>喀麦隆</u><sup>2.295</sup> <u>球员</u><sup>3.419</sup> 有 两 个 月 收到 薪水 , <span class='target'>守门员</span> <u>贝尔</u><sup>2.094</sup> 抗议 , 该 国 总统 先后 派遣 交通部长 和 <small>体育部 长 赴 加州 和 球员 协 商 , 但是</small>""",5.26245660719968,0.017449237877731,NA,NA
守门员/N/XIN_CMN_20020520_wpr/45130,守门员/N/XIN_CMN_20020520_wpr/45130,守门员,XIN,Mainland,quality,队员/N;位置/N;著名/V;法国队/N;巴尔特/N,"""<small>这 个 顺序 是 明确 的 , 这 3 个</small> <u>队员</u><sup>3.791</sup> 清楚 自己 的 <u>位置</u><sup>2.298</sup> 。 ” <u>著名</u><sup>1.964</sup> 的 光头 <span class='target'>守门员</span> <u>巴尔特</u><sup>7.702</sup> <u>法国队</u><sup>3.101</sup> 的 地位 是 争议 的 。 1998年 法国 <small>世界杯 足球赛 中 , 他 出场 7 场 比赛 ,</small>""",4.17082417796686,0.276024818314329,NA,NA
门将/N/XIN_CMN_20041127_wpr/49876,门将/N/XIN_CMN_20041127_wpr/49876,门将,XIN,Mainland,quality,面对/V;托蒂/N;出击/V;脚/N;托/V;蒂/N;脚背/N;右脚/N,"""<small>诺 左 路 拿 球斜 插 球 送 反 越位</small> 成功 的 <u>托蒂</u><sup>5.01</sup> <u>脚</u><sup>4.246</sup> 下 , <u>面对</u><sup>1.965</sup> <u>出击</u><sup>5.172</sup> 的 锡耶纳 <span class='target'>门将</span> 福尔丁 , <u>托</u><sup>1.975</sup> <u>蒂</u><sup>3.105</sup> <u>右脚</u><sup>5.328</sup> 外 <u>脚背</u><sup>5.56</sup> 轻搓远角入网 , 罗马 <small>4 : 0 狂扫 锡耶纳 。 本 场 胜利 不但</small>""",-5.2280975800466,1.93041773807427,NA,NA
门将/N/XIN_CMN_20041117_wpr/53767,门将/N/XIN_CMN_20041117_wpr/53767,门将,XIN,Mainland,quality,分钟/N;脚/N;科威特队/N;远射/V;插上/V;号/N;又/C;扑出/V,"""<small>了 对手 更多 的 机会 , 科威特队 开始 了 进球</small> 表演 。 第69 <u>分钟</u><sup>3.642</sup> , <u>科威特队</u><sup>2.955</sup> 一 <u>脚</u><sup>4.246</sup> <u>远射</u><sup>5.433</sup> 马来西亚队 <span class='target'>门将</span> <u>扑出</u><sup>7.636</sup> 后 , <u>又</u><sup>1.145</sup> 是 9 <u>号</u><sup>2.068</sup> 巴沙尔 <u>插上</u><sup>4.862</sup> , <small>球 补 射入 网 。 明白 这 场 比赛 必须</small>""",-2.08520195831227,4.05872561048425,NA,NA
门将/N/CNA_CMN_20020612_wpr/161772,门将/N/CNA_CMN_20020612_wpr/161772,门将,CNA,Taiwan,quality,记/N;射门/V;阿/N,"""<small>才 四 分钟 , 西班牙 开张 。 中场 曼迪耶塔 (</small> Gaizka Mendienta ) 一 <u>记</u><sup>3.619</sup> 平凡无奇 的 <u>射门</u><sup>5.706</sup> , 南非 <span class='target'>门将</span> <u>阿</u><sup>1.04</sup> 伦希 ( Andre Arendse ) 顺利 扑下 之后 , <small>球 弹开 , 一 旁 的 劳尔 ( Raul Gonzales</small>""",-3.19037994042539,2.71846954974772,NA,NA
门将/N/CNA_CMN_20020301_wpr/108758,门将/N/CNA_CMN_20020301_wpr/108758,门将,CNA,Taiwan,quality,财政部/N;,"""<small>、 充分 授权 的 原则 , 让 行政 人员 其</small> 位 , 发挥 专长 。 910301 项 怀诚 说 <u>财政部</u><sup>1.042</sup> <span class='target'>门将</span> 继续 支持教 改 发展 ( 中央社 台北 一日电 ) 大陆 <small>积极 发展 教育 , 但 面临 老 师 薪水 发不出</small>""",-0.585301048059663,-7.38852400867308,NA,NA
门将/N/CNA_CMN_20020625_wpr/164060,门将/N/CNA_CMN_20020625_wpr/164060,门将,CNA,Taiwan,quality,巴拉克/N;插上/V;射门/V;路/N;巴拉克/N;李云/N;挡/V;一下/N;补上/V;脚/N,"""<small>路 快速 进击 , 纽维尔 ( Oliver Neuville ) 吊</small> 中 , <u>巴拉克</u><sup>3.284</sup> <u>路</u><sup>1.086</sup> <u>插上</u><sup>4.862</sup> , 直接 <u>射门</u><sup>5.706</sup> , 南韩 <span class='target'>门将</span> <u>李云</u><sup>6.862</sup> <u>挡</u><sup>4.289</sup> 了 <u>一下</u><sup>2.296</sup> 之后 , <u>巴拉克</u><sup>3.284</sup> <u>补上</u><sup>4.487</sup> 一 <u>脚</u><sup>4.246</sup> <small>, 终于 破门 。 但是 巴拉克 稍早 之前 , 后方</small>""",-5.69867025284552,1.67117345525496,NA,NA
门将/N/XIN_CMN_20040729_wpr/73895,门将/N/XIN_CMN_20040729_wpr/73895,门将,XIN,Mainland,quality,但/C;极好/V;射门/V;破门/N;机会/N;极好/V;丧失/V;机会/N,"""<small>特队 比赛 第10 分钟 利用 快速 反击 获得 一 次</small> <u>极好</u><sup>3.826</sup> 的 <u>破门</u><sup>4.498</sup> <u>机会</u><sup>2.359</sup> , <u>但</u><sup>1.054</sup> 赫莱布 的 <u>射门</u><sup>5.706</sup> 梅队 <span class='target'>门将</span> 封出 , <u>丧失</u><sup>1.332</sup> 了 一 次 <u>极好</u><sup>3.826</sup> 的 领先 <u>机会</u><sup>2.359</sup> <small>。 第14 分钟 , 希腊队 夺得 欧锦赛 冠军 的 功臣</small>""",-2.65339421426555,2.74399795302774,NA,NA
门将/N/CNA_CMN_20020613_wpr/134623,门将/N/CNA_CMN_20020613_wpr/134623,门将,CNA,Taiwan,quality,曲波/N;攻门/V;耳/N;中场/N;球门/N;正/V;场/N;比赛/N,"""<small>具 威胁性 攻击 在下 半 时七 十六 分钟 时 ,</small> <u>中场</u><sup>5.012</sup> <u>曲波</u><sup>4.815</sup> <u>球门</u><sup>5.322</sup> 二十 八码处 <u>攻门</u><sup>5.589</sup> , 土 <u>耳</u><sup>1.602</sup> 其 <span class='target'>门将</span> 欧马卡基接 个 <u>正</u><sup>2.611</sup> 着 。 土耳其 全 <u>场</u><sup>1.665</sup> <u>比赛</u><sup>1.472</sup> 大陆 <small>不断 施加 压力 , 造成 五十九 分钟 后 , 中场</small>""",-2.3213026095924,2.70064772105842,NA,NA
守门员/N/CNA_CMN_19920420_wpr/80315,守门员/N/CNA_CMN_19920420_wpr/80315,守门员,CNA,Taiwan,quality,足/N;但/C;士气/N;球员/N;中华队/N;救/V;险球/N;比赛/N,"""<small>十 次 射门 机会 , 中华队 只有 四 次 ,</small> <u>但</u><sup>1.099</sup> <u>中华队</u><sup>1.053</sup> <u>球员</u><sup>3.419</sup> <u>士气</u><sup>1.885</sup> 高 、 拼劲 <u>足</u><sup>1.464</sup> , 是 <span class='target'>守门员</span> 杨振兴 <u>救</u><sup>2.028</sup> <u>险球</u><sup>6.939</sup> , 功不可没 。 钟剑武 <u>比赛</u><sup>1.774</sup> 结果 表示 <small>满意 。 他 说 这 场 比赛 是 来 中华队</small>""",0.823453310790468,-0.60064439183834,NA,NA
守门员/N/CNA_CMN_19950314_wpr/74002,守门员/N/CNA_CMN_19950314_wpr/74002,守门员,CNA,Taiwan,quality,足球/N;比赛/N,"""<small>日 路透电 ) 英国 足球 明星 葛罗布 拉尔 与 英国</small> 其他 多 位 <u>足球</u><sup>2.193</sup> 选手 , 包括 另 一 位 <span class='target'>守门员</span> 席格斯 , 十四 日 因为 涉嫌 收受 贿赂 操纵 <u>比赛</u><sup>1.774</sup> <small>捕 。 警方 说 , 来自 辛巴威 的 葛罗布 拉尔</small>""",4.85090520265303,-1.17427993518962,NA,NA
守门员/N/XIN_CMN_20030927_wpr/46067,守门员/N/XIN_CMN_20030927_wpr/46067,守门员,XIN,Mainland,quality,分钟/N;晃过/V;成功/V;对方/N;但/C;推入/V;空门/N;轻松/V;球/N,"""<small>呵斥 球员 。 比赛 结束 前 , 马卡伊 闪 灵光</small> , 第86 <u>分钟</u><sup>3.769</sup> 位 “ <u>成功</u><sup>1.364</sup> ” , <u>晃过</u><sup>7.38</sup> <u>对方</u><sup>4.92</sup> <span class='target'>守门员</span> 后 <u>轻松</u><sup>3.458</sup> <u>球</u><sup>4.774</sup> <u>推入</u><sup>4.851</sup> <u>空门</u><sup>6.586</sup> 。 <u>但</u><sup>1.099</sup> 电视 慢放 次 <small>显示 , 马卡伊 的 一 名 队友 处在 越位 位置</small>""",-4.27703330219313,3.18598219771474,NA,NA
门将/N/CNA_CMN_19980701_wpr/2542,门将/N/CNA_CMN_19980701_wpr/2542,门将,CNA,Taiwan,quality,德国/N;挡住/V;球门/N;墨西哥/N;德国/N;双手/N,"""<small>平手 , 墨西哥 活跃 全 场 , 六十 分钟 时</small> , 倖得 <u>球门</u><sup>5.322</sup> <u>挡住</u><sup>4.831</sup> <u>墨西哥</u><sup>1.46</sup> 的 攻击 , 让 <u>德国</u><sup>1.08</sup> <span class='target'>门将</span> 柯普克 紧张 得 <u>双手</u><sup>2.173</sup> 发抖 , 许多 人 为 <u>德国</u><sup>1.08</sup> <small>晋级 八 强 , 抱持 很 大 疑问 。 两</small>""",-4.50127389139205,1.24952733604524,NA,NA
守门员/N/XIN_CMN_20040416_wpr/77663,守门员/N/XIN_CMN_20040416_wpr/77663,守门员,XIN,Mainland,quality,分钟/N;号/N;伊朗队/N;队/N;黄牌/N;断/V;裁判/N;入网/N;皮球/N;射门/V;发球/N;下/N,"""<small>, 而 伊朗 队 踢 有 信心 。 第62 分钟</small> <u>分钟</u><sup>3.769</sup> 时 , <u>伊朗队</u><sup>3.886</sup> 20 <u>号</u><sup>3.048</sup> 博哈尼 中 国 <u>队</u><sup>3.015</sup> <span class='target'>守门员</span> <u>发球</u><sup>2.058</sup> 时 <u>断</u><sup>1.516</sup> <u>下</u><sup>1.235</sup> <u>皮球</u><sup>6.121</sup> <u>射门</u><sup>5.797</sup> <u>入网</u><sup>5.953</sup> , <u>裁判</u><sup>2.931</sup> <u>黄牌</u><sup>3.561</sup> <small>警告 , 这 个 判罚 引起 了 伊朗队 队员 和</small>""",-2.94222076991223,1.58913574535599,NA,NA
门将/N/CNA_CMN_20000326_wpr/25360,门将/N/CNA_CMN_20000326_wpr/25360,门将,CNA,Taiwan,quality,开出/V;自由球/N;禁区/N;球/N;脱手/N;挡住/V,"""<small>, 仅 其 末 诺曼 鲁斯 突破 僵局 , 他</small> <u>禁区</u><sup>5.143</sup> 外 <u>开出</u><sup>2.127</sup> <u>自由球</u><sup>5.429</sup> , <u>球</u><sup>4.436</sup> 势甚勐 , 虽 中华队 <span class='target'>门将</span> 杨 振兴 <u>挡住</u><sup>4.831</sup> , 因 抓牢 而 <u>脱手</u><sup>6.73</sup> , 让 <small>大马队 攻下 一 城 首开 纪录 。 全 队 属于</small>""",-4.3174049195584,3.6188599018801,NA,NA
守门员/N/XIN_CMN_20020527_wpr/37538,守门员/N/XIN_CMN_20020527_wpr/37538,守门员,XIN,Mainland,quality,世界杯/N;队/N;比赛/N;训练/N;赶到/V;王建英/N,"""<small>说 : “ 自己 是 个 幸运儿 , 现在 所有</small> 的 念头 就是 中 国 <u>队</u><sup>3.015</sup> 的 <u>世界杯</u><sup>2.095</sup> <u>比赛</u><sup>1.774</sup> 安排 <span class='target'>守门员</span> <u>训练</u><sup>1.633</sup> 。 ” <u>王建英</u><sup>7.489</sup> 是 昨天 夜里 <u>赶到</u><sup>1.684</sup> 韩国 西归浦 <small>的 。 今天 上午 的 训练 中 , 他 对门</small>""",4.39291482292088,-0.747292419941337,NA,NA
