"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"前锋/N/CNA_CMN_20020810_wpr/58633","前锋/N/CNA_CMN_20020810_wpr/58633","前锋","CNA","Taiwan","quality","湖人队/N;福克斯/N;代表队/N","""<small>明 星 韦斯 、 「 魔术 」 强生 、 「</small> 天钩 」 贾霸 等 各 地 赶 参加 。 <u>湖人队</u><sup>3.591</sup> <span class='target'>前锋</span> <u>福克斯</u><sup>3.006</sup> <u>代表队</u><sup>1.277</sup> 友 表达 无限 追思 之 情 , 说 <small>到 激动 感伤 处 , 更 是 情不自禁 的 掉下</small>""",5.71115272773869,-1.26186535790166,NA
"前锋/N/XIN_CMN_20000916_wpr/12821","前锋/N/XIN_CMN_20000916_wpr/12821","前锋","XIN","Mainland","quality","郭士强/N;阵容/N;姚/N;中锋/N;楠/N;张劲松/N;攻击/N;巴特尔/N;前锋/N;后卫/N","""<small>小 前锋 胡卫东 、 攻击 后卫 孙军 、 组织 后卫</small> <u>郭士强</u><sup>4.719</sup> ; 第四 套 <u>阵容</u><sup>3.592</sup> <u>中锋</u><sup>5.509</sup> <u>姚</u><sup>2.449</sup> 明 、 大 <span class='target'>前锋</span> <u>巴特尔</u><sup>3.302</sup> 、 小 <u>前锋</u><sup>5.46</sup> 李 <u>楠</u><sup>2.684</sup> 、 <u>攻击</u><sup>2.094</sup> <u>后卫</u><sup>5.759</sup> <u>张劲松</u><sup>5.107</sup> <small>、 组织 后卫 李晓勇 ; 中国队 的 两 个 替补</small>""",1.10379568144373,-1.42744393044231,3
"射手/N/XIN_CMN_19920728_wpr/84537","射手/N/XIN_CMN_19920728_wpr/84537","射手","XIN","Mainland","quality","发/N;子弹/N;最后/N;考验/N;名/N;巴比/N;上好/V;功夫/N;子弹/N;时刻/N;真/V","""<small>目睹 眼前 的 场面 紧张 得 喘不 过气 。 这</small> <u>最后</u><sup>1.287</sup> 一 <u>发</u><sup>2.713</sup> <u>子弹</u><sup>2.972</sup> 到 了 <u>考验</u><sup>1.032</sup> 这 两 <u>名</u><sup>1.126</sup> <span class='target'>射手</span> <u>真</u><sup>1.808</sup> <u>功夫</u><sup>2.163</sup> 的 <u>时刻</u><sup>1.299</sup> 。 <u>巴比</u><sup>5.011</sup> <u>上好</u><sup>3.614</sup> <u>子弹</u><sup>2.972</sup> , 快速 <small>举起 枪 , 瞄准 时间 长 发生 失误 , 他</small>""",3.01041316978174,0.799908964676553,NA
"前锋/N/CNA_CMN_19940722_wpr/54824","前锋/N/CNA_CMN_19940722_wpr/54824","前锋","CNA","Taiwan","quality",";论坛报/N","""<small>的 约 记者 , 并 美国 商务 日报 、 香港</small> 南华早报 、 亚洲 週刊 、 远东 经济 评论 及 国际 <span class='target'>前锋</span> <u>论坛报</u><sup>5.795</sup> 撰稿 。 数 年前 , 贝乃德 开始 走回 研究 <small>的 老本行 , 在 台 北国 际 证券 投资 信託</small>""",3.86029899352494,5.16979100997761,NA
"前锋/N/XIN_CMN_19921218_wpr/2080","前锋/N/XIN_CMN_19921218_wpr/2080","前锋","XIN","Mainland","quality","分钟/N;入网/N;巴西队/N;应声/V;球/N;单刀赴会/N;守门员/N;对方/N;禁区/N;贝贝托/N","""<small>8 号 恩 里 克 禁区 外 一 脚 劲射</small> , <u>球</u><sup>3.971</sup> <u>应声</u><sup>3.056</sup> <u>入网</u><sup>3.806</sup> 。 3 <u>分钟</u><sup>3.945</sup> 后 , <u>巴西队</u><sup>3.357</sup> <span class='target'>前锋</span> <u>贝贝托</u><sup>5.389</sup> <u>单刀赴会</u><sup>5.153</sup> , <u>对方</u><sup>3.52</sup> <u>禁区</u><sup>4.707</sup> , 德国 <u>守门员</u><sup>4.416</sup> 跑出 扑空 <small>, 球 贝贝托 轻佻 入网 。 下 半 场 第八十四</small>""",-1.70417986164863,-3.84422705179868,NA
"前锋/N/CNA_CMN_20020913_wpr/13566","前锋/N/CNA_CMN_20020913_wpr/13566","前锋","CNA","Taiwan","quality",";战力/N;对手/N;锋/N;前/N;突破/V","""<small>教练 吴茂盛 表示 , 目前 中华 队 的 情况 相当</small> 理想 。 吴茂盛 指出 , 十五 人制 的 关键 在于 <span class='target'>前锋</span> 的 <u>战力</u><sup>2.258</sup> , <u>前</u><sup>1.248</sup> <u>锋</u><sup>3.787</sup> 体型 突出 , <u>突破</u><sup>1.261</sup> <u>对手</u><sup>1.676</sup> <small>的 屏障 , 今年 釜山 亚 运 , 十五 人制</small>""",0.438691585919123,-2.96947835714795,NA
"前锋/N/XIN_CMN_19991203_wpr/80674","前锋/N/XIN_CMN_19991203_wpr/80674","前锋","XIN","Mainland","quality","猛/N;龙队/N;后卫/N;雄鹿队/N;艾伦/N;莫宁/N;邓肯/N;马刺队/N;卡特/N;中锋/N","""<small>赛区 并列 第三 。 和 奥 尼尔 竞争 每 月</small> 最佳奖 的 有 <u>雄鹿队</u><sup>3.757</sup> 的 <u>后卫</u><sup>5.759</sup> <u>艾伦</u><sup>2.739</sup> 、 <u>猛</u><sup>4.034</sup> <u>龙队</u><sup>3.539</sup> <span class='target'>前锋</span> <u>卡特</u><sup>3.018</sup> 、 <u>马刺队</u><sup>4.207</sup> <u>中锋</u><sup>5.509</sup> <u>邓肯</u><sup>4.98</sup> 和 <u>莫宁</u><sup>4.553</sup> 。 另外 , <small>快 船队 的 奥多姆 和 凯尔 人队 的 格 里</small>""",4.08894145394023,-1.71602058394328,NA
"前锋/N/XIN_CMN_20000629_wpr/2564","前锋/N/XIN_CMN_20000629_wpr/2564","前锋","XIN","Mainland","quality","公牛/N;・/F;后卫/N;・/F;里/N;中锋/N","""<small>, 第七 选秀权 中锋 米尔 交换 第八 名 的 组织</small> <u>后卫</u><sup>5.759</sup> 贾马尔 <u>.</u><sup>2.782</sup> 克劳夫德 ; 同时 , <u>公牛</u><sup>3.095</sup> 获得 了 <span class='target'>前锋</span> 马库斯 <u>.</u><sup>2.782</sup> 菲泽尔 和 <u>中锋</u><sup>5.509</sup> 达 里布 <u>.</u><sup>2.782</sup> 巴格 <u>里</u><sup>1.309</sup> <small>克 。 乔丹 如今 更换 门庭 , 出任 华盛顿 奇才</small>""",1.46677329929211,-1.20487226339236,NA
"射手/N/XIN_CMN_20011014_wpr/49677","射手/N/XIN_CMN_20011014_wpr/49677","射手","XIN","Mainland","quality","优秀/V;球员/N;参赛/V;季/N;巴巴雷茨/N;本/N;・/F;谢/N;打进/V","""<small>的 第十五 位 升到 第十 一 位 。 虽然 伊朗</small> <u>球员</u><sup>3.097</sup> 马达维基亚 归队 <u>参赛</u><sup>1.147</sup> , 但是 上赛 <u>季</u><sup>1.088</sup> 的 <u>优秀</u><sup>2.169</sup> <span class='target'>射手</span> 、 波 黑人 <u>谢</u><sup>1.587</sup> <u>.</u><sup>1.899</sup> <u>巴巴雷茨</u><sup>7.52</sup> <u>打进</u><sup>4.318</sup> 了 他 <u>本</u><sup>1.687</sup> <small>赛季 的 第 一 个 进球 , 门兴 格拉 德巴赫队</small>""",-3.75613817680867,2.05025505716582,NA
"前锋/N/XIN_CMN_20000106_wpr/52815","前锋/N/XIN_CMN_20000106_wpr/52815","前锋","XIN","Mainland","quality","球星/N;效力/N;队/N;德尼尔森/N;卢森博格/N;比赛/N","""<small>主教 练 卢森博 格 招 回 了 一 批 国外</small> <u>效力</u><sup>4.122</sup> 的 <u>球星</u><sup>3.535</sup> , 其中 包括 <u>效力</u><sup>4.122</sup> 贝蒂斯 <u>队</u><sup>2.866</sup> 的 <span class='target'>前锋</span> <u>德尼尔森</u><sup>4.791</sup> 。 因为 <u>德尼尔森</u><sup>4.791</sup> <u>比赛</u><sup>1.85</sup> 经验 丰富 , <u>卢森博格</u><sup>4.28</sup> 他 <small>任命为 场 上 队长 。 但是 , 巴西 足协 和</small>""",-2.33627858581604,3.31699569140425,6
"射手/N/CNA_CMN_20041029_wpr/116310","射手/N/CNA_CMN_20041029_wpr/116310","射手","CNA","Taiwan","quality","换来/V;A/F;泰瑞/N;杰克森/N","""<small>亚瑞纳斯 健康 无恙 下 , 巫师 有 些 机会 。</small> 老鹰 虽然 交易 <u>换来</u><sup>3.137</sup> <u>A</u><sup>2.428</sup> . 华克 , 过少 了 <span class='target'>射手</span> S . <u>杰克森</u><sup>4.02</sup> 、 小老 鹰 <u>泰瑞</u><sup>3.744</sup> 后 , 全 <small>队 军心 涣散 、 目标 明确 , 注定 度过 黯淡</small>""",6.30825300864518,-1.61212843595479,NA
"前锋/N/CNA_CMN_19991203_wpr/139383","前锋/N/CNA_CMN_19991203_wpr/139383","前锋","CNA","Taiwan","quality","强力/V;连胜/V;当家/N;国王队/N;分/N;篮板/N;韦柏/N;攻进/V;摘下/V","""<small>并 后来居上 地 反败为胜 。 此 役 胜出 是 老鹰</small> 最近 以来 的 三 <u>连胜</u><sup>2.073</sup> 。 <u>国王队</u><sup>4.641</sup> <u>当家</u><sup>2.703</sup> <u>强力</u><sup>3.237</sup> 大 <span class='target'>前锋</span> <u>韦柏</u><sup>5.389</sup> <u>攻进</u><sup>4.907</sup> 二十六 <u>分</u><sup>1.936</sup> 、 <u>摘下</u><sup>2.837</sup> 十 个 <u>篮板</u><sup>4.235</sup> 最 <small>高 , 但 无助 球队 赢 球 。 奥兰多 魔术队</small>""",4.60743461449174,-3.28816951184836,NA
"射手/N/CNA_CMN_19920314_wpr/56589","射手/N/CNA_CMN_19920314_wpr/56589","射手","CNA","Taiwan","quality","分/V;分/N;攻得/V;投进/V;三分球/N","""<small>, 但 老将 体力 , 对手 蚕食 赶上 , 终场</small> 三 <u>分</u><sup>1.403</sup> 见负 , 战果 出 人意 料 。 飞驼 <span class='target'>射手</span> 韦陈明 <u>投进</u><sup>4.715</sup> 六 个 <u>三分球</u><sup>4.592</sup> <u>攻得</u><sup>4.383</sup> 二十八 <u>分</u><sup>1.699</sup> , 吕 <small>南得 十三 分 及 十三 个 篮板 , 其中 有</small>""",3.87872010727508,-4.08184914205618,NA
"前锋/N/CNA_CMN_20010117_wpr/62277","前锋/N/CNA_CMN_20010117_wpr/62277","前锋","CNA","Taiwan","quality",";论坛报/N","""<small>指出 , 未来 「 中 」 美 关系 , 取决</small> 中共 的 态度 更甚 谁 是 白宫 主人 。 国际 <span class='target'>前锋</span> <u>论坛报</u><sup>5.795</sup> 指出 , 为 遏止 台湾 的 挑衅 行为 而 <small>採 取 军事 行动 考验 布希 的 耐力 , 是</small>""",3.86029899352494,5.16979100997761,NA
"前锋/N/XIN_CMN_20040614_wpr/69665","前锋/N/XIN_CMN_20040614_wpr/69665","前锋","XIN","Mainland","quality","第三十二/N;瑞典队/N;分钟/N;年轻/N;可惜/N;维奇/N;永贝/N;森纳队/N;大将/N;阿/N","""<small>维奇 , 第十五 分钟 有 一 次 不错 的 打门</small> , <u>可惜</u><sup>3.527</sup> 出 。 <u>第三十二</u><sup>2.68</sup> <u>分钟</u><sup>3.945</sup> , <u>瑞典队</u><sup>2.936</sup> 的 <u>年轻</u><sup>1.831</sup> <span class='target'>前锋</span> 易仆拉辛莫 <u>维奇</u><sup>3.36</sup> 右路传 中 , 英 <u>阿</u><sup>1.726</sup> <u>森纳队</u><sup>4.519</sup> <u>大将</u><sup>3.554</sup> <u>永贝</u><sup>6.299</sup> <small>里 门 前 冷静 施射 , 上半时 分 定格 1</small>""",-2.90179309316465,-1.89824188553121,NA
"前锋/N/XIN_CMN_20020526_wpr/2010","前锋/N/XIN_CMN_20020526_wpr/2010","前锋","XIN","Mainland","quality","桑德/N;约/V;・/F;11/N;前锋/N;马廷/N;森/N;13/N;・/F;斯/N;后卫/N;史蒂文/N;12/N","""<small>格伦 夏尔 前锋 9 ・ 达尔 ・ 托马森 前锋 10</small> <u>马廷</u><sup>6.34</sup> <u>.</u><sup>2.782</sup> <u>约</u><sup>1.249</sup> 根 <u>森</u><sup>2.14</sup> <u>前锋</u><sup>5.46</sup> <u>11</u><sup>1.929</sup> 埃比 <u>.</u><sup>2.782</sup> <u>桑德</u><sup>3.959</sup> <span class='target'>前锋</span> <u>12</u><sup>1.355</sup> 尼克拉 <u>斯</u><sup>2.199</sup> <u>.</u><sup>2.782</sup> 延森 <u>后卫</u><sup>5.759</sup> <u>13</u><sup>1.207</sup> <u>史蒂文</u><sup>4.282</sup> <u>.</u><sup>2.782</sup> 卢斯图 <small>后卫 14 克洛斯 ・ 延森 中场 15 扬 ・ 米</small>""",0.488711060747919,2.7034742663497,NA
"前锋/N/XIN_CMN_20041017_wpr/49690","前锋/N/XIN_CMN_20041017_wpr/49690","前锋","XIN","Mainland","quality","96/N;分钟/N;第90/N;诺/F;威/N;前/N;队/N;断球/N;单刀赴会/N;场上/N;中场/N;比分/N;得手/V;德尔/N","""<small>内 抢点 射门 , 下 一 城 。 比赛 结束</small> <u>前</u><sup>1.248</sup> 的 <u>第90</u><sup>4.467</sup> <u>分钟</u><sup>3.945</sup> , 汉 <u>诺</u><sup>2.539</sup> <u>威</u><sup>1.054</sup> <u>96</u><sup>1.744</sup> <u>队</u><sup>2.866</sup> <span class='target'>前锋</span> 施滕 <u>德尔</u><sup>4.462</sup> <u>中场</u><sup>5.742</sup> <u>断球</u><sup>4.321</sup> 后 <u>单刀赴会</u><sup>5.153</sup> <u>得手</u><sup>3.381</sup> , <u>场上</u><sup>3.71</sup> <u>比分</u><sup>3.045</sup> <small>锁定 为 3 0 。 当天 进行 的 另外 一</small>""",-1.73634535771841,-3.32845307742658,NA
"射手/N/CNA_CMN_19990529_wpr/4574","射手/N/CNA_CMN_19990529_wpr/4574","射手","CNA","Taiwan","quality","篮/N;对方/N;进攻/V;对方/N","""<small>无形 战力 上 扯平 , 但 由于 「 马刺 」</small> 的 「 双塔 」 纵横 <u>篮</u><sup>2.657</sup> 下 , 让 <u>对方</u><sup>2.504</sup> <span class='target'>射手</span> 吃 「 火锅 」 , 使 <u>对方</u><sup>2.504</sup> 的 <u>进攻</u><sup>2.333</sup> 战法 <small>行事 , 它 防守 上 优于 「 拓荒者 」 ,</small>""",-0.363932214126347,-3.71471488733206,NA
"前锋/N/XIN_CMN_20040125_wpr/33062","前锋/N/XIN_CMN_20040125_wpr/33062","前锋","XIN","Mainland","quality","防/V;名/N;长传/N;后场/N;基恩/N","""<small>。 上半场 , 孙继海 防守 和 助攻 颇为 活跃 。</small> 一方面 , 他 <u>防</u><sup>1.006</sup> 住 了 热 刺队 两 <u>名</u><sup>1.143</sup> <span class='target'>前锋</span> <u>基恩</u><sup>4.986</sup> 和 波斯蒂加 , 另一方面 , 他 的 <u>后场</u><sup>4.143</sup> <u>长传</u><sup>5.109</sup> <small>颇 具 威胁 。 转播 该 场 比赛 的 BBC</small>""",-0.717795311061218,-3.47259837308522,NA
"前锋/N/CNA_CMN_20010327_wpr/136410","前锋/N/CNA_CMN_20010327_wpr/136410","前锋","CNA","Taiwan","quality","太阳队/N;拓荒者队/N;奇/D;德/N;恩/N;后卫/N;里/N","""<small>得 体无完肤 ; 快艇队 出征 波特兰 , 同样 出师不利 ,</small> 九十六 一百零四 <u>拓荒者队</u><sup>4.335</sup> 击沉 。 <u>太阳队</u><sup>3.883</sup> 一 双 拍档 , <span class='target'>前锋</span> 桑.马 <u>里</u><sup>1.309</sup> <u>恩</u><sup>2.146</sup> 和 <u>后卫</u><sup>5.759</sup> 杰森 . <u>奇</u><sup>2.353</sup> <u>德</u><sup>1.754</sup> 今天 <small>洛杉矶 湖人队 「 小飞侠 」 受伤 缺阵 , 攻得 四十九</small>""",3.83475998707386,-1.16702713792221,NA
"前锋/N/XIN_CMN_20001121_wpr/45823","前锋/N/XIN_CMN_20001121_wpr/45823","前锋","XIN","Mainland","quality","推到/V;湖人队/N;后卫/N;布莱恩特/N;得分/N;8/N;・/F;分/V;场/N;比赛/N","""<small>分 的 选手 ( 31 ・ 6 分 ) 。</small> <u>湖人队</u><sup>3.591</sup> 的 <u>布莱恩特</u><sup>3.253</sup> 角色 转换 , <u>得分</u><sup>3.93</sup> <u>后卫</u><sup>5.759</sup> <u>推到</u><sup>2.339</sup> 小 <span class='target'>前锋</span> , 但 四 <u>场</u><sup>2.138</sup> <u>比赛</u><sup>1.85</sup> 平均 <u>分</u><sup>1.599</sup> 32 <u>.</u><sup>2.782</sup> <u>8</u><sup>1.308</sup> <small>分 , 7 ・ 3 个 篮板 和 4 ・</small>""",1.54080984615567,-2.53506692911354,NA
"锋线/N/XIN_CMN_20011121_wpr/53324","锋线/N/XIN_CMN_20011121_wpr/53324","锋线","XIN","Mainland","quality","但/C;激烈/V;虽/C;打破/N;在下/N;僵局/N;上海队/N;缺少/V;人物/N","""<small>比分 锁定 为 4 : 0 。 鲁沪 之 战</small> , 双方 势均力敌 , 场面 <u>虽</u><sup>1.136</sup> <u>激烈</u><sup>1.703</sup> , <u>但</u><sup>1.17</sup> 双方 <span class='target'>锋线</span> <u>人物</u><sup>3.916</sup> <u>打破</u><sup>1.999</sup> <u>僵局</u><sup>2.861</sup> 。 <u>缺少</u><sup>3.175</sup> 了 范志 的 <u>上海队</u><sup>3.522</sup> <u>在下</u><sup>2.519</sup> <small>半 时 多次 利用 定位球 给 山东队 制造 了 较</small>""",0.450692846482553,-4.05664717145971,NA
"射手/N/CNA_CMN_20000223_wpr/151016","射手/N/CNA_CMN_20000223_wpr/151016","射手","CNA","Taiwan","quality","分/N;队/N;入选/V;分/N;前锋/N","""<small>贡献 十八 分 、 十一 篮板 , 前锋 莫瑞 挹注</small> 十八 <u>分</u><sup>1.699</sup> 。 公鹿 吊车尾 <u>入选</u><sup>3.109</sup> 梦幻 四 <u>队</u><sup>2.78</sup> 的 <span class='target'>射手</span> 后 卫艾伦得 十七 <u>分</u><sup>1.699</sup> 最 高 , 另 <u>前锋</u><sup>4.344</sup> 「 <small>大狗 」 罗宾森得 十五 分 。 夏洛特 黄蜂队 今天 自家</small>""",-1.44847588702248,0.819283865678809,NA
"前锋/N/XIN_CMN_19960807_wpr/36083","前锋/N/XIN_CMN_19960807_wpr/36083","前锋","XIN","Mainland","quality","国家队/N;球星/N;最着/V;名/N;诺/F;中场/N","""<small>后 球星 外流 的 最 高 纪录 。 这些 外流</small> 的 <u>球星</u><sup>3.535</sup> 中 , <u>最着</u><sup>2.413</sup> <u>名</u><sup>1.143</sup> 的 是 法国 <u>国家队</u><sup>3.684</sup> <span class='target'>前锋</span> 齐 达 <u>诺</u><sup>2.539</sup> 和 <u>中场</u><sup>5.742</sup> 核心 乔卡埃夫 。 齐达 <u>诺</u><sup>2.539</sup> <small>原是 上 一 赛季 欧洲 联盟 杯 赛 亚军 波尔</small>""",-0.336542127551977,2.08551987207952,NA
"前锋/N/XIN_CMN_20040201_wpr/33521","前锋/N/XIN_CMN_20040201_wpr/33521","前锋","XIN","Mainland","quality",";卡马拉/N;巴/N;・/F;卡尔/N","""<small>八强 ( 体育 ) 非洲 国家杯 足球赛 几内亚队 跻身 八强</small> 新华社 突尼斯 2月 1日 电 ( 记者 张有浩 ) 几内亚队 <span class='target'>前锋</span> 阿布 - <u>巴</u><sup>1.324</sup> <u>卡尔</u><sup>1.878</sup> <u>.</u><sup>2.782</sup> 蒂蒂 <u>.</u><sup>2.782</sup> <u>卡马拉</u><sup>5.867</sup> 1日 这里 <small>进行 第24 届 非洲 国家杯 足球赛 A 组 最后 一</small>""",0.535077707450592,3.82649731459154,NA
"前锋/N/CNA_CMN_20020407_wpr/62510","前锋/N/CNA_CMN_20020407_wpr/62510","前锋","CNA","Taiwan","quality","失常/V;夏洛特/N;表现/N;戴维斯/N;黄蜂队/N;当家/N;分/N;挑起/V;黄蜂队/N;攻下/V;马许本/N","""<small>中央社 记者 李安东 台北 七日 综合 报导 ) 美国 职篮</small> <u>夏洛特</u><sup>3.973</sup> <u>黄蜂队</u><sup>4.2</sup> <u>当家</u><sup>2.703</sup> 主控 <u>戴维斯</u><sup>3.673</sup> 今天 <u>表现</u><sup>1.781</sup> 大为 <u>失常</u><sup>2.457</sup> , <span class='target'>前锋</span> <u>马许本</u><sup>5.795</sup> <u>挑起</u><sup>1.127</sup> 大樑 , <u>攻下</u><sup>4.078</sup> 二十五 <u>分</u><sup>1.936</sup> , 率领 <u>黄蜂队</u><sup>4.2</sup> <small>九十三 八十 六 力克 亚特兰大 老鹰队 。 黄蜂队 三 连胜</small>""",5.21571979658126,-2.95863904900068,1
"前锋/N/CNA_CMN_20020422_wpr/64042","前锋/N/CNA_CMN_20020422_wpr/64042","前锋","CNA","Taiwan","quality","分/N;得分王/N;七六人队/N;发球员/N;分/N;表现/N","""<small>最后 攻下 二十 分 , 远 低 他 本 季</small> 「 <u>得分王</u><sup>3.44</sup> 」 的 三十一点四 <u>分</u><sup>1.936</sup> 。 <u>七六人队</u><sup>4.605</sup> 其他 <u>发球员</u><sup>5.201</sup> <span class='target'>前锋</span> 哈普灵 <u>表现</u><sup>1.781</sup> 最为 正常 , 获 十八 <u>分</u><sup>1.936</sup> , 史 <small>诺 和 麦基 得 十一 分 。 底特律 活塞队 「</small>""",5.24767960747682,-2.92669869823726,NA
"前锋/N/XIN_CMN_19940714_wpr/41191","前锋/N/XIN_CMN_19940714_wpr/41191","前锋","XIN","Mainland","quality","世界杯赛/N;意大利/N;队/N;球/N;罗/N;・/F;巴乔/N;上半场/N;攻进/V","""<small>, 2 : 1 战胜 保加利亚队 , 第五 次 打进</small> <u>世界杯赛</u><sup>2.538</sup> 决赛 。 <u>意大利</u><sup>2.234</sup> <u>队</u><sup>2.866</sup> 的 两 个 <u>球</u><sup>3.971</sup> 是 <span class='target'>前锋</span> <u>罗</u><sup>2.227</sup> <u>.</u><sup>2.782</sup> <u>巴乔</u><sup>4.111</sup> <u>上半场</u><sup>4.113</sup> <u>攻进</u><sup>4.907</sup> 的 。 标题 新闻 新华社 <small>北京 7月 14日 晚报 专电 标题 新闻 * 李鹏 结束</small>""",-3.22351299982566,-1.05338121623347,NA
"前锋/N/CNA_CMN_20000524_wpr/53834","前锋/N/CNA_CMN_20000524_wpr/53834","前锋","CNA","Taiwan","quality","强力/V;分钟/N;分/N;得/D;上场/V;分/N;篮板/N","""<small>位数 , 其中 新人 克罗西尔 三分球 五 射中 四 ,</small> <u>上场</u><sup>4.13</sup> 二十八 <u>分钟</u><sup>3.945</sup> <u>得</u><sup>1.1</sup> 二十二 <u>分</u><sup>1.936</sup> 最为 突出 。 <u>强力</u><sup>3.237</sup> <span class='target'>前锋</span> 戴维斯得 十四 <u>分</u><sup>1.936</sup> , 同时 抓 下 十六 个 <u>篮板</u><sup>4.235</sup> <small>, 可圈可点 。 神射手 米勒得 十九 分 , 罗斯 得</small>""",3.02582032268854,-3.92718703299622,NA
"前锋/N/CNA_CMN_20020301_wpr/91415","前锋/N/CNA_CMN_20020301_wpr/91415","前锋","CNA","Taiwan","quality","剩下/V;本季/N;场/N;比赛/N;集训/V;队/N","""<small>金 的 匹兹堡 企鹅队 明星 球员 勒米厄 , 臀部 受伤</small> 可能 参加 <u>本季</u><sup>3.507</sup> <u>剩下</u><sup>1.34</sup> 的 几 <u>场</u><sup>2.138</sup> <u>比赛</u><sup>1.85</sup> 。 企鹅队 <span class='target'>前锋</span> 是 <u>队</u><sup>2.866</sup> 老板 的 勒米厄 , 加入 冬运 <u>集训</u><sup>1.797</sup> 后 <small>, 为 臀伤 苦恼 。 三十六 岁 的 他 ,</small>""",-4.7815828957804,2.2037972332073,NA
"前锋/N/CNA_CMN_20020622_wpr/112157","前锋/N/CNA_CMN_20020622_wpr/112157","前锋","CNA","Taiwan","quality","判/V;越位/V;半/N;可惜/V;队/N;在先/V;良机/N;传球/N;哈山/N;攻城/N","""<small>球 , 前锋 亨利卡 马拉加 上 一 脚 踢进 球门</small> , <u>可惜</u><sup>2.432</sup> <u>判</u><sup>1.563</sup> <u>越位</u><sup>4.887</sup> <u>在先</u><sup>2.57</sup> 。 土 <u>队</u><sup>2.866</sup> 上 <u>半</u><sup>1.959</sup> <span class='target'>前锋</span> <u>哈山</u><sup>4.607</sup> 等 <u>传球</u><sup>4.744</sup> 下 , 有 两 次 <u>攻城</u><sup>5.345</sup> <u>良机</u><sup>3.87</sup> <small>, 可惜 前锋 苏库尔 掌握 , 两 队 O O</small>""",-1.06657870168208,-3.83882236737677,NA
"射手/N/XIN_CMN_20011020_wpr/27686","射手/N/XIN_CMN_20011020_wpr/27686","射手","XIN","Mainland","quality",";记/N;射门/V","""<small>实用 新华社 记者 马邦杰 中国队 距离 完美 的 终点 有</small> 30 秒 的 距离 时 倒下 了 。 乌兹别克 斯坦队 <span class='target'>射手</span> 希 尔硕夫 一 <u>记</u><sup>2.748</sup> 刁钻 的 <u>射门</u><sup>3.861</sup> 得手 , 最 <small>后 终结 了 中国队 本 届 世界杯 足球赛 预选赛 中</small>""",-1.65044817887046,-4.44342276245257,NA
"射手/N/CNA_CMN_20010722_wpr/37529","射手/N/CNA_CMN_20010722_wpr/37529","射手","CNA","Taiwan","quality","表现/N;上阵/V;八分/N;获/V;杨玉明/N","""<small>四成九五 优于 乌兹别克 的 三成五五 , 中华队 十一 名 球员</small> <u>上阵</u><sup>3.253</sup> , 田垒 和 邱启 益 <u>表现</u><sup>1.653</sup> 优异 外 , <span class='target'>射手</span> <u>杨玉明</u><sup>7.435</sup> 得 十分 , 颜 行书 与 吴志伟 <u>获</u><sup>1.482</sup> <u>八分</u><sup>3.479</sup> <small>。 今天 的 第二 场 比赛 , 日本 出战 叙利亚</small>""",4.61739721266682,-4.04206847552026,NA
"前锋/N/CNA_CMN_20020204_wpr/153810","前锋/N/CNA_CMN_20020204_wpr/153810","前锋","CNA","Taiwan","quality",";论坛报/N;里/N","""<small>伊朗 运送 八千 枚 长程 击重 多 个 以色列 城市</small> 的 火箭 给 黎巴嫩 的 真主党 。 裴瑞斯 告诉 国际 <span class='target'>前锋</span> <u>论坛报</u><sup>5.795</sup> , 「 伊朗 过去 六 个 月 <u>里</u><sup>1.309</sup> , <small>给予 真主党 八千 枚 火箭 。 这 种 火箭 射</small>""",3.85606477811296,5.13465127966608,NA
"前锋/N/CNA_CMN_20031130_wpr/59510","前锋/N/CNA_CMN_20031130_wpr/59510","前锋","CNA","Taiwan","quality","复出/V;分/N;伤癒/V;分/N;最佳/V;表现/N;黄春雄/N;篮板/N","""<small>篮板 , 送给 新浪队 四 记 辣锅 , 张智峰 有</small> 十五 <u>分</u><sup>1.936</sup> 的 演出 ; 新浪队 <u>伤癒</u><sup>4.473</sup> <u>复出</u><sup>3.021</sup> 的 大 <span class='target'>前锋</span> <u>黄春雄</u><sup>4.232</sup> <u>表现</u><sup>1.781</sup> <u>最佳</u><sup>2.559</sup> , 缴出 十七 <u>分</u><sup>1.936</sup> 、 十一 <u>篮板</u><sup>4.235</sup> <small>的 成绩 单 , 不过 第四 节 末 体力 下滑</small>""",4.53164945166666,-3.41514714090355,NA
"前锋/N/XIN_CMN_19920808_wpr/46173","前锋/N/XIN_CMN_19920808_wpr/46173","前锋","XIN","Mainland","quality","梦/N;队/N;美国队/N;无可奈何/V;比赛/N","""<small>波多黎各队 虽然 四分之一 决赛 中 抗争 , 但 最后 77</small> : 115 负于 “ <u>梦</u><sup>1.085</sup> 之 <u>队</u><sup>2.866</sup> ” 。 波多黎各队 <span class='target'>前锋</span> 莫拉莱斯赛 后 <u>无可奈何</u><sup>2.632</sup> 地 说 : “ 与 <u>美国队</u><sup>2.563</sup> <u>比赛</u><sup>1.85</sup> <small>像 是 治疗 癌症 一 样 。 ” 言外之意 ,</small>""",-4.30328973970915,2.26562242046645,NA
