"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"角球/N/CNA_CMN_19940703_wpr/6612","角球/N/CNA_CMN_19940703_wpr/6612","角球","CNA","Taiwan","quality","分钟/N;时/N;半/N;场/N;乱军/V;一/N;头/N;顶/N","""<small>。 德国队 领先 放慢 攻势 , 依旧 步步 抢攻 进逼</small> 。 上 <u>半</u><sup>2.47</sup> <u>场</u><sup>2.471</sup> 三十八 <u>分钟</u><sup>5.284</sup> <u>时</u><sup>1.893</sup> , 中锋 勒开 <span class='target'>角球</span> , 佛勒 <u>乱军</u><sup>7.265</sup> 中 临门 <u>一</u><sup>1.081</sup> <u>顶</u><sup>4.489</sup> , <u>头</u><sup>4.178</sup> 鎚 <small>建功 又 下 一 城 , 德国队 三 一 领先</small>""",15.5460573079678,49.4385447492633,5
"角球/N/XIN_CMN_20010426_wpr/73990","角球/N/XIN_CMN_20010426_wpr/73990","角球","XIN","Mainland","quality","利用/V;分钟/N;时/N;上半场/N;第十四/N;队/N;后卫/N;破门/N;机会/N;得分/N","""<small>拼 体力 多于 球技 , 队人高马 大 , 而 客队</small> 技术 优先 。 <u>上半场</u><sup>5.244</sup> <u>第十四</u><sup>2.192</sup> <u>分钟</u><sup>5.284</sup> <u>时</u><sup>1.893</sup> , <u>队</u><sup>2.938</sup> <u>利用</u><sup>3.365</sup> <span class='target'>角球</span> <u>机会</u><sup>4.384</sup> <u>后卫</u><sup>4.988</sup> 安德鲁斯 <u>破门</u><sup>6.182</sup> <u>得分</u><sup>4.178</sup> 。 不过 , 因 中场球 <small>员 伊夫 严重 犯规 红牌 罚 下 , 队 只</small>""",5.70590820726174,-4.77017176884775,NA
"角球/N/XIN_CMN_19970327_wpr/15316","角球/N/XIN_CMN_19970327_wpr/15316","角球","XIN","Mainland","quality","开出/V;队友/N;凭借/V;国脚/N;张恩华/N;一/N;记/N;后卫/N;路/N;进/V;球/N;得分/N","""<small>处理 欠佳 而 破网 。 第五十八 分钟 时 , 大连队</small> <u>国脚</u><sup>3.637</sup> 、 <u>后卫</u><sup>4.988</sup> <u>张恩华</u><sup>6.083</sup> <u>凭借</u><sup>2.768</sup> <u>队友</u><sup>5.247</sup> <u>开出</u><sup>5.376</sup> 的 <u>一</u><sup>1.081</sup> <u>记</u><sup>3.302</sup> <span class='target'>角球</span> , <u>路</u><sup>1.674</sup> 抽射 , <u>进</u><sup>1.554</sup> <u>球</u><sup>4.985</sup> <u>得分</u><sup>4.178</sup> , 使 该 <small>队 最 2 : 0 战胜 了 天津 三星队 。</small>""",1.89206620928298,-18.4145752970108,NA
"角球/N/XIN_CMN_20020502_wpr/28032","角球/N/XIN_CMN_20020502_wpr/28032","角球","XIN","Mainland","quality","发出/V;角球/N;队/N;获得/N;洪都拉斯/N;门/N;日本队/N;直接/V;分/V;顽强/V","""<small>洪都拉斯 的 球门 发起 一次次 进攻 。 第41 分钟 ,</small> 日 本 <u>队</u><sup>2.938</sup> <u>获得</u><sup>3.216</sup> <u>角球</u><sup>6.972</sup> , 中 村俊辅 <u>发出</u><sup>3.093</sup> 的 <span class='target'>角球</span> <u>直接</u><sup>1.964</sup> 旋入 <u>洪都拉斯</u><sup>3.38</sup> 大 <u>门</u><sup>3.907</sup> , <u>日本队</u><sup>3.569</sup> <u>顽强</u><sup>2.447</sup> 地 <u>分</u><sup>2.582</sup> <small>扳平 。 然而 好 景 长 , 上半场 终场 前</small>""",5.02644473873437,-42.783280601152,NA
"角球/N/XIN_CMN_20020604_wpr/55177","角球/N/XIN_CMN_20020604_wpr/55177","角球","XIN","Mainland","quality","0/N;3/N;9/N;犯规/V;16/N;射门/V;射/V;22/N;15/N;黄牌/N;3/N;2/N;红牌/N;乌龙球/N;越位/V;点/N;球/N;10/N","""<small>比赛 的 技术 统计 如下 : 韩国队 波兰队 进球 2</small> <u>0</u><sup>2.03</sup> <u>射门</u><sup>6.632</sup> <u>15</u><sup>1.581</sup> <u>9</u><sup>2.178</sup> <u>射</u><sup>4.878</sup> 正7 <u>3</u><sup>1.993</sup> <u>犯规</u><sup>5.351</sup> <u>16</u><sup>1.764</sup> <u>22</u><sup>1.114</sup> <span class='target'>角球</span> <u>10</u><sup>1.876</sup> <u>2</u><sup>2.147</sup> <u>点</u><sup>1.491</sup> <u>球</u><sup>4.985</sup> <u>越位</u><sup>6.974</sup> <u>乌龙球</u><sup>8.074</sup> <u>黄牌</u><sup>5.014</sup> <u>2</u><sup>2.147</sup> <u>3</u><sup>1.993</sup> <u>红牌</u><sup>5.773</sup> <small>控球 时间 51 % 49 % 中外 三 家 汽车厂商</small>""",-42.354106977435,-14.1973176262699,NA
"角球/N/CNA_CMN_19970509_wpr/13575","角球/N/CNA_CMN_19970509_wpr/13575","角球","CNA","Taiwan","quality","分钟/N;号/N;入网/N;主罚/V;头顶/N;号/N;入/V;吊/V","""<small>守门 冲出 接 球 , 飞驼 二十二 号 林学聪 抢先</small> <u>头顶</u><sup>5.563</sup> <u>入网</u><sup>5.503</sup> 。 四十四 <u>分钟</u><sup>5.284</sup> 飞驼 十七 <u>号</u><sup>3.293</sup> 陈俊宏 <u>主罚</u><sup>6.16</sup> <span class='target'>角球</span> , <u>吊</u><sup>4.452</sup> <u>入</u><sup>1.957</sup> 第一 根 子 , 十五 <u>号</u><sup>3.293</sup> 闻忠 <small>敏于 门 前 头顶 入网 ; 七十七 分 飞驼 二</small>""",18.2186489465676,35.359071616534,NA
"角球/N/CNA_CMN_20021122_wpr/173323","角球/N/CNA_CMN_20021122_wpr/173323","角球","CNA","Taiwan","quality","分钟/N;门/N;队友/N;发/V;前/N;分钟/N;下/V;球门/N;一/N;城/N","""<small>死守 不出 , 不论 攻守 , 但 下 半 场</small> 五十九 <u>分钟</u><sup>5.284</sup> , 醒吾 廖樱湾 <u>门</u><sup>3.907</sup> <u>前</u><sup>2.303</sup> 接获 <u>队友</u><sup>5.247</sup> <u>发</u><sup>2.277</sup> <span class='target'>角球</span> , 扫进 <u>球门</u><sup>6.029</sup> , <u>下</u><sup>3.484</sup> <u>一</u><sup>1.081</sup> <u>城</u><sup>2.768</sup> ; 八十六 <u>分钟</u><sup>5.284</sup> <small>, 醒吾 发 右翼 角球 , 球 飞越 第二 根</small>""",5.32145298528201,23.9307904295895,NA
"角球/N/CNA_CMN_20021122_wpr/173340","角球/N/CNA_CMN_20021122_wpr/173340","角球","CNA","Taiwan","quality","分钟/N;下/V;一/N;城/N;发/V;门柱/N;黄/N;球/N","""<small>门 前 接获 队友 发 角球 , 扫进 球门 ,</small> <u>下</u><sup>3.484</sup> <u>一</u><sup>1.081</sup> <u>城</u><sup>2.768</sup> ; 八十六 <u>分钟</u><sup>5.284</sup> , 醒吾 <u>发</u><sup>2.277</sup> 右翼 <span class='target'>角球</span> , <u>球</u><sup>4.985</sup> 飞越 第二 根 <u>门柱</u><sup>5.666</sup> , <u>黄</u><sup>3.212</sup> 春兰轻 摆入 <small>球 , 攻进 第三 球 , 终场 醒吾 三 零</small>""",11.750563578692,25.3900858066707,NA
"角球/N/XIN_CMN_19991204_wpr/48049","角球/N/XIN_CMN_19991204_wpr/48049","角球","XIN","Mainland","quality","分钟/N;号/N;9/N;战术/N;接到/V;队/N;分钟/N;抢/V;门/N;点头/V;球破门/N;后/N;11/N;前/N","""<small>。 上半场 , 主队 3 : 0 领先 。 第25</small> <u>分钟</u><sup>5.284</sup> , <u>9</u><sup>2.178</sup> <u>号</u><sup>3.293</sup> 周 <u>接到</u><sup>2.822</sup> 本 <u>队</u><sup>2.938</sup> 的 <u>战术</u><sup>4.213</sup> <span class='target'>角球</span> , <u>门</u><sup>3.907</sup> <u>前</u><sup>2.303</sup> <u>抢</u><sup>3.946</sup> <u>点头</u><sup>5.344</sup> <u>球破门</u><sup>7.023</sup> 。 <u>11</u><sup>2.41</sup> <u>分钟</u><sup>5.284</sup> <u>后</u><sup>1.317</sup> <small>, 16 号 沈鸣 下 一 城 。 过 了</small>""",-3.8891686836017,25.9179098235696,NA
"角球/N/XIN_CMN_20030517_wpr/49848","角球/N/XIN_CMN_20030517_wpr/49848","角球","XIN","Mainland","quality","分钟/N;一/N;下/N;仅/D;开/V;半/N;西班牙队/N;场/N;8/N;号/N;一/N;后/N;前/N;狮子/N","""<small>上半场 ( 40 分钟 ) 结束 时 改写 比分 。</small> <u>下</u><sup>1.182</sup> <u>半</u><sup>2.47</sup> <u>场</u><sup>2.471</sup> 开始 <u>仅</u><sup>1.918</sup> <u>一</u><sup>1.081</sup> <u>分钟</u><sup>5.284</sup> , <u>西班牙队</u><sup>2.852</sup> <u>开</u><sup>1.717</sup> <span class='target'>角球</span> <u>后</u><sup>1.317</sup> , <u>8</u><sup>2.132</sup> <u>号</u><sup>3.293</sup> 桑切斯 葡队门 <u>前</u><sup>2.303</sup> <u>一</u><sup>1.081</sup> 个 <u>狮子</u><sup>3.64</sup> <small>甩头 , 球 顶进 葡队 大门 。 但 葡队 让</small>""",33.1827259001038,12.0682585379998,NA
"角球/N/CNA_CMN_20020612_wpr/126868","角球/N/CNA_CMN_20020612_wpr/126868","角球","CNA","Taiwan","quality","射门/V;次/N;获得/N;半/N;次/N","""<small>运气 、 七 分 靠 技术 , 阿 根廷 今天</small> <u>射门</u><sup>6.632</sup> 二十 <u>次</u><sup>2.503</sup> , 瑞典 多 十三 <u>次</u><sup>2.503</sup> , <u>获得</u><sup>3.216</sup> <span class='target'>角球</span> 十一 <u>次</u><sup>2.503</sup> 瑞典 多 七 <u>次</u><sup>2.503</sup> , 但是 上 <u>半</u><sup>2.47</sup> <small>时 无论如何 抢攻 奏效 , 反而 瑞典 中场 安德 .</small>""",-9.88573472336342,-20.2700362838281,NA
"角球/N/CNA_CMN_20020603_wpr/151179","角球/N/CNA_CMN_20020603_wpr/151179","角球","CNA","Taiwan","quality","判/V;裁判/N;巴西队/N;出/V;球/N;裁判/N;犯规/V;一/N;红牌/N","""<small>. 安索 ︵ Hakan Unsal ︶ 和 巴西队 门将 盘球</small> , <u>球</u><sup>4.985</sup> <u>出</u><sup>1.157</sup> 了 界 外 , <u>裁判</u><sup>2.566</sup> <u>判</u><sup>1.557</sup> <u>巴西队</u><sup>3.419</sup> <span class='target'>角球</span> , 结 果安索 <u>犯规</u><sup>5.351</sup> , <u>裁判</u><sup>2.566</sup> 补上 <u>一</u><sup>1.081</sup> 张 <u>红牌</u><sup>5.773</sup> <small>给 哈坎 , 短 时间 内 土耳其队 拿 两 张</small>""",-42.441034703213,-20.8827303341213,8
"角球/N/XIN_CMN_20000929_wpr/21738","角球/N/XIN_CMN_20000929_wpr/21738","角球","XIN","Mainland","quality","分钟/N;3/N;获/V;得了/V;一/N;短/V;号/N;门将/N;射门/V","""<small>2 : 0 。 易边 战 , 澳大利亚队 攻势 减</small> , 到 <u>3</u><sup>1.993</sup> <u>分钟</u><sup>5.284</sup> , <u>获</u><sup>2.243</sup> <u>得了</u><sup>2.364</sup> <u>一</u><sup>1.081</sup> 个 <u>短</u><sup>3.555</sup> <span class='target'>角球</span> , 30 <u>号</u><sup>3.293</sup> 莫里斯 的 大力 <u>射门</u><sup>6.632</sup> 令 阿根廷 <u>门将</u><sup>4.649</sup> <small>安托尼斯卡 望尘莫及 。 比分 落后 的 局面 下 , 阿根廷队</small>""",-6.88589871004142,-11.4105856290459,NA
"角球/N/CNA_CMN_20020603_wpr/93964","角球/N/CNA_CMN_20020603_wpr/93964","角球","CNA","Taiwan","quality","攻势/N;反而/C;次/N;得/D;开/V","""<small>柯瓦奇 各 一 次 攻门 , 较 具 威胁 性</small> 外 , 其他 <u>攻势</u><sup>4.069</sup> 乏善可陈 , <u>反而</u><sup>1.409</sup> 是 十一 <u>次</u><sup>2.503</sup> <span class='target'>角球</span> , <u>开</u><sup>1.717</sup> <u>得</u><sup>1.729</sup> 令 墨西哥佬 胆颤心惊 。 「 老墨 」 <small>的 脚 底 功夫 优于 克罗埃西亚 , 虽然 获得 较</small>""",36.8295228709593,-16.1891194587332,NA
"角球/N/CNA_CMN_20021203_wpr/159046","角球/N/CNA_CMN_20021203_wpr/159046","角球","CNA","Taiwan","quality","分钟/N;开赛/N;赛/V;接应/V;一/N;第八/N;开/V;分钟/N;入网/N;第/N;时/N;劲射/V","""<small>路竹 高中 , 县长 苏焕智 的 助阵 下 , 北门</small> <u>一</u><sup>1.081</sup> <u>开赛</u><sup>3.494</sup> 气势如虹 , <u>开</u><sup>1.717</sup> <u>赛</u><sup>1.57</sup> <u>第八</u><sup>1.566</sup> <u>分钟</u><sup>5.284</sup> 黄子荣 <u>接应</u><sup>4.775</sup> <span class='target'>角球</span> , 第一时间 <u>劲射</u><sup>5.453</sup> <u>入网</u><sup>5.503</sup> ; <u>第</u><sup>2.036</sup> 五十 <u>分钟</u><sup>5.284</sup> <u>时</u><sup>1.893</sup> , <small>黄 正宗 添 一 球 , 终场 北门 二 零</small>""",1.37722631885722,33.5085077107539,NA
"角球/N/CNA_CMN_20020603_wpr/152036","角球/N/CNA_CMN_20020603_wpr/152036","角球","CNA","Taiwan","quality","后/N;踢/V;时/N;后卫/N;踢到/V","""<small>的 是 : 土耳其队 后卫 艾尔培 判 红牌 退 场</small> <u>后</u><sup>1.317</sup> , 意气用事 地 <u>踢</u><sup>4.415</sup> 狠球 , 李瓦度 准备 <u>踢</u><sup>4.415</sup> <span class='target'>角球</span> <u>时</u><sup>1.893</sup> , <u>后卫</u><sup>4.988</sup> 哈坎 勐将球 <u>踢到</u><sup>5.654</sup> 李瓦度 身 上 , <small>李瓦度 干脆 做 二 不休 地 掩面 倒地 , 韩籍主</small>""",-22.2193604490576,-32.6175872729271,NA
"角球/N/XIN_CMN_20020707_wpr/24845","角球/N/XIN_CMN_20020707_wpr/24845","角球","XIN","Mainland","quality","分钟/N;获/V;得/V;一/N;猛攻/V;得球/N;乱军/V;范志毅/N;之中/N;分/V;后/N;右脚/N;劲射/V","""<small>内 。 连 失 两 球 的 中远队 全 线</small> <u>猛攻</u><sup>5.949</sup> 。 第88 <u>分钟</u><sup>5.284</sup> , 中远队 <u>获</u><sup>2.243</sup> <u>得</u><sup>2.58</sup> <u>一</u><sup>1.081</sup> 个 <span class='target'>角球</span> , <u>乱军</u><sup>7.265</sup> <u>之中</u><sup>1.216</sup> <u>范志毅</u><sup>4.791</sup> <u>得球</u><sup>5.24</sup> <u>后</u><sup>1.317</sup> <u>右脚</u><sup>4.401</sup> <u>劲射</u><sup>5.453</sup> <u>分</u><sup>2.582</sup> 改写 <small>为 1 ∶ 2 。 这 是 中远队 与 深圳队</small>""",-12.2448717644773,7.8826502063987,NA
"角球/N/XIN_CMN_19990530_wpr/4903","角球/N/XIN_CMN_19990530_wpr/4903","角球","XIN","Mainland","quality","红桃/N;连续/V;得/D;队/N;K/F;冲顶/N;威胁/N;次/N","""<small>禁区 外挑 射入 网 。 终场 前 , 泰山队 防守</small> 有 些 懈怠 , 武汉 <u>红桃</u><sup>4.627</sup> <u>K</u><sup>2.555</sup> <u>队</u><sup>2.938</sup> <u>连续</u><sup>1.197</sup> <u>得</u><sup>1.729</sup> <span class='target'>角球</span> , 两 <u>次</u><sup>2.503</sup> <u>冲顶</u><sup>6.807</sup> 极 具 <u>威胁</u><sup>2.38</sup> , 反应 敏捷 <small>的 守门员 萨沙 化解 。 泰山队 下 一 轮 的</small>""",20.7900957436348,-32.066690598244,NA
"角球/N/CNA_CMN_20020531_wpr/170153","角球/N/CNA_CMN_20020531_wpr/170153","角球","CNA","Taiwan","quality","塞内加尔/N;没/V;角球/N;塞内加尔/N;城池/N;威胁/N;反而/C;获得/V","""<small>这 场 比赛 法国队 获得 六 次 角球 机会 ,</small> <u>塞内加尔</u><sup>2.753</sup> <u>没</u><sup>1.088</sup> 有 任何 <u>角球</u><sup>6.972</sup> , 但 席丹 缺阵 , <span class='target'>角球</span> 不但 <u>塞内加尔</u><sup>2.753</sup> 造成 <u>威胁</u><sup>2.38</sup> , <u>反而</u><sup>1.409</sup> 紧守 <u>城池</u><sup>4.984</sup> 即可 <u>获得</u><sup>2.932</sup> <small>最后 胜利 。 塞内加尔 二十三 名 球员 中 , 二十一</small>""",-4.33858992171458,-50.19461139297,NA
"角球/N/CNA_CMN_19950604_wpr/6995","角球/N/CNA_CMN_19950604_wpr/6995","角球","CNA","Taiwan","quality","击出/V;漂亮/V;","""<small>截球 , 才 抢得 先机 , 保住 发球局 , 但</small> 张德培 积极 抢攻 , <u>击出</u><sup>2.765</sup> 几 个 <u>漂亮</u><sup>3.203</sup> 的 左右 <span class='target'>角球</span> , 连取 三 局 , 拿下 第二 盘 。 双方 <small>第三 盘 前 六 局 各 有 斩获 , 攻破</small>""",35.3682854910735,33.2541674355771,NA
