,_id,lemma,newspaper,region,formality,_cws.model,_ctxt.model,model.x,model.y,cluster,inout
防线/N/CNA_CMN_19940610_wpr/68887,防线/N/CNA_CMN_19940610_wpr/68887,防线,CNA,Taiwan,quality,道/N;家庭/N;第二/N;,"""<small>的 诊断书 , 发挥 人员 的 道 德 勇气 。</small> 四 、 学校 是 <u>家庭</u><sup>1.029</sup> 之外 的 <u>第二</u><sup>1.216</sup> <u>道</u><sup>5.196</sup> 保护 <span class='target'>防线</span> , 加强 注 意 学童 的 异常 行为 , 必须 <small>存有 「 处理 了 , 处理 好不 是 学校 老师</small>""",4.51495249798535,-7.44048282105862,4,out
后卫/N/CNA_CMN_20031224_wpr/69839,后卫/N/CNA_CMN_20031224_wpr/69839,后卫,CNA,Taiwan,quality,分/N;史普利威尔/N;灰狼队/N;卡塞尔/N;摘下/V;场/N;投/V,"""<small>过去 的 纪录 是 克 里 夫兰 骑士队 佛雷 滋</small> 一九七七年 写下 的 二十八 <u>分</u><sup>2.14</sup> 。 <u>史普利威尔</u><sup>5.991</sup> 之外 , <u>灰狼队</u><sup>5.38</sup> <span class='target'>后卫</span> <u>卡塞尔</u><sup>5.757</sup> 全 <u>场</u><sup>2.07</sup> <u>投</u><sup>1.332</sup> 十九 中 十四 , 同样 <u>摘下</u><sup>2.697</sup> <small>三十一 分 , 而 灰狼队 当家 前锋 贾奈特 有 二十二</small>""",-6.19897978791455,0.622753466041673,NA,NA
后卫/N/XIN_CMN_19980625_wpr/4049,后卫/N/XIN_CMN_19980625_wpr/4049,后卫,XIN,Mainland,quality,突尼斯队/N;队员/N;受伤/V;名/N;黄牌/N;克莱顿/N;停赛/N,"""<small>一 场 艰苦 的 比赛 。 罗马尼亚队 哥伦比亚队 实力 更</small> 强 , 而 <u>突尼斯队</u><sup>3.676</sup> 有 三 <u>名</u><sup>1.344</sup> <u>队员</u><sup>3.432</sup> <u>受伤</u><sup>1.875</sup> , <span class='target'>后卫</span> <u>克莱顿</u><sup>6.109</sup> 由于 吃 了 两 张 <u>黄牌</u><sup>4.251</sup> 而 <u>停赛</u><sup>4.01</sup> 。 <small>当日 新闻 传真 照片 发稿 目录 任 重 而 道</small>""",-2.33172488354108,3.63074725943644,NA,NA
后卫/N/XIN_CMN_20010323_wpr/43652,后卫/N/XIN_CMN_20010323_wpr/43652,后卫,XIN,Mainland,quality,分钟/N;任意球/N;青年队/N;前/N;场/N;第三十八/N;35/N;射门/V;佩雷斯/N;打/V;米/N;球/N,"""<small>压力 , 但是 只 开花 结 果 。 比赛 进行到</small> <u>第三十八</u><sup>3.382</sup> <u>分钟</u><sup>3.904</sup> , 巴兰基亚 <u>青年队</u><sup>2.891</sup> 获得 <u>前</u><sup>1.403</sup> <u>场</u><sup>2.07</sup> <u>任意球</u><sup>4.704</sup> , <span class='target'>后卫</span> <u>佩雷斯</u><sup>1.795</sup> <u>35</u><sup>1.042</sup> <u>米</u><sup>1.275</sup> 开外 直接 <u>射门</u><sup>4.843</sup> , <u>球</u><sup>4.183</sup> <u>打</u><sup>2.112</sup> 方 <small>球门 横梁 上 弹 入网 内 。 下 半 场</small>""",1.97712958672201,0.64649404487641,NA,NA
防线/N/CNA_CMN_20030328_wpr/7388,防线/N/CNA_CMN_20030328_wpr/7388,防线,CNA,Taiwan,quality,卫队/N;巴格达/N;形成/N;面对/V;联军/N;战斗/N,"""<small>南北 夹击 巴 格达 。 伊拉克 最 精锐 的 共和</small> <u>卫队</u><sup>2.324</sup> 目前 距离 <u>巴格达</u><sup>1.38</sup> 附近 五十 英里 处 <u>形成</u><sup>1.559</sup> 包围 <span class='target'>防线</span> ， <u>联军</u><sup>1.815</sup> <u>面对</u><sup>1.302</sup> 艰困 的 <u>战斗</u><sup>1.719</sup> 。 事实 上 ， <small>联军 伊拉克 中部 到 南部 那 加褔 、 奈西利雅 一</small>""",2.87315497256166,-5.14163889331549,NA,NA
防线/N/XIN_CMN_19950810_wpr/18559,防线/N/XIN_CMN_19950810_wpr/18559,防线,XIN,Mainland,quality,道/N;第二/N;险情/N,"""<small>解放军 官兵 , 奋战 一 昼夜 , 筑起 了 1000多</small> 米 长 、 4 米 多 高 的 <u>第二</u><sup>1.216</sup> <u>道</u><sup>5.196</sup> <span class='target'>防线</span> 新堤 , 使 <u>险情</u><sup>2.882</sup> 得到 了 缓解 。 台 河闸 <small>溢洪 之后 , 王 民 放心 溢洪 堤 的 安全</small>""",4.43941066085347,-7.63839891553861,NA,NA
后卫/N/XIN_CMN_20010530_wpr/55513,后卫/N/XIN_CMN_20010530_wpr/55513,后卫,XIN,Mainland,quality,分钟/N;罚/V;卡利/N;美洲队/N;第二十三/N;出场/V;任意球/N;雷/N;斯/N;记/N;破门/N,"""<small>半 场 一 开始 , 罗萨利奥 中央队 的 埃罗斯 累计</small> 两 张黄牌 <u>罚</u><sup>3.748</sup> <u>出场</u><sup>3.512</sup> 。 <u>第二十三</u><sup>1.486</sup> <u>分钟</u><sup>3.904</sup> , <u>卡利</u><sup>2.803</sup> <u>美洲队</u><sup>4.02</sup> <span class='target'>后卫</span> 冈萨 <u>雷</u><sup>2.794</sup> <u>斯</u><sup>2.4</sup> 一 <u>记</u><sup>3.469</sup> 绝妙 的 <u>任意球</u><sup>4.704</sup> 直接 <u>破门</u><sup>4.71</sup> <small>, 分 变成 了 3 : 0 。 第三 十一</small>""",1.94029312549336,1.24074951807296,NA,NA
防线/N/XIN_CMN_20040718_wpr/43444,防线/N/XIN_CMN_20040718_wpr/43444,防线,XIN,Mainland,quality,分钟/N;开场/V;得分/N;,"""<small>身 披 2 号 球衣 , 出现 杰志队 的 后卫线</small> 上 , 并 <u>开场</u><sup>2.854</sup> 14 <u>分钟</u><sup>3.235</sup> 为主 队破门 <u>得分</u><sup>2.975</sup> 。 <span class='target'>防线</span> 上 和 德塞利 共 进退 的 , 是 露面 的 <small>中国 队前 国 脚 范志毅 。 退役 多 年 的</small>""",1.21857534674793,0.003401109542023,NA,NA
后卫/N/CNA_CMN_20020624_wpr/108086,后卫/N/CNA_CMN_20020624_wpr/108086,后卫,CNA,Taiwan,quality,;洪明/N;足赛/N,"""<small>影本 , 乡镇 市公所 申请 , 如此 , 追 溯至</small> 一月 , 只 九 月份 开始 计算 。 910624 南韩 <span class='target'>后卫</span> <u>洪明</u><sup>6.07</sup> 决定 世 <u>足赛</u><sup>2.099</sup> 结束 后 退休 ( 中央社 汉城 <small>二十四 日 法新电 ) 南韩 这 次 传奇性 踢进 世</small>""",-1.86509506743943,4.06409658286864,6,in
后卫/N/XIN_CMN_20030709_wpr/69233,后卫/N/XIN_CMN_20030709_wpr/69233,后卫,XIN,Mainland,quality,明星/N;BA/F;9/N;岁/N;名/N;后卫线/N;湖人队/N;空缺/N,"""<small>希望 的 湖人队 中 。 尽管 佩顿 7月 23日 35</small> <u>岁</u><sup>1.025</sup> , 但 这 <u>名</u><sup>1.344</sup> <u>9</u><sup>1.063</sup> <u>BA</u><sup>3.874</sup> 全 <u>明星</u><sup>3.165</sup> 组织 <span class='target'>后卫</span> 补充 <u>湖人队</u><sup>4.231</sup> <u>后卫线</u><sup>5.581</sup> 上 的 <u>空缺</u><sup>2.826</sup> 。 他 , 钱 <small>重要 , 重要 的 是 他 的 职业 生涯 中</small>""",-4.5119048535153,2.27502429070039,NA,NA
后卫/N/CNA_CMN_19950411_wpr/32198,后卫/N/CNA_CMN_19950411_wpr/32198,后卫,CNA,Taiwan,quality,分/N;钟/N;上场/V;,"""<small>胜利 。 比赛 中 先发 上阵 的 胡志强 , 总共</small> <u>上场</u><sup>3.898</sup> 二十八 <u>分</u><sup>2.14</sup> 多 <u>钟</u><sup>2.888</sup> , 任务 为 担任 供输 <span class='target'>后卫</span> , 纪录 上 只有 一 次 助功 和 一 个 <small>篮板 , 虽然 有 一 次 外线 出手 和 两</small>""",-4.22404728486844,-1.06010900242013,NA,NA
后卫/N/CNA_CMN_20020622_wpr/105785,后卫/N/CNA_CMN_20020622_wpr/105785,后卫,CNA,Taiwan,quality,塞内加尔/N;塞尔瓦/N;穿过/V;眼看/V;头顶/N;防线/N;马/N;里/N,"""<small>狄雷 ( Yildiray Basturk ) , 伊尔 狄雷 一 个</small> <u>头顶</u><sup>3.597</sup> , <u>眼看</u><sup>2.983</sup> <u>穿过</u><sup>2.701</sup> 了 <u>塞尔瓦</u><sup>5.825</sup> 的 <u>防线</u><sup>3.915</sup> , <u>塞内加尔</u><sup>1.529</sup> <span class='target'>后卫</span> <u>马</u><sup>1.647</sup> <u>里</u><sup>1.392</sup> . 狄欧普 ( Pape Malik Diop ) 给 <small>大脚 扫出界 。 下 半 场 第五十二 分钟 , 土耳其</small>""",4.34163884218515,-0.966657778486101,NA,NA
后卫/N/CNA_CMN_20020809_wpr/45355,后卫/N/CNA_CMN_20020809_wpr/45355,后卫,CNA,Taiwan,quality,控球/N;犹他/N;皇家/N;网罗/N;,"""<small>生涯 五 年 来 的 表现 。 未来 担任 任</small> <u>犹他</u><sup>3.981</sup> 去年 选秀会 上 <u>皇家</u><sup>2.262</sup> 马德里 <u>网罗</u><sup>2.797</sup> 进来 的 <u>控球</u><sup>6.746</sup> <span class='target'>后卫</span> 罗培兹 的 指导 。 910809 香港 地铁 使用 韩制 车厢 <small>产生 衔接 问题 ( 中央社 记者 陈倖嫚 香港 九 日</small>""",-3.05740826949694,-0.651178028413916,NA,NA
后卫/N/XIN_CMN_19940625_wpr/48695,后卫/N/XIN_CMN_19940625_wpr/48695,后卫,XIN,Mainland,quality,分钟/N;进攻/V;巴西队/N;第六十五/N;发起/V;防守/V;对方/N;前锋/N;忙/V,"""<small>迫使 对手 疲于奔命 进行 防守 而 腾出 手 打 反击</small> 。 <u>第六十五</u><sup>3.836</sup> <u>分钟</u><sup>3.904</sup> <u>巴西队</u><sup>3.372</sup> <u>发起</u><sup>1.376</sup> 一 次 <u>进攻</u><sup>3.434</sup> 。 麦隆队 <span class='target'>后卫</span> <u>忙</u><sup>1.49</sup> <u>防守</u><sup>4.549</sup> <u>对方</u><sup>4.449</sup> 最 厉害 的 两 个 <u>前锋</u><sup>5.759</sup> , <small>巴西 队 中 后卫 桑托斯 知 何时 跑到 对方 门</small>""",1.96426726637285,-0.298111095850641,NA,NA
后卫/N/XIN_CMN_19930510_wpr/36295,后卫/N/XIN_CMN_19930510_wpr/36295,后卫,XIN,Mainland,quality,进攻/V;前/N;场/N;突破/N;防守/V;墨队/N;防线/N,"""<small>成功 , 分 扳平 。 下 半 场 , 加队</small> 调整 队伍 , 加强 <u>前</u><sup>1.403</sup> <u>场</u><sup>2.07</sup> <u>进攻</u><sup>3.434</sup> 力量 , 但 <span class='target'>后卫</span> <u>防守</u><sup>4.549</sup> 明显 减弱 , 使 <u>墨队</u><sup>4.591</sup> 几 次 <u>突破</u><sup>2.264</sup> <u>防线</u><sup>3.915</sup> <small>。 第八十三 分钟 时 , 桑切斯 给 加队 球门 正中</small>""",1.65281020779888,-1.50379111699498,NA,NA
后卫/N/XIN_CMN_20010816_wpr/20945,后卫/N/XIN_CMN_20010816_wpr/20945,后卫,XIN,Mainland,quality,失误/N;越位/V;队/N;平行/V;失误/N;站位/N,"""<small>强调 , 后卫 队员 大胆 压 上 , 第一时间 同时</small> 压出 , 避免 造 <u>越位</u><sup>4.701</sup> <u>失误</u><sup>4.347</sup> , 中 国 <u>队</u><sup>2.841</sup> <span class='target'>后卫</span> <u>平行</u><sup>2.228</sup> <u>站位</u><sup>5.35</sup> , 这 种 <u>失误</u><sup>4.347</sup> 非常 危险 。 两 <small>名 中场 “ 自由人 ” 李 铁 、 马明宇 沈祥福</small>""",2.03266716430014,-0.439590711608022,NA,NA
后卫/N/XIN_CMN_19940619_wpr/23221,后卫/N/XIN_CMN_19940619_wpr/23221,后卫,XIN,Mainland,quality,分钟/N;抢/V;87/N;哈吉/N;拉杜乔尤/N;传/V;空门/N;封堵/V;射进/V;前/N;球/N,"""<small>二 个 入球 哈吉 半 吊 半 射 所得 。</small> <u>87</u><sup>1.48</sup> <u>分钟</u><sup>3.904</sup> , 是 <u>哈吉</u><sup>4.501</sup> 长 <u>传</u><sup>2.556</sup> , <u>拉杜乔尤</u><sup>6.579</sup> <u>抢</u><sup>2.702</sup> <span class='target'>后卫</span> <u>封堵</u><sup>5.112</sup> <u>前</u><sup>1.403</sup> , <u>球</u><sup>4.183</sup> <u>射进</u><sup>4.541</sup> <u>空门</u><sup>5.026</sup> 。 A 组 目前 <small>赛完 第一 轮 。 罗马尼亚队 胜 了 最 强 的</small>""",3.00426809801575,0.89075744047425,NA,NA
防线/N/CNA_CMN_19960924_wpr/84653,防线/N/CNA_CMN_19960924_wpr/84653,防线,CNA,Taiwan,quality,道/N;,"""<small>三重 医院 同时 吸收 健保 给付 的 费用 , 主动</small> 提供 人类乳突病毒 筛检 , 为 妇 女 多 一 <u>道</u><sup>5.196</sup> <span class='target'>防线</span> 。 台北县 立 三重 医院 开办 「 妇女 癌症 筛检 <small>中心 」 , 子宫颈癌 以及 卵巢癌 、 子宫 内膜癌 属于</small>""",4.38852150198003,-7.4463125605026,4,out
防线/N/CNA_CMN_19980608_wpr/11438,防线/N/CNA_CMN_19980608_wpr/11438,防线,CNA,Taiwan,quality,莫亚/N;之下/N;场/N;莫亚/N;攻破/V;巴西/N,"""<small>领先 , 至 第四 局 赛 后 保持 战果 ,</small> 随后 <u>莫亚</u><sup>3.699</sup> 全 <u>场</u><sup>1.275</sup> 「 钉球 」 封锁 <u>之下</u><sup>1.104</sup> , <span class='target'>防线</span> <u>攻破</u><sup>5.467</sup> , 一蹶不振 , 臣服 <u>莫亚</u><sup>3.699</sup> 的 拍下 。 <u>巴西</u><sup>1.029</sup> <small>的 世界性 足球 王比利 今天 应邀 公开赛 的 冠 亚</small>""",1.03691148045505,0.704025745660543,NA,NA
后卫/N/CNA_CMN_19930630_wpr/145108,后卫/N/CNA_CMN_19930630_wpr/145108,后卫,CNA,Taiwan,quality,号/N;分/N;进攻/V;分/N,"""<small>、 十四 号 葛 玲 ( 十五 分 ) 、</small> 十三 <u>号</u><sup>2.792</sup> 葛莉娃 ( 十四 <u>分</u><sup>2.14</sup> ) 与 四 <u>号</u><sup>2.792</sup> <span class='target'>后卫</span> 米可海洛娃 ( 十三 <u>分</u><sup>2.14</sup> ) 力挣 , <u>进攻</u><sup>3.434</sup> 或 移位 <small>速度 上 差 日 本 队 一 大 截 ,</small>""",1.73406592191801,-1.49167454125656,NA,NA
后卫/N/XIN_CMN_19980206_wpr/27127,后卫/N/XIN_CMN_19980206_wpr/27127,后卫,XIN,Mainland,quality,奥兰多/N;魔术队/N;・/F;挑起/V;哈达威/N;穆托姆博/N;角色/N;・/F;出任/V,"""<small>夫兰 骑士 的 肖恩 ・ 坎普 担当 前锋 角色 ;</small> <u>奥兰多</u><sup>4.24</sup> <u>魔术队</u><sup>4.898</sup> 的 安弗尼 <u>.</u><sup>3.047</sup> <u>哈达威</u><sup>5.731</sup> <u>挑起</u><sup>1.864</sup> 另 一 个 <span class='target'>后卫</span> <u>角色</u><sup>1.366</sup> ; 而 亚特兰大 老鹰 的 德金比 <u>.</u><sup>3.047</sup> <u>穆托姆博</u><sup>5.917</sup> <u>出任</u><sup>1.279</sup> <small>中锋 。 西部 联盟 的 发 阵容 是 后卫 库比</small>""",-5.55134928063204,1.83777392881885,NA,NA
后卫/N/XIN_CMN_20010915_wpr/30006,后卫/N/XIN_CMN_20010915_wpr/30006,后卫,XIN,Mainland,quality,发/N;守门员/N;阵容/N;江津/N;中国队/N;孙继海/N;吴承锳/N;李伟/N;范志毅/N;中场/N;峰/N,"""<small>强赛 的 中国 足球队 今晚 这里 迎战 乌兹别克斯 坦 队</small> 。 <u>中国队</u><sup>2.942</sup> 的 首 <u>发</u><sup>2.623</sup> <u>阵容</u><sup>3.827</sup> 是 <u>守门员</u><sup>5.705</sup> <u>江津</u><sup>5.286</sup> , <span class='target'>后卫</span> <u>孙继海</u><sup>5.385</sup> 、 <u>李伟</u><sup>3.836</sup> <u>峰</u><sup>1.43</sup> 、 <u>范志毅</u><sup>5.128</sup> 、 <u>吴承锳</u><sup>6.327</sup> , <u>中场</u><sup>5.738</sup> <small>李 铁 、 李霄鹏 、 马明宇 、 祁宏 , 前锋</small>""",0.529562559739236,2.94468157936413,NA,NA
后卫/N/XIN_CMN_19940409_wpr/49573,后卫/N/XIN_CMN_19940409_wpr/49573,后卫,XIN,Mainland,quality,面对/V;网/N;球员/N;哥伦比亚队/N;对方/N;不佳/V;显得/V;防守/N;队/N,"""<small>射门 , 球 穿过 哥伦比亚 守门员 的 五指 关 飞入</small> <u>网</u><sup>1.89</sup> 底 。 <u>哥伦比亚队</u><sup>3.74</sup> <u>球员</u><sup>3.382</sup> 状态 <u>不佳</u><sup>1.325</sup> , <u>面对</u><sup>1.246</sup> <u>对方</u><sup>4.449</sup> <span class='target'>后卫</span> 构成 的 <u>防守</u><sup>4.526</sup> 屏障 <u>显得</u><sup>1.393</sup> 一筹莫展 。 两 <u>队</u><sup>2.841</sup> 国外 <small>俱乐部 效力 的 球星 参加 这 场 比赛 。 克林顿</small>""",0.641650274605591,-0.807917197714698,NA,NA
防线/N/CNA_CMN_19970926_wpr/19393,防线/N/CNA_CMN_19970926_wpr/19393,防线,CNA,Taiwan,quality,;司法/N,"""<small>相较 之下 , 我国 这 方面 的 立法 落后 许多</small> , 立法 脚步 。 林丰喜 说 , 保护 被害人 的 <span class='target'>防线</span> 包括 <u>司法</u><sup>2.769</sup> 诉讼 、 金 钱 补偿 、 身心 复健 <small>等 三 方面 的 保护 , 但 目前 行政院 对立</small>""",4.34639000165655,-5.84370453628604,NA,NA
后卫/N/XIN_CMN_20000926_wpr/20428,后卫/N/XIN_CMN_20000926_wpr/20428,后卫,XIN,Mainland,quality,分钟/N;入/V;4/N;禁区/N;铲球/N;裁判/N;布雷/V;后面/N;斯/N;绊倒/V,"""<small>扳平 。 姆博马 是 本 场 比赛 喀麦隆队 的 功臣</small> , <u>4</u><sup>1.743</sup> <u>分钟</u><sup>3.904</sup> 之后 , 他 <u>入</u><sup>1.47</sup> <u>禁区</u><sup>5.39</sup> 智 利 <span class='target'>后卫</span> 康特 里拉 <u>斯</u><sup>2.4</sup> <u>后面</u><sup>1.892</sup> <u>铲球</u><sup>5.662</sup> <u>绊倒</u><sup>6.068</sup> , 法国 <u>裁判</u><sup>2.798</sup> <u>布雷</u><sup>3.372</sup> <small>豫 地 判罚 点球 。 阿森纳 新星 劳伦 干净 利落</small>""",3.06956013531338,1.70944673793893,NA,NA
后卫/N/XIN_CMN_19971205_wpr/16910,后卫/N/XIN_CMN_19971205_wpr/16910,后卫,XIN,Mainland,quality,主力/N;喀麦隆队/N;队/N;・/F;马尔蒂/N;尼/N,"""<small>的 对手 早 一些 。 ” 意大利队 同 智利队 、</small> <u>喀麦隆队</u><sup>3.551</sup> 和 奥地利 队分 一 组 , 该 <u>队</u><sup>2.841</sup> <u>主力</u><sup>4.634</sup> <span class='target'>后卫</span> 保 <u>.</u><sup>3.047</sup> <u>马尔蒂</u><sup>5.166</sup> <u>尼</u><sup>1.962</sup> 说 : “ 分组 令 人 <small>满意 的 。 我们 必须 确保 小组 第一 出线 ,</small>""",-1.90648677402765,5.43891930399336,NA,NA
后卫/N/XIN_CMN_19990717_wpr/8126,后卫/N/XIN_CMN_19990717_wpr/8126,后卫,XIN,Mainland,quality,号/N;3/N;中场/N;记/N;对方/N;打/V;远射/V;号/N;队友/N;7/N;身/N,"""<small>犯规 领得 黄牌 。 80 分钟 时 , 加佳 队</small> <u>3</u><sup>1.518</sup> <u>号</u><sup>2.792</sup> 何洪光 <u>中场</u><sup>5.738</sup> 一 <u>记</u><sup>3.469</sup> <u>远射</u><sup>4.832</sup> , <u>打</u><sup>2.112</sup> <u>对方</u><sup>4.449</sup> <span class='target'>后卫</span> <u>身</u><sup>1.799</sup> 上 。 他 的 <u>队友</u><sup>3.448</sup> 、 <u>7</u><sup>1.431</sup> <u>号</u><sup>2.792</sup> 邬坚 <small>抢点 成功 , 一 脚 破门 , 分 扳成 1</small>""",3.2569108281561,1.05798131164877,NA,NA
后卫/N/CNA_CMN_20010808_wpr/125940,后卫/N/CNA_CMN_20010808_wpr/125940,后卫,CNA,Taiwan,quality,岁/N;诺/F;夫/N,"""<small>后 来 台 。 今年 俄罗斯队 共有 十七 位 球员</small> , 年龄 最 大 的 是 三十 一 <u>岁</u><sup>1.025</sup> 的 <span class='target'>后卫</span> 雀 <u>诺</u><sup>2.297</sup> <u>夫</u><sup>1.724</sup> CHERN OV ) , 年龄 最 小 <small>的 是 十六 岁 的 波可赛 ( PAVEL PODKOLZINE )</small>""",-0.661515213941748,7.12656984716351,NA,NA
后卫/N/XIN_CMN_19970612_wpr/12991,后卫/N/XIN_CMN_19970612_wpr/12991,后卫,XIN,Mainland,quality,员/N;国家队/N;4/N;归队/V;小将/N;王鹏/N;孙继海/N;八一/N;中场/N;万达队/N;大连/N;队/N,"""<small>今天 证实 前锋 李金羽 和 中场 李铁 、 隋东亮 和</small> 张效瑞 <u>4</u><sup>1.743</sup> <u>员</u><sup>1.026</sup> <u>小将</u><sup>2.376</sup> <u>归队</u><sup>3.073</sup> 出征 之外 , <u>国家队</u><sup>3.328</sup> 的 <span class='target'>后卫</span> <u>孙继海</u><sup>5.385</sup> , <u>大连</u><sup>1.265</sup> <u>万达队</u><sup>3.402</sup> 的 <u>中场</u><sup>5.738</sup> <u>王鹏</u><sup>3.656</sup> 和 <u>八一</u><sup>2.503</sup> <u>队</u><sup>2.841</sup> <small>的 门将 李蕾 蕾 , 前往 马来西亚 助 青年军 一臂之力</small>""",-1.52557094076777,3.71717366646926,6,in
防线/N/CNA_CMN_20040104_wpr/47498,防线/N/CNA_CMN_20040104_wpr/47498,防线,CNA,Taiwan,quality,撕裂/V;中广/N;节/N;中广/N,"""<small>, 帮助 裕隆 取得 四十八 三十六 的 领先 ; 第三</small> <u>节</u><sup>1.461</sup> 陈信安 手 风 减 , 只 手 <u>撕裂</u><sup>3.972</sup> <u>中广</u><sup>2.04</sup> <span class='target'>防线</span> , 加上 <u>中广</u><sup>2.04</sup> 只要 出手 中 , 篮板 落入 曾文鼎 <small>手 中 , 尽管 第三 节 中广 落后 的 差距</small>""",-1.47687665355433,-2.44755527399117,NA,NA
后卫/N/CNA_CMN_19940623_wpr/40776,后卫/N/CNA_CMN_19940623_wpr/40776,后卫,CNA,Taiwan,quality,分/N;新人/N;卡塞尔/N;分/N;表现/N;不错/V;得/V;史密斯/N,"""<small>MVP 之 无 愧 非 他 属 , 其他 麦克斯威尔</small> 获 十七 <u>分</u><sup>2.14</sup> 、 <u>新人</u><sup>1.889</sup> 「 菜鸟 」 <u>卡塞尔</u><sup>5.757</sup> 和 <span class='target'>后卫</span> <u>史密斯</u><sup>3.115</sup> <u>得</u><sup>2.079</sup> 十三 <u>分</u><sup>2.14</sup> , 有 <u>不错</u><sup>1.341</sup> 的 <u>表现</u><sup>1.713</sup> 。 <small>尼克队 大 中锋 尤英 上 半 场 四 分 下</small>""",-5.95833760758157,0.369292238931118,NA,NA
防线/N/CNA_CMN_20020531_wpr/3086,防线/N/CNA_CMN_20020531_wpr/3086,防线,CNA,Taiwan,quality,跌破/V;心理/N;欧元/N;低点/N;汇率/N,"""<small>。 」 美元 贬值 是 投资人 买兴 高 的 原因</small> 。 美元 今天 一 度 <u>跌破</u><sup>3.689</sup> 123 日圆 的 <u>心理</u><sup>3.115</sup> <span class='target'>防线</span> , <u>欧元</u><sup>1.121</sup> <u>汇率</u><sup>1.407</sup> 跌到 十六 个 月 以来 的 <u>低点</u><sup>2.481</sup> <small>。 美元 纽约 汇市 收盘 123.29 日圆 , 昨天 跌</small>""",0.313916190030026,-5.04009598356279,NA,NA
后卫/N/CNA_CMN_20020828_wpr/97702,后卫/N/CNA_CMN_20020828_wpr/97702,后卫,CNA,Taiwan,quality,菲律宾队/N;落后/V;三十九/N;中华队/N;中锋/N;节/N;攻下/V;发威/V,"""<small>前 拿 七 分 , 上 半 场 打完 ,</small> <u>中华队</u><sup>1.308</sup> 三十六 <u>三十九</u><sup>1.323</sup> <u>落后</u><sup>1.125</sup> 。 <u>菲律宾队</u><sup>2.312</sup> 的 <u>中锋</u><sup>5.477</sup> 莱帕希 与 <span class='target'>后卫</span> 狄马拿汉 第三 <u>节</u><sup>1.882</sup> 联 手 <u>发威</u><sup>3.308</sup> , 里应外合 <u>攻下</u><sup>4.135</sup> 十四 <small>分 , 菲律宾队 第三 节 结束 时 , 领先 的</small>""",-4.70651737463955,0.099777993472519,NA,NA
后卫/N/XIN_CMN_20040403_wpr/19349,后卫/N/XIN_CMN_20040403_wpr/19349,后卫,XIN,Mainland,quality,菲戈/N;停/V;员/N;缺席/V;伤/N;皇马/N;齐整/V,"""<small>后 回到 了 皇马 。 齐达 内 的 脚踝 伤</small> 无 大碍 , 而 <u>菲戈</u><sup>3.943</sup> 度过 了 <u>停</u><sup>1.146</sup> 赛期 。 <span class='target'>后卫</span> 赫尔格拉 <u>伤</u><sup>3.0</sup> <u>缺席</u><sup>2.359</sup> 外 , 目前 <u>皇马</u><sup>4.182</sup> 人 <u>员</u><sup>1.026</sup> <u>齐整</u><sup>4.492</sup> <small>, 最 强 的 阵容 出战 联赛 比赛 。 (</small>""",-1.78100817810351,4.03328159383267,6,in
后卫/N/XIN_CMN_20030316_wpr/62132,后卫/N/XIN_CMN_20030316_wpr/62132,后卫,XIN,Mainland,quality,白洁/V;球门区/N;对方/N;法国队/N;球门/N;接球/V;抽射/V;球/N,"""<small>时 , 中国队 的 孙雯 反击 中将球 传给 张欧影 ,</small> 埋 伏 <u>对方</u><sup>4.449</sup> <u>球门区</u><sup>5.902</sup> 附近 的 <u>白洁</u><sup>5.723</sup> 吸引住 <u>法国队</u><sup>3.579</sup> 的 <span class='target'>后卫</span> , 孙 雯突 前 <u>接球</u><sup>5.104</sup> <u>抽射</u><sup>5.51</sup> , <u>球</u><sup>4.183</sup> 挂 <u>球门</u><sup>4.757</sup> <small>左上角 入网 。 中国队 上半场 的 首 次 反击 获</small>""",3.78834316283364,0.769231267318268,NA,NA
后卫/N/XIN_CMN_20040208_wpr/55387,后卫/N/XIN_CMN_20040208_wpr/55387,后卫,XIN,Mainland,quality,分钟/N;诺/F;罗马队/N;尤文图斯/N;禁区/N;队/N;命中/V;蒙特罗/N;主罚/V;点球/N;分/V;放倒/V,"""<small>射击 中 门楣 。 下 半 时 开场 后 8</small> <u>分钟</u><sup>3.904</sup> , <u>罗马队</u><sup>4.239</sup> 的 卡萨 <u>诺</u><sup>2.297</sup> <u>禁区</u><sup>5.39</sup> 内 <u>尤文图斯</u><sup>3.806</sup> <u>队</u><sup>2.841</sup> <span class='target'>后卫</span> <u>蒙特罗</u><sup>5.24</sup> <u>放倒</u><sup>4.945</sup> , 托蒂 <u>主罚</u><sup>4.526</sup> <u>点球</u><sup>4.396</sup> <u>命中</u><sup>3.882</sup> , <u>分</u><sup>1.767</sup> 变成 <small>2 : 0 。 3 分钟 后 , 蒙 特罗</small>""",1.80353140727605,1.48713563662225,NA,NA
防线/N/CNA_CMN_19971017_wpr/42224,防线/N/CNA_CMN_19971017_wpr/42224,防线,CNA,Taiwan,quality,;防卫/V;防卫/N,"""<small>目前 外汇 价格 算 合理 。 合理 的 外汇 价格</small> , 央行 有 「 自己 的 看法 」 , 同时 <span class='target'>防线</span> 之内 尽力 <u>防卫</u><sup>1.595</sup> , 而 十几 天 前 的 <u>防卫</u><sup>2.788</sup> <small>措施 奏效 。 他 强调 , 目前 投机客 不但 「</small>""",3.13644460214903,-5.74211898591157,NA,NA
