0.011198294,No.,Variety,Item,Causation,CrLocus,CrSynt,CrSem,CrPers,CrDef,CrIntent,ModalVerb,CseModality,CseAdverb,CseAdv,CseNeg,CeSynt,CeSem,CePers,CeDef,CeControl,CeRole,CsedModalVerb,CsedModality,CsedAdverb,CsedAdv,CsedNeg,CrCeCoref,Pred,PredSynt,PredSem,CsedProsody,CsedSemS,CsedSemT,Structure,ClauseType
0.938074553,341,sg,shi,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,_??,trans,telic,pstv,phy,social,sg,main
0.269718617,436,ml,shi,yes,distant,cl,event,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????__,trans,telic,pstv,ment,ment,sg,main
0.60895557,2680,sg,rang,yes,distant,np,anim,3,indef,intent,_,ability,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,___,copula,telic,pstv,phy,ment,sg,main
0.357984221,505,ml,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,_??_,degree,no,no,_??,trans,state,pstv,phy,phy,mul,main
0.090022923,679,sg,ling,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,yes,agent,??,nece,??_,time,no,no,????_,intrans,telic,ntrl,phy,phy,mul,main
0.698774166,680,sg,ling,yes,adjacent2,cl,anim,1,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,___,trans,state,neg,ment,ment,sg,main
0.186831018,415,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,??,poss,_??_,degree,no,no,_??_,adj,state,neg,ment,ment,sg,main
0.723581449,162,tw,shi,yes,distant,na,na,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,_??,ability,__??,manner,no,no,__,trans,atelic,ntrl,phy,phy,sg,main
0.324066796,451,sg,shi,yes,adjacent,cl,event,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,????,intrans,telic,pstv,phy,social,mul,main
0.886368638,172,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,___,trans,telic,ntrl,phy,social,sg,main
0.33008799,552,tw,rang,yes,adjacent,np,anim,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,____,trans,telic,pstv,ment,ment,sg,main
0.601356645,183,tw,shi,yes,distant,cl,inanim,3,indef,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??__,intrans,telic,ntrl,phy,phy,sg,main
0.332515497,187,tw,shi,yes,implicit,cl,inanim,na,na,intent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,_??,trans,telic,ntrl,ment,social,sg,main
0.675462408,630,tw,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,_____,idiom,telic,pstv,phy,social,sg,main
0.708662894,217,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,patient,_,ability,NA,none,no,no,????_,intrans,telic,pstv,social,social,sg,main
0.40461432,228,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,theme,NA,none,_??_,time,no,no,___,trans,state,ntrl,phy,social,sg,main
0.688145179,694,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,event,3,indef,no,theme,NA,none,_,degree,no,no,??__,adj,state,pstv,social,social,sg,main
0.542732009,733,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,_,degree,no,no,_,adj,state,pstv,social,social,sg,main
0.549443481,742,tw,rang,yes,distant,cl,inanim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??__,intrans,telic,pstv,ment,social,mul,main
0.960846644,754,tw,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??,trans,telic,pstv,ment,social,sg,main
0.293872919,1458,sg,rang,yes,distant,np,anim,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,yes,no,??__,adj,state,neg,ment,ment,sg,main
0.066645694,620,ml,shi,yes,distant,na,na,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,????,copula,telic,ntrl,social,social,sg,main
0.822607726,633,ml,shi,yes,distant,np,anim,3,indef,intent,NA,none,NA,none,no,np,inanim,3,def,no,befry,NA,none,NA,none,no,no,___????_,idiom,telic,pstv,phy,phy,sg,main
0.683216959,807,tw,rang,yes,distant,cl,inanim,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??__,trans,telic,ntrl,social,social,sg,main
0.552386257,821,tw,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,___,intrans,telic,ntrl,phy,social,sg,main
0.510838431,836,tw,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,____,trans,telic,pstv,phy,social,sg,main
0.020266295,1494,sg,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,????,time,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,_??_??__,adj,state,neg,ment,ment,sg,main
0.461356487,536,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,????,time,no,no,????_,intrans,telic,neg,phy,social,sg,main
0.216012337,1507,sg,rang,yes,adjacent,np,anim,3,indef,intent,NA,none,NA,none,no,np,anim,3,def,no,agent,NA,none,NA,none,no,no,_??_,trans,telic,pstv,phy,ment,sg,main
0.713726445,872,tw,rang,yes,implicit,na,na,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,??_,degree,no,no,????_,intrans,telic,neg,phy,social,sg,main
0.724102356,547,sg,shi,yes,implicit,na,na,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,_??__,time,no,no,????,adj,state,ntrl,phy,phy,sg,main
0.498699182,910,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,??????,manner,no,no,??__,trans,atelic,pstv,ment,ment,sg,main
0.787052737,685,ml,shi,yes,implicit,cl,inanim,na,na,unintent,_,ability,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,___,copula,telic,ntrl,phy,phy,sg,main
0.332152967,904,tw,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_,trans,telic,pstv,social,social,sg,main
0.092509704,1043,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,__,time,no,no,_,trans,telic,ntrl,phy,phy,sg,main
0.845689296,1056,tw,rang,yes,implicit,na,na,na,na,unintent,??__,poss,NA,none,yes,np,anim,3,def,yes,expcer,NA,none,NA,none,no,no,????_,trans,state,neg,ment,ment,sg,main
0.106832399,416,ml,rang,yes,distant,np,anim,3,indef,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,_????_??_,manner,no,no,_??_,trans,telic,pstv,social,social,sg,main
0.503372087,1801,sg,rang,yes,distant,np,inanim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??_??,trans,telic,ntrl,ment,ment,sg,main
0.903150503,1833,sg,rang,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,_????___,time,no,no,_??_,trans,atelic,pstv,phy,ment,sg,main
0.649092943,1103,tw,rang,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,event,3,indef,no,patient,NA,none,NA,none,no,no,??__,intrans,telic,ntrl,phy,social,sg,main
0.538886172,732,ml,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,_____,adj,state,pstv,social,social,sg,main
0.106792871,1171,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,_,trans,telic,neg,phy,phy,sg,main
0.829802346,2035,sg,rang,yes,adjacent2,cl,event,na,na,unintent,_,ability,NA,none,no,np,inanim,3,def,no,theme,NA,none,_,degree,no,no,_????,adj,state,pstv,phy,social,sg,main
0.17291802,782,ml,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,__,time,no,no,??__,trans,telic,pstv,social,social,sg,main
0.150941459,1182,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,????,time,no,no,??__,intrans,telic,neg,phy,social,sg,main
0.594166626,1193,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,??__??,degree,no,no,_??,trans,telic,ntrl,ment,social,sg,main
0.420582483,807,ml,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,_,ability,NA,none,no,no,??___,trans,telic,pstv,ment,social,mul,main
0.879738128,1217,tw,rang,yes,distant,cl,event,na,na,unintent,_,ability,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,___,trans,telic,pstv,social,social,sg,main
0.452535387,830,ml,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,___,trans,state,neg,social,social,sg,main
0.803097178,387,tw,shi,yes,adjacent2,cl,event,na,na,unintent,__??,poss,NA,none,no,np,anim,3,def,no,patient,NA,none,_,range,no,no,__,trans,telic,neg,social,social,sg,main
0.09035083,1338,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,__??,nece,NA,none,yes,no,___,trans,state,neg,ment,ment,sg,main
0.68435617,392,tw,shi,yes,distant,np,anim,3,indef,intent,_,ability,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,___,trans,state,ntrl,phy,social,sg,main
0.998769086,901,ml,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,__,manner,no,no,___??,trans,telic,pstv,phy,social,sg,main
0.95233055,2562,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,_??_,oth,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??,intrans,atelic,ntrl,social,social,sg,main
0.260841147,2596,sg,rang,yes,distant,np,anim,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??_????????,idiom,state,pstv,ment,social,sg,main
0.26643691,561,ml,rang,yes,distant,np,anim,3,indef,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,NA,none,no,no,????_,trans,atelic,pstv,phy,social,sg,main
0.426393371,943,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,??,time,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,___,intrans,telic,neg,phy,social,sg,main
0.519631198,2638,sg,rang,yes,distant,np,anim,3,def,unintent,NA,none,NA,none,yes,np,anim,3,def,yes,expcer,NA,none,NA,none,no,no,___,trans,atelic,ntrl,phy,ment,mul,main
0.89132585,2657,sg,rang,yes,implicit,cl,inanim,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,????_,trans,telic,pstv,ment,social,mul,main
0.395960827,2660,sg,rang,yes,distant,np,anim,3,def,intent,NA,none,??,time,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,___,intrans,atelic,pstv,social,social,sg,main
0.510704401,577,ml,rang,yes,distant,cl,event,3,indef,intent,_??,ability,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??_??,trans,telic,pstv,ment,social,mul,main
0.961142783,578,ml,rang,yes,implicit,na,na,na,na,intent,??___,poss,NA,none,yes,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,_??__??_,intrans,atelic,ntrl,social,social,mul,main
0.120899607,447,tw,shi,yes,distant,np,event,3,def,unintent,_??_,poss,??,time,no,np,inanim,3,def,no,theme,NA,none,??????,time,no,no,????_,trans,telic,neg,phy,social,sg,main
0.114557564,969,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,????_,time,no,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,___,trans,telic,pstv,social,social,sg,main
0.446918802,1480,tw,rang,yes,implicit,cl,event,na,na,intent,_,ability,NA,none,no,np,anim,3,def,yes,expcer,NA,none,NA,none,no,no,??__,intrans,telic,ntrl,phy,social,mul,main
0.988639649,1017,ml,shi,yes,distant,np,anim,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,patient,NA,none,NA,none,no,no,??__,intrans,telic,ntrl,phy,social,sg,main
0.00948506,1019,ml,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,___,trans,atelic,pstv,social,social,sg,main
0.227264074,1524,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,_,ability,????_,degree,no,no,_??,trans,telic,ntrl,ment,social,sg,main
0.931112799,2773,sg,rang,yes,distant,pron,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,__,trans,telic,ntrl,social,social,sg,main
0.015582673,1577,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,___,intrans,telic,neg,social,social,sg,main
0.429069531,1599,tw,rang,yes,adjacent2,cl,event,na,na,unintent,_,ability,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,____,trans,telic,pstv,ment,ment,sg,main
0.492283068,479,tw,shi,yes,adjacent2,cl,event,na,na,unintent,_,ability,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,___,intrans,atelic,pstv,phy,social,sg,main
0.826432573,1058,ml,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,??_??,ability,??????,manner,no,no,??_,intrans,telic,ntrl,phy,phy,sg,main
0.638502341,1000,sg,shi,yes,distant,cl,inanim,3,def,unintent,_,ability,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,_,intrans,atelic,pstv,phy,phy,sg,main
0.888246628,1070,ml,shi,yes,adjacent2,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,????_,trans,atelic,pstv,phy,ment,sg,main
0.65812668,649,ml,rang,yes,implicit,cl,event,na,na,intent,_??,ability,NA,none,no,np,anim,3,indef,yes,agent,NA,none,__??,manner,no,no,___,trans,telic,pstv,phy,social,sg,main
0.435658405,1095,ml,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,___,trans,state,pstv,social,social,sg,main
0.910947254,1726,tw,rang,yes,adjacent2,cl,inanim,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,_,ability,NA,none,no,no,__,trans,state,pstv,social,social,sg,main
0.347927588,1731,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,__??,time,no,no,___,intrans,state,ntrl,phy,phy,sg,main
0.923260182,2869,sg,rang,yes,distant,np,anim,3,def,intent,NA,none,??,range,no,np,anim,3,def,no,befry,NA,none,NA,none,yes,no,????_,trans,state,ntrl,social,social,sg,main
0.8965242,1007,sg,ling,yes,distant,np,anim,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,_??_??,manner,no,no,??,intrans,state,ntrl,ment,ment,sg,main
0.217830571,1747,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,___,intrans,telic,ntrl,phy,social,sg,main
0.101789681,525,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,__,manner,no,no,_????,intrans,atelic,neg,phy,social,sg,main
0.230545642,567,tw,shi,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??__,intrans,atelic,ntrl,phy,phy,sg,main
0.765688162,570,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,??,time,no,np,inanim,3,def,no,theme,NA,none,NA,none,no,no,_____,idiom,state,neg,phy,social,sg,main
0.477563936,1177,ml,shi,yes,adjacent,cl,event,3,indef,intent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??__,trans,telic,pstv,phy,phy,sg,main
0.759947995,1183,ml,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,___,intrans,atelic,pstv,social,social,sg,main
0.099211868,588,tw,shi,yes,implicit,cl,event,na,na,intent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??__,intrans,telic,pstv,phy,social,sg,main
0.191069432,698,ml,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,_????_,trans,telic,pstv,social,social,mul,main
0.695901069,1339,ml,shi,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,_??,ability,NA,none,no,no,????_,trans,atelic,pstv,phy,phy,sg,main
0.600034019,1879,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,??,time,no,no,___,intrans,atelic,ntrl,phy,social,sg,main
0.551903703,1121,sg,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??__,intrans,telic,pstv,phy,social,sg,main
0.314857182,1130,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,??_??,trans,state,ntrl,phy,social,sg,main
0.419214453,1919,tw,rang,yes,distant,np,anim,3,def,intent,??,incl,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,????,intrans,atelic,ntrl,social,social,sg,main
0.592022393,1247,ml,shi,yes,distant,cl,event,na,na,unintent,??__,ability,NA,none,yes,np,anim,3,def,no,befry,NA,none,??__,time,no,no,_??_,trans,telic,ntrl,social,social,sg,main
0.876558532,1283,ml,shi,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,event,3,def,no,theme,NA,none,_????_,manner,no,no,????_,trans,atelic,pstv,phy,social,sg,main
0.564492327,1955,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,??,degree,no,no,___??,intrans,state,ntrl,ment,ment,sg,main
0.285388204,2010,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,_,degree,no,np,anim,3,def,no,expcer,NA,none,NA,none,no,no,___,intrans,state,neg,ment,ment,sg,main
0.156739083,3228,sg,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,agent,NA,none,NA,none,no,no,??__,trans,atelic,ntrl,phy,phy,sg,main
0.930613557,2082,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,___,intrans,state,neg,ment,social,sg,main
0.678622687,1240,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,??,time,no,np,anim,3,def,yes,agent,??_??,ability,NA,none,no,no,_??,trans,atelic,pstv,phy,social,sg,main
0.627417068,1256,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,??,time,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,__??,trans,state,neg,phy,social,sg,main
0.298019164,3288,sg,rang,yes,distant,pron,anim,2,indef,intent,NA,none,NA,none,no,np,anim,3,indef,no,expcer,NA,none,NA,none,no,no,????_,trans,telic,ntrl,phy,social,sg,main
0.322518509,3310,sg,rang,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,indef,no,befry,NA,none,NA,none,no,no,????_,trans,telic,neg,phy,social,sg,main
0.903998871,676,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,agent,_??_,ability,NA,none,yes,no,___,trans,atelic,neg,social,social,sg,main
0.519349343,1382,ml,shi,yes,distant,np,inanim,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,_??_,trans,telic,pstv,social,social,sg,main
0.865261918,3338,sg,rang,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,??___??_,idiom,state,ntrl,ment,ment,sg,main
0.469595214,2116,tw,rang,yes,distant,cl,event,3,def,intent,NA,none,NA,none,no,np,anim,3,def,yes,agent,??_??,ability,NA,none,no,no,_??_,trans,telic,pstv,phy,social,sg,main
0.222750775,1404,ml,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,event,3,def,no,patient,NA,none,_??,time,no,no,_??_,intrans,telic,ntrl,phy,social,sg,main
0.887668631,1413,ml,shi,yes,distant,np,anim,3,indef,intent,NA,none,NA,none,no,np,anim,3,def,no,befry,NA,none,NA,none,no,no,_??_,trans,telic,neg,phy,social,sg,main
0.578609157,1299,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,????_,trans,telic,neg,social,social,sg,main
0.739544782,687,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,theme,NA,none,_,degree,no,no,??????,adj,state,pstv,social,social,mul,main
0.089505555,1464,ml,shi,yes,implicit,na,na,na,na,intent,NA,none,NA,none,no,np,event,3,indef,no,patient,NA,none,NA,none,no,no,??_??_,intrans,atelic,pstv,social,social,mul,main
0.844053622,2219,tw,rang,yes,distant,np,anim,3,def,intent,NA,none,NA,none,no,np,anim,3,indef,yes,expcer,_,ability,NA,none,no,no,??_??___,idiom,atelic,pstv,social,social,sg,main
0.603067616,707,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,??_??,manner,no,no,??__,intrans,atelic,neg,phy,social,mul,main
0.581421025,1331,sg,shi,yes,implicit,na,na,na,na,intent,??_??,nece,NA,none,no,np,inanim,3,def,no,theme,_??,ability,NA,none,no,no,????_,trans,state,pstv,social,social,sg,main
0.187294871,1347,sg,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,_,time,no,no,_??,trans,state,neg,phy,social,mul,main
0.983860639,727,tw,shi,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,_??_,intrans,telic,ntrl,social,social,sg,main
0.226511885,1368,sg,shi,yes,adjacent,np,inanim,3,indef,unintent,??,poss,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,??__,intrans,atelic,neg,phy,phy,mul,main
0.348843936,3548,sg,rang,yes,distant,np,inanim,3,indef,intent,NA,none,NA,none,no,np,inanim,3,def,no,patient,NA,none,NA,none,no,no,????_,intrans,telic,neg,phy,social,sg,main
0.453765191,2324,tw,rang,yes,distant,cl,event,3,def,unintent,NA,none,NA,none,no,np,anim,3,def,yes,agent,NA,none,NA,none,no,no,??_,intrans,telic,ntrl,phy,phy,sg,main
0.749381935,2340,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,inanim,3,def,no,befry,NA,none,NA,none,no,no,____,idiom,telic,pstv,phy,social,sg,main
0.407617398,2351,tw,rang,yes,adjacent2,cl,event,na,na,unintent,NA,none,NA,none,no,np,anim,3,def,no,expcer,NA,none,_,degree,no,no,___,trans,atelic,ntrl,phy,ment,mul,main
0.731419716,4,sg,rang,yes,distant,np,inanim,3,indef,intent,NA,none,NA,none,no,np,inanim,3,indef,no,theme,NA,none,_,degree,no,no,_??_,trans,atelic,pstv,phy,social,sg,rltv
0.987218637,1592,sg,rang,yes,distant,np,anim,3,def,unintent,NA,none,_,range,no,np,anim,3,indef,yes,expcer,NA,none,NA,none,no,no,___,trans,state,pstv,phy,ment,sg,rltv
0.190969149,10,sg,rang,yes,distant,np,inanim,3,indef,unintent,NA,none,NA,none,no,np,inanim,3,indef,no,patient,NA,none,NA,none,no,no,????_,intrans,telic,ntrl,phy,phy,sg,rltv
0.782988826,33,sg,rang,yes,distant,na,na,3,indef,unintent,NA,none,NA,none,no,np,anim,3,indef,no,patient,NA,none,NA,none,no,no,_????,intrans,telic,neg,social,social,sg,rltv
